Dim1	Dim2	Dataset
4.046571863	-4.197206915	Endothelial_mouse
2.718619001	-5.196519316	Endothelial_mouse
-4.117508995	2.399935782	Endothelial_mouse
5.216072452	-13.21070999	Endothelial_mouse
-0.245742786	4.459850847	Endothelial_mouse
2.940229309	-6.129319609	Endothelial_mouse
3.793899906	-6.068252981	Endothelial_mouse
1.009325159	-5.192223966	Endothelial_mouse
3.903195512	-6.21751684	Endothelial_mouse
8.785107982	5.775768816	Endothelial_mouse
11.69036044	-6.32763809	Endothelial_mouse
-2.697794068	0.324974939	Endothelial_mouse
12.44723166	-6.098919332	Endothelial_mouse
3.084017408	4.578382074	Endothelial_mouse
1.2897457	-4.511579454	Endothelial_mouse
2.988464725	-5.192513407	Endothelial_mouse
-1.881887305	-0.911918342	Endothelial_mouse
4.067215335	3.113294661	Endothelial_mouse
-14.28021489	1.845408499	Endothelial_mouse
5.005050552	-13.20052284	Endothelial_mouse
5.309303176	-13.36815971	Endothelial_mouse
-2.238487828	4.054594576	Endothelial_mouse
3.418834817	-5.193304956	Endothelial_mouse
-2.509213316	2.333191692	Endothelial_mouse
1.053800297	-4.155545175	Endothelial_mouse
-1.125708091	0.496061414	Endothelial_mouse
-0.855103064	0.395870089	Endothelial_mouse
3.229823005	-5.320154131	Endothelial_mouse
4.071087253	-13.62822193	Endothelial_mouse
0.418661308	-0.153951407	Endothelial_mouse
-1.949403393	-0.91137141	Endothelial_mouse
-2.515909779	1.957835018	Endothelial_mouse
12.25309027	-6.927008093	Endothelial_mouse
-2.549696314	-0.29768464	Endothelial_mouse
2.870284212	7.817930758	Endothelial_mouse
11.4578823	4.574324667	Endothelial_mouse
0.525843632	-0.382216663	Endothelial_mouse
-4.981227505	10.04283482	Endothelial_mouse
4.826560867	-13.19325107	Endothelial_mouse
3.066506517	-5.907524526	Endothelial_mouse
-2.238457787	1.716025769	Endothelial_mouse
5.335595024	-13.34167808	Endothelial_mouse
-1.171940553	-0.050296247	Endothelial_mouse
1.512871516	-5.076268614	Endothelial_mouse
13.5335802	-5.970532835	Endothelial_mouse
-4.195959198	2.333318531	Endothelial_mouse
4.51247443	-5.911463201	Endothelial_mouse
11.95212115	-5.81662649	Endothelial_mouse
1.903818619	3.764360964	Endothelial_mouse
2.092567813	-5.899099291	Endothelial_mouse
-3.889031994	2.208112061	Endothelial_mouse
-1.941916573	3.293768704	Endothelial_mouse
6.152670276	-13.95310539	Endothelial_mouse
