Dim1,Dim2,Dataset
-1.507814477,-6.103892675,Stromal cell_Hsd11b2 high(Uterus)
-2.104728291,-5.918069711,Stromal cell_Hsd11b2 high(Uterus)
-1.710731337,-5.82495915,Stromal cell_Hsd11b2 high(Uterus)
-1.74300618,-5.289987913,Stromal cell_Hsd11b2 high(Uterus)
-2.076998065,-5.632869115,Stromal cell_Hsd11b2 high(Uterus)
-1.883677433,-6.116906514,Stromal cell_Hsd11b2 high(Uterus)
-1.689040849,-5.506687513,Stromal cell_Hsd11b2 high(Uterus)
-2.140936563,-5.67125403,Stromal cell_Hsd11b2 high(Uterus)
-1.439598808,-5.531009069,Stromal cell_Hsd11b2 high(Uterus)
-0.990087221,-6.242997041,Stromal cell_Hsd11b2 high(Uterus)
-1.699073861,-5.802171102,Stromal cell_Hsd11b2 high(Uterus)
-1.393185148,-6.017677656,Stromal cell_Hsd11b2 high(Uterus)
-0.901403377,-5.516458383,Stromal cell_Hsd11b2 high(Uterus)
-1.83501775,-5.925976148,Stromal cell_Hsd11b2 high(Uterus)
-1.533848355,-4.615765443,Stromal cell_Hsd11b2 high(Uterus)
-1.473113606,-6.116494527,Stromal cell_Hsd11b2 high(Uterus)
-1.496737311,-6.090937486,Stromal cell_Hsd11b2 high(Uterus)
-1.695550392,-5.646667352,Stromal cell_Hsd11b2 high(Uterus)
-1.984833191,-5.797333589,Stromal cell_Hsd11b2 high(Uterus)
-2.246811221,-5.58443152,Stromal cell_Hsd11b2 high(Uterus)
-2.018359254,-5.971378198,Stromal cell_Hsd11b2 high(Uterus)
-1.835436652,-6.038909784,Stromal cell_Hsd11b2 high(Uterus)
-1.560709903,-6.279074064,Stromal cell_Hsd11b2 high(Uterus)
-2.264458487,-5.858379712,Stromal cell_Hsd11b2 high(Uterus)
-1.422254453,-5.164557805,Stromal cell_Hsd11b2 high(Uterus)
-1.309084604,-5.928371778,Stromal cell_Hsd11b2 high(Uterus)
-1.744940112,-6.192789426,Stromal cell_Hsd11b2 high(Uterus)
-1.578512261,-5.830369344,Stromal cell_Hsd11b2 high(Uterus)
-1.382088134,-5.647623887,Stromal cell_Hsd11b2 high(Uterus)
-0.797805021,-5.801276079,Stromal cell_Hsd11b2 high(Uterus)
-1.695375989,-6.224236837,Stromal cell_Hsd11b2 high(Uterus)
-1.280482063,-5.413076749,Stromal cell_Hsd11b2 high(Uterus)
-2.035930226,-6.084073892,Stromal cell_Hsd11b2 high(Uterus)
-2.125468562,-6.00449883,Stromal cell_Hsd11b2 high(Uterus)
-0.602806369,-6.474373212,Stromal cell_Hsd11b2 high(Uterus)
-1.776867221,-5.719018331,Stromal cell_Hsd11b2 high(Uterus)
-1.243956278,-5.854554048,Stromal cell_Hsd11b2 high(Uterus)
-1.133604894,-5.829851976,Stromal cell_Hsd11b2 high(Uterus)
-2.202307413,-5.929177633,Stromal cell_Hsd11b2 high(Uterus)
-0.796036104,-5.279314866,Stromal cell_Hsd11b2 high(Uterus)
-0.944230983,-5.678408971,Stromal cell_Hsd11b2 high(Uterus)
-1.533326218,-6.214135518,Stromal cell_Has1 high(Uterus)
-2.127087186,-6.044388643,Stromal cell_Has1 high(Uterus)
-0.058669875,-1.792749515,Stromal cell_Has1 high(Uterus)
-1.700443576,-5.904787889,Stromal cell_Has1 high(Uterus)
-2.033144901,-5.352012506,Stromal cell_Has1 high(Uterus)
-2.182130764,-5.979465833,Stromal cell_Has1 high(Uterus)
-2.316232512,-6.023343911,Stromal cell_Has1 high(Uterus)
-1.776248882,-5.447304597,Stromal cell_Has1 high(Uterus)
-1.947262833,-5.307100168,Stromal cell_Has1 high(Uterus)
-1.804407428,-5.917894712,Stromal cell_Has1 high(Uterus)
-2.277458856,-5.562824598,Stromal cell_Has1 high(Uterus)
-2.085521171,-5.756685129,Stromal cell_Has1 high(Uterus)
-2.005161116,-5.698091855,Stromal cell_Has1 high(Uterus)
-1.911902855,-5.58158957,Stromal cell_Has1 high(Uterus)
-1.788404415,-6.038540712,Stromal cell_Has1 high(Uterus)
-1.673224399,-5.768397203,Stromal cell_Has1 high(Uterus)
-2.198352883,-5.715991369,Stromal cell_Has1 high(Uterus)
-2.200086782,-5.963502755,Stromal cell_Has1 high(Uterus)
-1.653720448,-5.953102937,Stromal cell_Has1 high(Uterus)
-2.28439636,-5.915696493,Stromal cell_Has1 high(Uterus)
-1.903121183,-5.586026063,Stromal cell_Has1 high(Uterus)
-1.800271342,-5.746609083,Stromal cell_Has1 high(Uterus)
-2.045694301,-6.09812676,Stromal cell_Has1 high(Uterus)
