Dim1	Dim2	Dataset
-5.848256202	-1.361770211	Macrophage_mouse
5.756498723	6.078068138	Macrophage_mouse
4.391005902	8.166847111	Macrophage_mouse
3.97322598	7.03005016	Macrophage_mouse
3.310234456	7.4717654	Macrophage_mouse
3.595389514	8.018552662	Macrophage_mouse
4.330890565	8.816450001	Macrophage_mouse
3.656902938	7.342613102	Macrophage_mouse
-5.010516734	-3.483916878	Macrophage_mouse
3.961249261	8.987596394	Macrophage_mouse
4.0164856	8.853974224	Macrophage_mouse
3.841989903	9.193322064	Macrophage_mouse
4.185558705	8.8256768	Macrophage_mouse
3.401775985	6.52485025	Macrophage_mouse
4.091100125	8.028424145	Macrophage_mouse
7.881732373	3.105935932	Stromal cell_Ccl11 high(Uterus)
7.086476712	3.447956444	Stromal cell_Ccl11 high(Uterus)
6.422898202	3.034585596	Stromal cell_Ccl11 high(Uterus)
6.908342748	3.258188368	Stromal cell_Ccl11 high(Uterus)
7.080338387	3.3774184	Stromal cell_Ccl11 high(Uterus)
6.871281533	3.389819981	Stromal cell_Ccl11 high(Uterus)
7.91286221	2.233724714	Stromal cell_Ccl11 high(Uterus)
6.220697312	3.191648604	Stromal cell_Ccl11 high(Uterus)
7.246712594	1.856176497	Stromal cell_Ccl11 high(Uterus)
6.845631509	3.424231411	Stromal cell_Ccl11 high(Uterus)
5.975925832	2.948868633	Stromal cell_Ccl11 high(Uterus)
7.394058614	3.189960839	Stromal cell_Ccl11 high(Uterus)
6.412229924	3.361371876	Stromal cell_Ccl11 high(Uterus)
7.550385384	2.852959038	Stromal cell_Ccl11 high(Uterus)
7.303438096	3.037234188	Stromal cell_Ccl11 high(Uterus)
6.83681479	3.384335877	Stromal cell_Ccl11 high(Uterus)
6.160037904	3.060941817	Stromal cell_Ccl11 high(Uterus)
7.715179829	3.02627647	Stromal cell_Ccl11 high(Uterus)
7.50758925	2.955369354	Stromal cell_Ccl11 high(Uterus)
7.128658204	3.292569519	Stromal cell_Ccl11 high(Uterus)
7.19154921	3.383361222	Stromal cell_Ccl11 high(Uterus)
6.76906672	3.212456347	Stromal cell_Ccl11 high(Uterus)
7.082907109	3.397779824	Stromal cell_Ccl11 high(Uterus)
6.787927537	3.23612559	Stromal cell_Ccl11 high(Uterus)
6.667636304	3.071941735	Stromal cell_Ccl11 high(Uterus)
7.031044869	3.225211502	Stromal cell_Ccl11 high(Uterus)
7.286861329	3.219892622	Stromal cell_Ccl11 high(Uterus)
6.457534699	3.094977499	Stromal cell_Ccl11 high(Uterus)
8.447577863	2.574272753	Stromal cell_Ccl11 high(Uterus)
7.187952905	3.422249199	Stromal cell_Ccl11 high(Uterus)
7.153221993	3.406834007	Stromal cell_Ccl11 high(Uterus)
8.480062871	2.960964085	Stromal cell_Ccl11 high(Uterus)
8.161582379	2.355713965	Stromal cell_Ccl11 high(Uterus)
6.673850922	3.127705218	Stromal cell_Ccl11 high(Uterus)
7.396726041	3.122254969	Stromal cell_Ccl11 high(Uterus)
6.264279275	3.030765415	Stromal cell_Ccl11 high(Uterus)
7.362013249	3.343375565	Stromal cell_Ccl11 high(Uterus)
7.189642815	3.372948052	Stromal cell_Ccl11 high(Uterus)
7.285398393	3.083763481	Stromal cell_Ccl11 high(Uterus)
6.822559743	3.341842056	Stromal cell_Ccl11 high(Uterus)
6.425186543	3.17834294	Stromal cell_Ccl11 high(Uterus)
7.85994473	2.991495491	Stromal cell_Ccl11 high(Uterus)
7.678232579	3.133582236	Stromal cell_Ccl11 high(Uterus)
7.595131783	3.207321764	Stromal cell_Ccl11 high(Uterus)
7.010833173	3.454987885	Stromal cell_Ccl11 high(Uterus)
6.765304952	3.281319977	Stromal cell_Ccl11 high(Uterus)
7.131402879	3.251659991	Stromal cell_Ccl11 high(Uterus)
6.458270459	3.198578478	Stromal cell_Ccl11 high(Uterus)
6.448389916	3.251924635	Stromal cell_Ccl11 high(Uterus)
6.620249658	2.914018751	Stromal cell_Ccl11 high(Uterus)
1.136055975	3.299769284	Endothelial cell_Tm4sf1 high(Uterus)
1.334268598	2.715550305	Endothelial cell_Tm4sf1 high(Uterus)
7.025135426	1.830104233	Endothelial cell_Tm4sf1 high(Uterus)
1.455228238	3.029360176	Endothelial cell_Tm4sf1 high(Uterus)
1.125871091	2.944152237	Endothelial cell_Tm4sf1 high(Uterus)
-2.220443578	10.04242313	Endothelial cell_Tm4sf1 high(Uterus)
1.264196663	2.912233711	Endothelial cell_Tm4sf1 high(Uterus)
1.108202367	3.125992418	Endothelial cell_Tm4sf1 high(Uterus)
1.208289175	3.121012331	Endothelial cell_Tm4sf1 high(Uterus)
1.160648494	3.048835875	Endothelial cell_Tm4sf1 high(Uterus)
1.382666259	3.105316044	Endothelial cell_Tm4sf1 high(Uterus)
3.225170522	0.969244243	Endothelial cell_Tm4sf1 high(Uterus)
1.436229973	3.067913176	Endothelial cell_Tm4sf1 high(Uterus)
1.638288765	3.018956066	Endothelial cell_Tm4sf1 high(Uterus)
1.108221321	3.089140536	Endothelial cell_Tm4sf1 high(Uterus)
1.655579476	2.965016962	Endothelial cell_Tm4sf1 high(Uterus)
1.524751692	3.118144633	Endothelial cell_Tm4sf1 high(Uterus)
1.426877885	3.006658436	Endothelial cell_Tm4sf1 high(Uterus)
1.633277922	2.900653006	Endothelial cell_Tm4sf1 high(Uterus)
1.396839886	2.831160427	Endothelial cell_Tm4sf1 high(Uterus)
1.335670977	3.176641823	Endothelial cell_Tm4sf1 high(Uterus)
3.189777045	1.512228609	Endothelial cell_Tm4sf1 high(Uterus)
2.749304919	1.69915712	Endothelial cell_Tm4sf1 high(Uterus)
1.129185705	3.476716877	Endothelial cell_Tm4sf1 high(Uterus)
1.18555501	3.103370548	Endothelial cell_Tm4sf1 high(Uterus)
3.074751286	1.472306372	Endothelial cell_Tm4sf1 high(Uterus)
1.288100986	2.940694214	Endothelial cell_Tm4sf1 high(Uterus)
1.445661096	3.054483057	Endothelial cell_Tm4sf1 high(Uterus)
1.238979964	2.928440214	Endothelial cell_Tm4sf1 high(Uterus)
1.298977523	2.855645539	Endothelial cell_Tm4sf1 high(Uterus)
1.276140838	2.952988507	Endothelial cell_Tm4sf1 high(Uterus)
1.06112936	3.334957005	Endothelial cell_Tm4sf1 high(Uterus)
1.253613381	3.212835909	Endothelial cell_Tm4sf1 high(Uterus)
1.458554416	2.649489285	Endothelial cell_Tm4sf1 high(Uterus)
1.220281868	2.937193752	Endothelial cell_Tm4sf1 high(Uterus)
1.256453423	2.84231937	Endothelial cell_Tm4sf1 high(Uterus)
2.57021132	1.8966316	Endothelial cell_Tm4sf1 high(Uterus)
1.234627633	2.922870756	Endothelial cell_Tm4sf1 high(Uterus)
1.312319903	2.780481936	Endothelial cell_Tm4sf1 high(Uterus)
1.057400851	3.294737221	Endothelial cell_Tm4sf1 high(Uterus)
1.217963724	3.191008211	Endothelial cell_Tm4sf1 high(Uterus)
1.599860697	2.985601069	Endothelial cell_Tm4sf1 high(Uterus)
1.42115715	2.989602686	Endothelial cell_Tm4sf1 high(Uterus)
1.076769738	3.214017512	Endothelial cell_Tm4sf1 high(Uterus)
1.646270304	2.953035713	Endothelial cell_Tm4sf1 high(Uterus)
1.201743274	3.220855595	Endothelial cell_Tm4sf1 high(Uterus)
1.523219018	3.075624825	Endothelial cell_Tm4sf1 high(Uterus)
1.199677734	2.878543736	Endothelial cell_Tm4sf1 high(Uterus)
1.3858501	3.329149605	Endothelial cell_Tm4sf1 high(Uterus)
1.272246508	2.815469624	Endothelial cell_Tm4sf1 high(Uterus)
6.637839703	2.750543953	Stromal cell_Hsd11b2 high(Uterus)
6.691699414	2.926792265	Stromal cell_Hsd11b2 high(Uterus)
7.794691472	2.257307888	Stromal cell_Hsd11b2 high(Uterus)
7.64031115	1.232506872	Stromal cell_Hsd11b2 high(Uterus)
6.355868726	3.278388859	Stromal cell_Hsd11b2 high(Uterus)
7.363222031	3.222122074	Stromal cell_Hsd11b2 high(Uterus)
6.687715917	3.188949467	Stromal cell_Hsd11b2 high(Uterus)
6.596935182	3.180004955	Stromal cell_Hsd11b2 high(Uterus)
7.160840421	3.180227638	Stromal cell_Hsd11b2 high(Uterus)
8.270232587	2.845330836	Stromal cell_Hsd11b2 high(Uterus)
6.730505376	3.208664299	Stromal cell_Hsd11b2 high(Uterus)
7.046616464	3.080098988	Stromal cell_Hsd11b2 high(Uterus)
7.615555673	2.849865795	Stromal cell_Hsd11b2 high(Uterus)
7.595580487	3.384381653	Stromal cell_Hsd11b2 high(Uterus)
6.003318219	3.049473883	Stromal cell_Hsd11b2 high(Uterus)
6.517238049	1.235841395	Stromal cell_Hsd11b2 high(Uterus)
7.035004525	3.38034475	Stromal cell_Hsd11b2 high(Uterus)
6.875269799	3.113360287	Stromal cell_Hsd11b2 high(Uterus)
7.370654492	3.264899374	Stromal cell_Hsd11b2 high(Uterus)
6.727954297	3.111480356	Stromal cell_Hsd11b2 high(Uterus)
6.95326796	3.422157646	Stromal cell_Hsd11b2 high(Uterus)
7.525703339	1.409170986	Stromal cell_Hsd11b2 high(Uterus)
7.031372933	3.351266743	Stromal cell_Hsd11b2 high(Uterus)
6.235609918	1.067084194	Stromal cell_Hsd11b2 high(Uterus)
7.012611775	3.357789398	Stromal cell_Hsd11b2 high(Uterus)
7.378300099	2.968885542	Stromal cell_Hsd11b2 high(Uterus)
6.526958375	3.041996599	Stromal cell_Hsd11b2 high(Uterus)
6.562459378	2.344292761	Stromal cell_Hsd11b2 high(Uterus)
6.512901692	3.179777027	Stromal cell_Hsd11b2 high(Uterus)
6.996019273	2.940936686	Stromal cell_Hsd11b2 high(Uterus)
6.439763932	2.50205052	Stromal cell_Hsd11b2 high(Uterus)
7.087928681	3.294854523	Stromal cell_Hsd11b2 high(Uterus)
6.553389459	3.331398846	Stromal cell_Hsd11b2 high(Uterus)
8.005443959	2.005727173	Stromal cell_Hsd11b2 high(Uterus)
6.960320859	3.369077088	Stromal cell_Hsd11b2 high(Uterus)
7.688051133	3.180292727	Stromal cell_Hsd11b2 high(Uterus)
7.281474023	2.756110073	Stromal cell_Hsd11b2 high(Uterus)
7.442176251	3.198220373	Stromal cell_Hsd11b2 high(Uterus)
7.962787061	3.141948582	Stromal cell_Hsd11b2 high(Uterus)
7.380207448	3.113081337	Stromal cell_Hsd11b2 high(Uterus)
6.924396424	1.896404625	Stromal cell_Hsd11b2 high(Uterus)
6.991861253	3.426935555	Stromal cell_Hsd11b2 high(Uterus)
6.64572659	3.166914107	Stromal cell_Hsd11b2 high(Uterus)
8.087216763	3.054513098	Stromal cell_Hsd11b2 high(Uterus)
6.522592454	3.163625361	Stromal cell_Hsd11b2 high(Uterus)
7.895576863	3.018189551	Stromal cell_Hsd11b2 high(Uterus)
7.666549115	1.417022587	Stromal cell_Hsd11b2 high(Uterus)
6.599235921	3.334654213	Stromal cell_Hsd11b2 high(Uterus)
6.758370309	1.45842755	Stromal cell_Hsd11b2 high(Uterus)
6.963427453	3.089030863	Stromal cell_Hsd11b2 high(Uterus)
6.733763127	3.168845059	Stromal cell_Has1 high(Uterus)
6.052976518	3.027735592	Stromal cell_Has1 high(Uterus)
6.77878943	1.939000965	Stromal cell_Has1 high(Uterus)
6.490347295	3.295745732	Stromal cell_Has1 high(Uterus)
6.312379269	3.028662087	Stromal cell_Has1 high(Uterus)
6.466633229	3.154064776	Stromal cell_Has1 high(Uterus)
7.002008824	3.328248383	Stromal cell_Has1 high(Uterus)
6.802562146	3.069806935	Stromal cell_Has1 high(Uterus)
6.511702924	3.098275305	Stromal cell_Has1 high(Uterus)
7.44538918	3.208276392	Stromal cell_Has1 high(Uterus)
6.091347604	3.042728783	Stromal cell_Has1 high(Uterus)
6.736892609	2.846256853	Stromal cell_Has1 high(Uterus)
7.078388123	3.342299343	Stromal cell_Has1 high(Uterus)
6.37516871	2.949028851	Stromal cell_Has1 high(Uterus)
6.697526841	3.196646572	Stromal cell_Has1 high(Uterus)
6.757627396	3.309649349	Stromal cell_Has1 high(Uterus)
7.073070435	3.291442753	Stromal cell_Has1 high(Uterus)
6.281464486	3.154410721	Stromal cell_Has1 high(Uterus)
6.944636731	3.386030079	Stromal cell_Has1 high(Uterus)
6.609054475	3.194589735	Stromal cell_Has1 high(Uterus)
6.474353223	3.034921766	Stromal cell_Has1 high(Uterus)
6.462272076	3.10429442	Stromal cell_Has1 high(Uterus)
6.212667375	3.122782112	Stromal cell_Has1 high(Uterus)
6.333173661	3.10780871	Stromal cell_Has1 high(Uterus)
6.810742764	3.129397989	Stromal cell_Has1 high(Uterus)
6.81386414	0.768490196	Stromal cell_Has1 high(Uterus)
6.348676591	1.865195633	Stromal cell_Has1 high(Uterus)
6.405000119	2.541961552	Stromal cell_Has1 high(Uterus)
6.008172898	3.018947722	Stromal cell_Has1 high(Uterus)
6.535848527	3.237166287	Stromal cell_Has1 high(Uterus)
6.140455632	2.689273239	Stromal cell_Has1 high(Uterus)
5.999922185	2.996664406	Stromal cell_Has1 high(Uterus)
7.272556691	2.961551787	Stromal cell_Has1 high(Uterus)
7.438866525	2.473267199	Stromal cell_Has1 high(Uterus)
7.47419682	3.378389717	Stromal cell_Has1 high(Uterus)
6.660476117	2.720517756	Stromal cell_Has1 high(Uterus)
7.310844331	2.896945597	Stromal cell_Has1 high(Uterus)
6.859561353	2.913337589	Stromal cell_Has1 high(Uterus)
6.426338582	3.231532456	Stromal cell_Has1 high(Uterus)
6.355398087	2.985099674	Stromal cell_Has1 high(Uterus)
6.011366753	2.953284384	Stromal cell_Has1 high(Uterus)
6.191038041	3.122748734	Stromal cell_Has1 high(Uterus)
6.415896802	2.9708699	Stromal cell_Has1 high(Uterus)
6.125305562	2.989249111	Stromal cell_Has1 high(Uterus)
6.624996571	3.012421252	Stromal cell_Has1 high(Uterus)
5.936742692	2.845903517	Stromal cell_Has1 high(Uterus)
8.685185819	2.72396958	Stromal cell_Has1 high(Uterus)
6.260041623	3.097251536	Stromal cell_Has1 high(Uterus)
7.378219037	3.213522316	Stromal cell_Has1 high(Uterus)
7.251672177	3.188278795	Stromal cell_Has1 high(Uterus)
-6.54258451	-3.355586408	Glandular epithelium_Sprr2f high(Uterus)
-6.444000812	-3.065281509	Glandular epithelium_Sprr2f high(Uterus)
-6.328126521	-3.005269884	Glandular epithelium_Sprr2f high(Uterus)
-6.541815848	-3.579167484	Glandular epithelium_Sprr2f high(Uterus)
-6.404503913	-3.529161571	Glandular epithelium_Sprr2f high(Uterus)
-6.516393275	-3.230094074	Glandular epithelium_Sprr2f high(Uterus)
-6.341320129	-3.471123337	Glandular epithelium_Sprr2f high(Uterus)
-6.46027431	-3.090514778	Glandular epithelium_Sprr2f high(Uterus)
-6.428655238	-3.418748735	Glandular epithelium_Sprr2f high(Uterus)
-6.429437251	-3.745919584	Glandular epithelium_Sprr2f high(Uterus)
-6.498357387	-3.326940655	Glandular epithelium_Sprr2f high(Uterus)
-6.389965625	-3.063627123	Glandular epithelium_Sprr2f high(Uterus)
-6.411766143	-3.190745472	Glandular epithelium_Sprr2f high(Uterus)
-6.491745563	-3.297063469	Glandular epithelium_Sprr2f high(Uterus)
-6.475362868	-3.617290615	Glandular epithelium_Sprr2f high(Uterus)
-6.485687823	-3.332943081	Glandular epithelium_Sprr2f high(Uterus)
-6.295410724	-3.146170973	Glandular epithelium_Sprr2f high(Uterus)
-6.543258758	-3.377257227	Glandular epithelium_Sprr2f high(Uterus)
-6.552354903	-3.457621216	Glandular epithelium_Sprr2f high(Uterus)
-6.415929885	-3.515937208	Glandular epithelium_Sprr2f high(Uterus)
-6.286280246	-2.790063261	Glandular epithelium_Sprr2f high(Uterus)
-6.479710193	-3.422985433	Glandular epithelium_Sprr2f high(Uterus)
-6.486342521	-3.437740206	Glandular epithelium_Sprr2f high(Uterus)
-6.229364963	-2.304082273	Glandular epithelium_Sprr2f high(Uterus)
-6.502308459	-3.256777166	Glandular epithelium_Sprr2f high(Uterus)
-6.499870868	-3.42074716	Glandular epithelium_Sprr2f high(Uterus)
-6.370509715	-3.567815422	Glandular epithelium_Sprr2f high(Uterus)
-6.418148608	-3.159841656	Glandular epithelium_Sprr2f high(Uterus)
-6.428488822	-3.013440727	Glandular epithelium_Sprr2f high(Uterus)
-6.494244666	-3.451187013	Glandular epithelium_Sprr2f high(Uterus)
-6.422226043	-3.271767496	Glandular epithelium_Sprr2f high(Uterus)
-6.390442939	-3.059414982	Glandular epithelium_Sprr2f high(Uterus)
-6.507002921	-3.555921434	Glandular epithelium_Sprr2f high(Uterus)
-6.335558982	-3.579945682	Glandular epithelium_Sprr2f high(Uterus)
-6.198737712	-2.933465837	Glandular epithelium_Sprr2f high(Uterus)
-6.430399032	-3.150466799	Glandular epithelium_Sprr2f high(Uterus)
-6.413207622	-3.008886217	Glandular epithelium_Sprr2f high(Uterus)
-6.532803626	-3.724992155	Glandular epithelium_Sprr2f high(Uterus)
-6.53221807	-3.581148504	Glandular epithelium_Sprr2f high(Uterus)
-6.602001281	-3.468891739	Glandular epithelium_Sprr2f high(Uterus)
-6.411150069	-3.472823023	Glandular epithelium_Sprr2f high(Uterus)
-6.401098819	-3.009459137	Glandular epithelium_Sprr2f high(Uterus)
-6.527421565	-3.374869465	Glandular epithelium_Sprr2f high(Uterus)
-6.426223846	-3.091347574	Glandular epithelium_Sprr2f high(Uterus)
-6.116286845	-2.047089695	Glandular epithelium_Sprr2f high(Uterus)
-6.50919971	-3.444913029	Glandular epithelium_Sprr2f high(Uterus)
-6.425656409	-3.214132665	Glandular epithelium_Sprr2f high(Uterus)
-6.525004478	-3.518686174	Glandular epithelium_Sprr2f high(Uterus)
-6.35090837	-3.124014972	Glandular epithelium_Sprr2f high(Uterus)
-6.369768233	-3.170143961	Glandular epithelium_Sprr2f high(Uterus)
-1.830248923	11.8055476	Macrophage(Uterus)
-1.004227789	10.49718845	Macrophage(Uterus)
-2.004930229	11.6840924	Macrophage(Uterus)
-1.781288715	12.37905967	Macrophage(Uterus)
-1.839899154	12.33878505	Macrophage(Uterus)
-1.780075402	12.12431038	Macrophage(Uterus)
-1.987752528	11.67947471	Macrophage(Uterus)
-1.653251262	12.57834232	Macrophage(Uterus)
-1.403181882	11.66137016	Macrophage(Uterus)
-1.492740483	11.85235107	Macrophage(Uterus)
-1.794197292	12.17651737	Macrophage(Uterus)
-1.858569355	11.34716594	Macrophage(Uterus)
-1.768998356	11.93013942	Macrophage(Uterus)
-1.850170345	11.52394664	Macrophage(Uterus)
-1.57155654	12.09553325	Macrophage(Uterus)
-1.871238799	12.15848339	Macrophage(Uterus)
-1.714368315	12.39150035	Macrophage(Uterus)
-2.014009209	11.80708301	Macrophage(Uterus)
-2.023016901	12.1383723	Macrophage(Uterus)
-1.638601513	12.25221813	Macrophage(Uterus)
-1.728917809	12.32250774	Macrophage(Uterus)
-1.754255505	12.12165535	Macrophage(Uterus)
-1.959586115	11.99950397	Macrophage(Uterus)
-1.94365737	11.68692482	Macrophage(Uterus)
-2.012036891	11.59168613	Macrophage(Uterus)
-1.623602004	11.55612457	Macrophage(Uterus)
-1.561615677	12.47253311	Macrophage(Uterus)
-1.545727344	10.87685573	Macrophage(Uterus)
-1.620767446	12.3850354	Macrophage(Uterus)
-1.812744708	12.02619922	Macrophage(Uterus)
-1.575758906	12.46069896	Macrophage(Uterus)
-2.069145174	11.32126987	Macrophage(Uterus)
-1.859449835	11.79218567	Macrophage(Uterus)
-1.50852737	12.44415271	Macrophage(Uterus)
-1.755551787	11.65293396	Macrophage(Uterus)
-1.519508333	12.08006179	Macrophage(Uterus)
-1.915104599	11.70155227	Macrophage(Uterus)
-1.459632368	12.22128284	Macrophage(Uterus)
-1.98120913	11.31652439	Macrophage(Uterus)
-1.924371214	11.45263851	Macrophage(Uterus)
-1.766208978	12.23547447	Macrophage(Uterus)
-1.646045656	11.42563999	Macrophage(Uterus)
-1.894159169	11.50889576	Macrophage(Uterus)
-1.605911107	12.18861663	Macrophage(Uterus)
-1.944678755	11.81202495	Macrophage(Uterus)
-1.786376925	11.21442688	Macrophage(Uterus)
-1.664125652	11.44003284	Macrophage(Uterus)
-1.395002575	10.80933654	Macrophage(Uterus)
-1.449822636	12.03058422	Macrophage(Uterus)
-1.952941508	11.763749	Macrophage(Uterus)
3.482474475	9.186830403	NK cell(Uterus)
3.47297874	9.080005528	NK cell(Uterus)
3.802532105	8.680545689	NK cell(Uterus)
10.05682698	-1.133492707	NK cell(Uterus)
3.448173432	9.376172901	NK cell(Uterus)
6.59370461	2.383345009	NK cell(Uterus)
3.422875314	9.33144653	NK cell(Uterus)
3.402586608	9.354705692	NK cell(Uterus)
3.519193559	8.823877217	NK cell(Uterus)
5.200879006	6.211299778	NK cell(Uterus)
3.614070325	8.911696316	NK cell(Uterus)
5.660046964	7.050111176	NK cell(Uterus)
7.027731805	2.756655813	NK cell(Uterus)
3.417003541	9.180723072	NK cell(Uterus)
3.397596507	9.407933117	NK cell(Uterus)
3.421335606	9.303192021	NK cell(Uterus)
3.576352267	9.251301647	NK cell(Uterus)
3.777330308	9.230786205	NK cell(Uterus)
3.46617475	9.285097004	NK cell(Uterus)
3.500265984	9.274109722	NK cell(Uterus)
3.456438451	9.310905338	NK cell(Uterus)
5.889296918	6.808609368	NK cell(Uterus)
3.531396298	9.325120808	NK cell(Uterus)
6.73403254	-3.430287241	NK cell(Uterus)
3.407523303	9.267393948	NK cell(Uterus)
5.417794137	6.610782028	NK cell(Uterus)
5.527782826	7.213196636	NK cell(Uterus)
3.366529612	9.378446461	NK cell(Uterus)
3.576973586	9.330378414	NK cell(Uterus)
4.239690213	8.50944698	NK cell(Uterus)
3.711086421	9.160839916	NK cell(Uterus)
4.051433473	8.852249981	NK cell(Uterus)
3.997179894	7.749061466	NK cell(Uterus)
3.462466626	9.290947796	NK cell(Uterus)
3.61157742	9.255779148	NK cell(Uterus)
3.916868119	7.854284168	NK cell(Uterus)
3.858988671	7.68155563	NK cell(Uterus)
6.877313046	2.298859717	NK cell(Uterus)
3.316868691	9.430839421	NK cell(Uterus)
3.424093871	8.882222058	NK cell(Uterus)
9.974978833	-1.083702503	NK cell(Uterus)
3.536497979	9.369633557	NK cell(Uterus)
3.852644353	9.110858799	NK cell(Uterus)
3.450986295	9.272771717	NK cell(Uterus)
4.615984826	8.604556919	NK cell(Uterus)
5.743300824	6.900944115	NK cell(Uterus)
3.801633744	7.094594837	NK cell(Uterus)
5.805979638	6.854780556	NK cell(Uterus)
4.125347047	9.048933865	NK cell(Uterus)
3.45158854	9.420134426	NK cell(Uterus)
6.249108224	1.193007232	Muscle cell_Mgp high(Uterus)
7.798771768	2.548545243	Muscle cell_Mgp high(Uterus)
7.737902074	1.945230366	Muscle cell_Mgp high(Uterus)
8.447523503	2.100394369	Muscle cell_Mgp high(Uterus)
8.026708989	2.768365027	Muscle cell_Mgp high(Uterus)
7.933924107	2.892089487	Muscle cell_Mgp high(Uterus)
8.074903874	2.731366516	Muscle cell_Mgp high(Uterus)
8.169080167	2.53993857	Muscle cell_Mgp high(Uterus)
8.442182927	2.502025009	Muscle cell_Mgp high(Uterus)
8.411101727	2.517284275	Muscle cell_Mgp high(Uterus)
8.6239399	2.732331635	Muscle cell_Mgp high(Uterus)
8.34584847	2.759655119	Muscle cell_Mgp high(Uterus)
8.452795415	2.762770773	Muscle cell_Mgp high(Uterus)
8.355766683	2.616896988	Muscle cell_Mgp high(Uterus)
8.531774907	2.900260807	Muscle cell_Mgp high(Uterus)
7.963488965	2.331997753	Muscle cell_Mgp high(Uterus)
8.30192986	2.775954128	Muscle cell_Mgp high(Uterus)
8.474898724	2.461152197	Muscle cell_Mgp high(Uterus)
7.686966329	2.344331146	Muscle cell_Mgp high(Uterus)
7.836960702	2.822724224	Muscle cell_Mgp high(Uterus)
7.767718701	2.170199038	Muscle cell_Mgp high(Uterus)
7.446994691	1.715824963	Muscle cell_Mgp high(Uterus)
8.140923886	2.82135904	Muscle cell_Mgp high(Uterus)
7.234746365	1.999916197	Muscle cell_Mgp high(Uterus)
8.215960889	2.067711235	Muscle cell_Mgp high(Uterus)
8.212168126	2.78768313	Muscle cell_Mgp high(Uterus)
8.256323247	2.564926983	Muscle cell_Mgp high(Uterus)
