Dim1,Dim2,Dataset
-6.435435253,-7.235089382,T cell_Trbc2 high(Peripheral_Blood)
-6.361556487,-7.184475025,T cell_Trbc2 high(Peripheral_Blood)
-6.26619001,-6.691485008,T cell_Trbc2 high(Peripheral_Blood)
-4.253097492,-8.502980313,T cell_Trbc2 high(Peripheral_Blood)
-4.958804565,-6.901874146,T cell_Trbc2 high(Peripheral_Blood)
-7.086277442,-6.947892746,T cell_Trbc2 high(Peripheral_Blood)
-4.919739681,-7.527172169,T cell_Trbc2 high(Peripheral_Blood)
-5.910080867,-7.177966198,T cell_Trbc2 high(Peripheral_Blood)
-1.905407863,-7.611070236,T cell_Trbc2 high(Peripheral_Blood)
-7.332767444,-7.019589028,T cell_Trbc2 high(Peripheral_Blood)
-6.695715862,-6.919138035,T cell_Trbc2 high(Peripheral_Blood)
-5.753552871,-7.205397209,T cell_Trbc2 high(Peripheral_Blood)
-5.765863376,-7.287350735,T cell_Trbc2 high(Peripheral_Blood)
-6.717276054,-6.944331726,T cell_Trbc2 high(Peripheral_Blood)
-7.11851831,-6.823962769,T cell_Trbc2 high(Peripheral_Blood)
-5.154787021,-7.191549858,T cell_Trbc2 high(Peripheral_Blood)
-6.589763122,-6.904491982,T cell_Trbc2 high(Peripheral_Blood)
-6.788021522,-6.411232552,T cell_Trbc2 high(Peripheral_Blood)
-7.297147232,-7.090240082,T cell_Trbc2 high(Peripheral_Blood)
-5.521923023,-7.082465252,T cell_Trbc2 high(Peripheral_Blood)
-7.015387016,-6.798071465,T cell_Trbc2 high(Peripheral_Blood)
0.381427629,-7.662707409,Monocyte_F13a1 high(Peripheral_Blood)
-1.498126464,-8.921007237,Monocyte_F13a1 high(Peripheral_Blood)
-1.591152029,-8.863870701,Monocyte_F13a1 high(Peripheral_Blood)
0.171847192,-8.07140263,Monocyte_F13a1 high(Peripheral_Blood)
-1.529920297,-9.245328983,Monocyte_F13a1 high(Peripheral_Blood)
-1.604508477,-9.16507729,Monocyte_F13a1 high(Peripheral_Blood)
-1.286393719,-9.231639942,Monocyte_F13a1 high(Peripheral_Blood)
-1.749252873,-8.92984589,Monocyte_F13a1 high(Peripheral_Blood)
-2.641845184,-6.290865025,Monocyte_F13a1 high(Peripheral_Blood)
-1.635677057,-8.637150845,Monocyte_F13a1 high(Peripheral_Blood)
-1.255296665,-8.767085156,Monocyte_F13a1 high(Peripheral_Blood)
-1.613381582,-9.019403538,Monocyte_F13a1 high(Peripheral_Blood)
-1.695323782,-9.054451069,Monocyte_F13a1 high(Peripheral_Blood)
-1.599699336,-8.938690266,Monocyte_F13a1 high(Peripheral_Blood)
-1.334822255,-8.720132908,Monocyte_F13a1 high(Peripheral_Blood)
-1.354865866,-9.217281422,Monocyte_F13a1 high(Peripheral_Blood)
-2.043688374,-9.357169232,Monocyte_F13a1 high(Peripheral_Blood)
-1.436754542,-9.255086025,Monocyte_F13a1 high(Peripheral_Blood)
-1.50571044,-9.00386723,Monocyte_F13a1 high(Peripheral_Blood)
-1.696908193,-9.350668034,Monocyte_F13a1 high(Peripheral_Blood)
-1.631391364,-6.496967873,Monocyte_F13a1 high(Peripheral_Blood)
-1.526507335,-8.998296818,Monocyte_F13a1 high(Peripheral_Blood)
-1.677025037,-8.915360531,Monocyte_F13a1 high(Peripheral_Blood)
-1.603541689,-9.525638661,Monocyte_F13a1 high(Peripheral_Blood)
-1.556033211,-8.827795109,Monocyte_F13a1 high(Peripheral_Blood)
-0.712708729,-7.448126396,Monocyte_F13a1 high(Peripheral_Blood)
-1.579334693,-9.104583821,Monocyte_F13a1 high(Peripheral_Blood)
-1.678525525,-9.161603054,Monocyte_F13a1 high(Peripheral_Blood)
-0.357625263,-8.475540241,Monocyte_F13a1 high(Peripheral_Blood)
-0.851676898,-8.48060902,Monocyte_F13a1 high(Peripheral_Blood)
-1.36856349,-8.817117771,Monocyte_F13a1 high(Peripheral_Blood)
-1.601664381,-9.431581577,Monocyte_F13a1 high(Peripheral_Blood)
-1.204692917,-8.582091412,Monocyte_F13a1 high(Peripheral_Blood)
-0.58216496,-8.687689861,Monocyte_F13a1 high(Peripheral_Blood)
-1.830155688,-10.72618588,Monocyte_F13a1 high(Peripheral_Blood)
-1.354647832,-8.845273098,Monocyte_F13a1 high(Peripheral_Blood)
-1.679261403,-9.294531902,Monocyte_F13a1 high(Peripheral_Blood)
-1.087769704,-7.631714424,Monocyte_F13a1 high(Peripheral_Blood)
-1.763490158,-8.993719181,Monocyte_F13a1 high(Peripheral_Blood)
-1.520320969,-9.443508228,Monocyte_F13a1 high(Peripheral_Blood)
-1.375287013,-9.001396259,Monocyte_F13a1 high(Peripheral_Blood)
-1.702233391,-9.325803837,Monocyte_F13a1 high(Peripheral_Blood)
-1.466113048,-10.03861435,Monocyte_F13a1 high(Peripheral_Blood)
-1.720594483,-9.223054966,Monocyte_F13a1 high(Peripheral_Blood)
-2.079593616,-5.781362137,Monocyte_F13a1 high(Peripheral_Blood)
-0.402105349,-7.692308983,Monocyte_F13a1 high(Peripheral_Blood)
-3.267679172,-11.03752812,Monocyte_F13a1 high(Peripheral_Blood)
-1.533956128,-9.078579983,Monocyte_F13a1 high(Peripheral_Blood)
-1.191461163,-8.940058788,Monocyte_F13a1 high(Peripheral_Blood)
-0.885855513,-8.324463925,Monocyte_F13a1 high(Peripheral_Blood)
-2.772226053,-5.473740658,Macrophage_S100a4 high(Peripheral_Blood)
-3.716662841,-5.109710297,Macrophage_S100a4 high(Peripheral_Blood)
-3.393807607,-4.628340801,Macrophage_S100a4 high(Peripheral_Blood)
-2.782798725,-4.773501953,Macrophage_S100a4 high(Peripheral_Blood)
-3.739544111,-4.814036926,Macrophage_S100a4 high(Peripheral_Blood)
-3.057013231,-4.969512066,Macrophage_S100a4 high(Peripheral_Blood)
-2.987135368,-4.996491512,Macrophage_S100a4 high(Peripheral_Blood)
-1.781006413,-3.526935419,Macrophage_S100a4 high(Peripheral_Blood)
-4.434582668,-5.333072266,Macrophage_S100a4 high(Peripheral_Blood)
-2.791037517,-5.080745777,Macrophage_S100a4 high(Peripheral_Blood)
-4.954382377,-5.454173168,Macrophage_S100a4 high(Peripheral_Blood)
-4.039346891,-5.184608063,Macrophage_S100a4 high(Peripheral_Blood)
-3.835253911,-5.254019341,Macrophage_S100a4 high(Peripheral_Blood)
-2.650394636,-5.117498001,Macrophage_S100a4 high(Peripheral_Blood)
-3.460131364,-4.637191853,Macrophage_S100a4 high(Peripheral_Blood)
-3.240794378,-4.676186642,Macrophage_S100a4 high(Peripheral_Blood)
-2.446697908,-4.520718655,Macrophage_S100a4 high(Peripheral_Blood)
-3.227518039,-4.763265213,Macrophage_S100a4 high(Peripheral_Blood)
-3.218819099,-4.86429747,Macrophage_S100a4 high(Peripheral_Blood)
-2.99704166,-4.831267437,Macrophage_S100a4 high(Peripheral_Blood)
-3.292613225,-4.947849354,Macrophage_S100a4 high(Peripheral_Blood)
-2.65935679,-4.932303509,Macrophage_S100a4 high(Peripheral_Blood)
-4.406143623,-5.378449997,Macrophage_S100a4 high(Peripheral_Blood)
-3.171610313,-4.781368813,Macrophage_S100a4 high(Peripheral_Blood)
-2.619725423,-5.81777676,Macrophage_S100a4 high(Peripheral_Blood)
-4.099101501,-5.211206516,Macrophage_S100a4 high(Peripheral_Blood)
-2.903141456,-4.834262451,Macrophage_S100a4 high(Peripheral_Blood)
-4.172373252,-4.890249809,Macrophage_S100a4 high(Peripheral_Blood)
-3.544007736,-4.734161934,Macrophage_S100a4 high(Peripheral_Blood)
-3.044784265,-5.044760784,Macrophage_S100a4 high(Peripheral_Blood)
-3.839725213,-4.907136521,Macrophage_S100a4 high(Peripheral_Blood)
-2.948665576,-5.031629643,Macrophage_S100a4 high(Peripheral_Blood)
-5.244152503,-5.678464493,Macrophage_S100a4 high(Peripheral_Blood)
-2.940183597,-5.069966873,Macrophage_S100a4 high(Peripheral_Blood)
-2.842401462,-4.663233837,Macrophage_S100a4 high(Peripheral_Blood)
-3.649770217,-4.989374718,Macrophage_S100a4 high(Peripheral_Blood)
-2.538998561,-5.322880825,Macrophage_S100a4 high(Peripheral_Blood)
-4.037768083,-5.267371258,Macrophage_S100a4 high(Peripheral_Blood)
-2.95076819,-4.828528485,Macrophage_S100a4 high(Peripheral_Blood)
-3.609448629,-5.163532337,Macrophage_S100a4 high(Peripheral_Blood)
-2.464175659,-5.288641056,Macrophage_S100a4 high(Peripheral_Blood)
-2.618285613,-5.125537476,Macrophage_S100a4 high(Peripheral_Blood)
-3.486970382,-5.029912552,Macrophage_S100a4 high(Peripheral_Blood)
-3.282373147,-5.055756649,Macrophage_S100a4 high(Peripheral_Blood)
-3.848954635,-4.847572884,Macrophage_S100a4 high(Peripheral_Blood)
-2.851042705,-5.060973725,Macrophage_S100a4 high(Peripheral_Blood)
-3.626245695,-4.909053883,Macrophage_S100a4 high(Peripheral_Blood)
-3.460452037,-4.786141476,Macrophage_S100a4 high(Peripheral_Blood)
-3.732649284,-5.079842171,Macrophage_S100a4 high(Peripheral_Blood)
-3.01730104,-5.121676048,Macrophage_S100a4 high(Peripheral_Blood)
-2.894044357,-12.26969441,Neutrophil_Camp high(Peripheral_Blood)
-2.789276796,-12.45587071,Neutrophil_Camp high(Peripheral_Blood)
-2.864014345,-12.47121151,Neutrophil_Camp high(Peripheral_Blood)
-2.388962703,-11.85433205,Neutrophil_Camp high(Peripheral_Blood)
-2.149883466,-11.56285866,Neutrophil_Camp high(Peripheral_Blood)
-2.989048677,-12.46607979,Neutrophil_Camp high(Peripheral_Blood)
-2.829079347,-12.56875904,Neutrophil_Camp high(Peripheral_Blood)
-2.565291124,-11.4715186,Neutrophil_Camp high(Peripheral_Blood)
-2.310444789,-11.76766308,Neutrophil_Camp high(Peripheral_Blood)
-2.813512283,-12.5653611,Neutrophil_Camp high(Peripheral_Blood)
-2.849099594,-12.51458844,Neutrophil_Camp high(Peripheral_Blood)
-2.887821393,-12.41795357,Neutrophil_Camp high(Peripheral_Blood)
-2.97363873,-12.22550496,Neutrophil_Camp high(Peripheral_Blood)
-2.885187583,-12.4237109,Neutrophil_Camp high(Peripheral_Blood)
-2.999266344,-12.37208756,Neutrophil_Camp high(Peripheral_Blood)
-2.806405025,-12.09955319,Neutrophil_Camp high(Peripheral_Blood)
-2.876065927,-12.45172604,Neutrophil_Camp high(Peripheral_Blood)
-2.873222547,-12.47688492,Neutrophil_Camp high(Peripheral_Blood)
-2.663490491,-11.60400113,Neutrophil_Camp high(Peripheral_Blood)
-3.022027212,-12.46572026,Neutrophil_Camp high(Peripheral_Blood)
-2.96146317,-12.39730652,Neutrophil_Camp high(Peripheral_Blood)
-2.955321031,-12.48819168,Neutrophil_Camp high(Peripheral_Blood)
-2.725195127,-12.55790718,Neutrophil_Camp high(Peripheral_Blood)
-2.853892045,-12.01090535,Neutrophil_Camp high(Peripheral_Blood)
-2.561982351,-12.14830979,Neutrophil_Camp high(Peripheral_Blood)
-2.129115062,-11.56854256,Neutrophil_Camp high(Peripheral_Blood)
-3.030158239,-12.31678494,Neutrophil_Camp high(Peripheral_Blood)
-2.486451822,-12.05497654,Neutrophil_Camp high(Peripheral_Blood)
-2.970197397,-12.31901558,Neutrophil_Camp high(Peripheral_Blood)
-2.895874935,-12.6121188,Neutrophil_Camp high(Peripheral_Blood)
-2.893561082,-12.51647004,Neutrophil_Camp high(Peripheral_Blood)
-3.025677877,-12.34904583,Neutrophil_Camp high(Peripheral_Blood)
-2.804367738,-12.38606366,Neutrophil_Camp high(Peripheral_Blood)
-2.766009765,-12.29447468,Neutrophil_Camp high(Peripheral_Blood)
-3.073866802,-12.25350865,Neutrophil_Camp high(Peripheral_Blood)
-2.857098537,-11.95070656,Neutrophil_Camp high(Peripheral_Blood)
-2.83883925,-12.44896134,Neutrophil_Camp high(Peripheral_Blood)
-2.899423318,-11.90936097,Neutrophil_Camp high(Peripheral_Blood)
-2.759446578,-12.45305355,Neutrophil_Camp high(Peripheral_Blood)
-2.63190599,-11.71811016,Neutrophil_Camp high(Peripheral_Blood)
-2.953659254,-12.53851517,Neutrophil_Camp high(Peripheral_Blood)
-2.732117849,-11.6590844,Neutrophil_Camp high(Peripheral_Blood)
-1.955182152,-11.47683152,Neutrophil_Camp high(Peripheral_Blood)
-2.845632034,-12.51568993,Neutrophil_Camp high(Peripheral_Blood)
-2.506204563,-11.56083973,Neutrophil_Camp high(Peripheral_Blood)
-2.852976041,-12.51224812,Neutrophil_Camp high(Peripheral_Blood)
-2.013501006,-11.18766125,Neutrophil_Camp high(Peripheral_Blood)
-3.056896644,-12.29213723,Neutrophil_Camp high(Peripheral_Blood)
-3.014107423,-12.43523224,Neutrophil_Camp high(Peripheral_Blood)
-2.969199138,-12.40599354,Neutrophil_Camp high(Peripheral_Blood)
0.778716905,-7.693436703,Monocyte_Elane high(Peripheral_Blood)
-0.145122024,-7.853144249,Monocyte_Elane high(Peripheral_Blood)
-1.221832352,-10.29418381,Monocyte_Elane high(Peripheral_Blood)
-0.76242842,-9.960600933,Monocyte_Elane high(Peripheral_Blood)
-2.791495281,-11.67112072,Monocyte_Elane high(Peripheral_Blood)
-1.694706755,-10.70774277,Monocyte_Elane high(Peripheral_Blood)
-0.979210453,-9.956539234,Monocyte_Elane high(Peripheral_Blood)
-2.321784454,-11.70142373,Monocyte_Elane high(Peripheral_Blood)
-1.315594988,-8.708294949,Monocyte_Elane high(Peripheral_Blood)
-2.63567801,-11.49052246,Monocyte_Elane high(Peripheral_Blood)
-1.09378119,-8.605667195,Monocyte_Elane high(Peripheral_Blood)
-0.363217431,-8.838605007,Monocyte_Elane high(Peripheral_Blood)
-1.035894769,-9.676182827,Monocyte_Elane high(Peripheral_Blood)
-0.808241325,-9.525466046,Monocyte_Elane high(Peripheral_Blood)
-0.705416637,-9.425709805,Monocyte_Elane high(Peripheral_Blood)
0.448940618,-7.680217346,Monocyte_Elane high(Peripheral_Blood)
-0.067474487,-8.209419808,Monocyte_Elane high(Peripheral_Blood)
-2.629391628,-11.69490155,Monocyte_Elane high(Peripheral_Blood)
-1.280992465,-10.45562371,Monocyte_Elane high(Peripheral_Blood)
0.452187163,-7.298856816,Monocyte_Elane high(Peripheral_Blood)
-0.372609275,-9.313769421,Monocyte_Elane high(Peripheral_Blood)
2.317392869,-7.309308609,Monocyte_Elane high(Peripheral_Blood)
-0.364171015,-9.142982563,Monocyte_Elane high(Peripheral_Blood)
-0.569333094,-8.735900006,Monocyte_Elane high(Peripheral_Blood)
0.008505752,-7.614251217,Monocyte_Elane high(Peripheral_Blood)
-1.713508087,-10.98218735,Monocyte_Elane high(Peripheral_Blood)
-1.703155833,-10.61624726,Monocyte_Elane high(Peripheral_Blood)
-0.9588324,-9.717961392,Monocyte_Elane high(Peripheral_Blood)
0.596551103,-7.825714668,Monocyte_Elane high(Peripheral_Blood)
-1.841354685,-10.8917342,Monocyte_Elane high(Peripheral_Blood)
-2.372911888,-11.9052306,Monocyte_Elane high(Peripheral_Blood)
-0.842172461,-9.879467091,Monocyte_Elane high(Peripheral_Blood)
0.522553665,-8.394048771,Monocyte_Elane high(Peripheral_Blood)
-1.167594748,-9.033454022,Monocyte_Elane high(Peripheral_Blood)
-0.257194074,-8.622513851,Monocyte_Elane high(Peripheral_Blood)
-0.805510657,-10.02118309,Monocyte_Elane high(Peripheral_Blood)
-1.603601294,-10.70143898,Monocyte_Elane high(Peripheral_Blood)
-0.209109055,-9.065445027,Monocyte_Elane high(Peripheral_Blood)
-1.373723941,-10.53442105,Monocyte_Elane high(Peripheral_Blood)
-0.536710458,-8.833427509,Monocyte_Elane high(Peripheral_Blood)
1.130977315,-7.53011187,Monocyte_Elane high(Peripheral_Blood)
-2.147689062,-10.85229405,Monocyte_Elane high(Peripheral_Blood)
-1.022568541,-9.613759121,Monocyte_Elane high(Peripheral_Blood)
0.828817589,-7.796398243,Monocyte_Elane high(Peripheral_Blood)
-2.029460864,-10.49843224,Monocyte_Elane high(Peripheral_Blood)
-1.679496723,-10.78971489,Monocyte_Elane high(Peripheral_Blood)
0.27050717,-8.610446057,Monocyte_Elane high(Peripheral_Blood)
0.406559093,-8.169314942,Monocyte_Elane high(Peripheral_Blood)
-0.81003912,-9.361953816,Monocyte_Elane high(Peripheral_Blood)
-1.243498044,-10.22274693,Monocyte_Elane high(Peripheral_Blood)
-0.599991398,4.373341003,Endothelial cell_Fabp4 high(Pancreas)
-0.388201969,4.297282139,Endothelial cell_Fabp4 high(Pancreas)
-0.581487613,4.367307583,Endothelial cell_Fabp4 high(Pancreas)
-0.519609528,4.333125511,Endothelial cell_Fabp4 high(Pancreas)
-0.457663076,4.32193462,Endothelial cell_Fabp4 high(Pancreas)
-0.418906855,4.28668491,Endothelial cell_Fabp4 high(Pancreas)
-0.638918894,4.232074657,Endothelial cell_Fabp4 high(Pancreas)
-0.513145464,4.326553741,Endothelial cell_Fabp4 high(Pancreas)
-0.660083549,4.353888431,Endothelial cell_Fabp4 high(Pancreas)
-0.541527288,4.378367821,Endothelial cell_Fabp4 high(Pancreas)
-0.563394444,4.388809124,Endothelial cell_Fabp4 high(Pancreas)
-0.387618708,4.282123485,Endothelial cell_Fabp4 high(Pancreas)
-0.549996214,4.425544658,Endothelial cell_Fabp4 high(Pancreas)
-0.406250136,4.336957851,Endothelial cell_Fabp4 high(Pancreas)
-0.704742449,4.47283546,Endothelial cell_Fabp4 high(Pancreas)
-0.519395756,4.329266468,Endothelial cell_Fabp4 high(Pancreas)
-0.527702378,4.333502689,Endothelial cell_Fabp4 high(Pancreas)
-0.48857178,4.32519857,Endothelial cell_Fabp4 high(Pancreas)
-0.726677733,4.482060829,Endothelial cell_Fabp4 high(Pancreas)
-0.632774966,4.409736076,Endothelial cell_Fabp4 high(Pancreas)
-0.646238702,4.40389196,Endothelial cell_Fabp4 high(Pancreas)
-0.368764298,4.208726803,Endothelial cell_Fabp4 high(Pancreas)
-0.540491836,4.350297848,Endothelial cell_Fabp4 high(Pancreas)
-0.528243648,4.276804844,Endothelial cell_Fabp4 high(Pancreas)
-0.305896433,4.172986427,Endothelial cell_Fabp4 high(Pancreas)
-0.452856081,4.362988869,Endothelial cell_Fabp4 high(Pancreas)
-0.568155425,4.401226917,Endothelial cell_Fabp4 high(Pancreas)
-0.451103436,4.292817035,Endothelial cell_Fabp4 high(Pancreas)
-0.20853548,4.258398929,Endothelial cell_Fabp4 high(Pancreas)
-0.519243436,4.339883724,Endothelial cell_Fabp4 high(Pancreas)
-0.624984103,4.393065849,Endothelial cell_Fabp4 high(Pancreas)
-0.386161583,4.267922798,Endothelial cell_Fabp4 high(Pancreas)
-0.397204476,4.287901798,Endothelial cell_Fabp4 high(Pancreas)
-0.404159295,4.301625648,Endothelial cell_Fabp4 high(Pancreas)
-0.615483599,4.402549663,Endothelial cell_Fabp4 high(Pancreas)
-0.548247474,4.378283897,Endothelial cell_Fabp4 high(Pancreas)
-0.502286004,4.249527374,Endothelial cell_Fabp4 high(Pancreas)
-0.182813915,4.161861816,Endothelial cell_Fabp4 high(Pancreas)
-0.636607902,4.387219349,Endothelial cell_Fabp4 high(Pancreas)
-0.456843185,4.31147615,Endothelial cell_Fabp4 high(Pancreas)
-0.665389615,4.416008392,Endothelial cell_Fabp4 high(Pancreas)
-0.646743851,4.416436115,Endothelial cell_Fabp4 high(Pancreas)
-0.478485572,4.301839271,Endothelial cell_Fabp4 high(Pancreas)
-0.532029944,4.338695446,Endothelial cell_Fabp4 high(Pancreas)
-0.505010175,4.342188755,Endothelial cell_Fabp4 high(Pancreas)
-0.403065103,4.309004703,Endothelial cell_Fabp4 high(Pancreas)
-0.660913067,4.435402313,Endothelial cell_Fabp4 high(Pancreas)
-0.298574375,4.252825657,Endothelial cell_Fabp4 high(Pancreas)
-0.096373646,4.098004738,Endothelial cell_Fabp4 high(Pancreas)
-0.5968854,4.391450802,Endothelial cell_Fabp4 high(Pancreas)
-10.52645488,11.33445636, cell(Pancreas)
-10.49653049,11.31162159, cell(Pancreas)
-10.47782035,11.24705783, cell(Pancreas)
-10.51944252,11.27713768, cell(Pancreas)
-10.51763149,11.37966339, cell(Pancreas)
-10.46787162,11.27452079, cell(Pancreas)
-10.55213066,11.24033157, cell(Pancreas)
-10.50623508,11.30829231, cell(Pancreas)
-10.46832557,11.34905807, cell(Pancreas)
-10.46363922,11.35531608, cell(Pancreas)
-10.49280353,11.25541774, cell(Pancreas)
-10.47282119,11.3824443, cell(Pancreas)
-10.35541435,11.42157928, cell(Pancreas)
-10.48812194,11.34407989, cell(Pancreas)
-10.49795337,11.28258983, cell(Pancreas)
-10.41241165,11.36711876, cell(Pancreas)
-10.56247802,11.29082195, cell(Pancreas)
-10.48538585,11.24393646, cell(Pancreas)
-10.49631401,11.23360721, cell(Pancreas)
-10.57035728,11.29477207, cell(Pancreas)
-10.44438263,11.25186531, cell(Pancreas)
-10.50356193,11.34533493, cell(Pancreas)
-10.53840633,11.28670684, cell(Pancreas)
-10.5812778,11.22074596, cell(Pancreas)
-10.5793571,11.36410228, cell(Pancreas)
-10.47838207,11.37678615, cell(Pancreas)
-10.50683589,11.36143676, cell(Pancreas)
-10.54175373,11.3140401, cell(Pancreas)
-10.5293531,11.26970283, cell(Pancreas)
-10.55817314,11.3317155, cell(Pancreas)
-10.50826355,11.29068939, cell(Pancreas)
-10.45335193,11.31121437, cell(Pancreas)
-10.45072837,11.24380581, cell(Pancreas)
-10.57187553,11.36420528, cell(Pancreas)
-10.51215454,11.3291053, cell(Pancreas)
-10.5374517,11.28219692, cell(Pancreas)
-10.47688766,11.26894371, cell(Pancreas)
-10.49829097,11.33438293, cell(Pancreas)
-10.52029415,11.35401146, cell(Pancreas)
-10.43223091,11.22145073, cell(Pancreas)
-10.47453018,11.31729023, cell(Pancreas)
-10.50717254,11.32602302, cell(Pancreas)
-10.57468219,11.36723034, cell(Pancreas)
-10.47087379,11.34881012, cell(Pancreas)
-10.54180713,11.35189907, cell(Pancreas)
-10.49036403,11.27732078, cell(Pancreas)
-10.49662109,11.28004543, cell(Pancreas)
-10.53010746,11.27446739, cell(Pancreas)
-10.50312515,11.33229724, cell(Pancreas)
-10.46794315,11.34844009, cell(Pancreas)
7.059985203,9.701680103,Stromal cell_Smoc2 high(Pancreas)
6.754118962,9.679150501,Stromal cell_Smoc2 high(Pancreas)
7.036645455,8.677690426,Stromal cell_Smoc2 high(Pancreas)
7.08767466,9.224866787,Stromal cell_Smoc2 high(Pancreas)
6.69072823,9.802746692,Stromal cell_Smoc2 high(Pancreas)
6.521609349,9.617004314,Stromal cell_Smoc2 high(Pancreas)
6.688993973,9.66136066,Stromal cell_Smoc2 high(Pancreas)
6.859417004,9.91811935,Stromal cell_Smoc2 high(Pancreas)
7.01521687,9.233167568,Stromal cell_Smoc2 high(Pancreas)
6.758562607,9.758652607,Stromal cell_Smoc2 high(Pancreas)
7.150457425,8.815496364,Stromal cell_Smoc2 high(Pancreas)
7.042528672,9.450959125,Stromal cell_Smoc2 high(Pancreas)
6.871722741,9.403867641,Stromal cell_Smoc2 high(Pancreas)
7.017613453,9.542707363,Stromal cell_Smoc2 high(Pancreas)
7.159832997,8.992264667,Stromal cell_Smoc2 high(Pancreas)
7.19142632,9.091529766,Stromal cell_Smoc2 high(Pancreas)
6.825672192,8.793064991,Stromal cell_Smoc2 high(Pancreas)
7.036404652,9.129362026,Stromal cell_Smoc2 high(Pancreas)
7.134494824,9.120778004,Stromal cell_Smoc2 high(Pancreas)
7.018620057,9.08735458,Stromal cell_Smoc2 high(Pancreas)
6.809793515,9.643875042,Stromal cell_Smoc2 high(Pancreas)
7.169450326,9.271876255,Stromal cell_Smoc2 high(Pancreas)
7.100182576,9.034254947,Stromal cell_Smoc2 high(Pancreas)
6.90486197,9.18181316,Stromal cell_Smoc2 high(Pancreas)
6.82719378,9.688859859,Stromal cell_Smoc2 high(Pancreas)
6.873899979,9.64599506,Stromal cell_Smoc2 high(Pancreas)
7.224080128,8.939388195,Stromal cell_Smoc2 high(Pancreas)
7.199111027,9.253739277,Stromal cell_Smoc2 high(Pancreas)
6.778968854,9.096561352,Stromal cell_Smoc2 high(Pancreas)
6.644835038,9.720909038,Stromal cell_Smoc2 high(Pancreas)
7.215240521,9.174376407,Stromal cell_Smoc2 high(Pancreas)
6.625634236,9.274590412,Stromal cell_Smoc2 high(Pancreas)
6.993370099,9.34127895,Stromal cell_Smoc2 high(Pancreas)
7.191801114,9.057024875,Stromal cell_Smoc2 high(Pancreas)
7.022493882,9.481511036,Stromal cell_Smoc2 high(Pancreas)
7.029168648,9.321888843,Stromal cell_Smoc2 high(Pancreas)
6.395221753,9.578855434,Stromal cell_Smoc2 high(Pancreas)
6.857321782,9.489684025,Stromal cell_Smoc2 high(Pancreas)
7.14516644,9.247562328,Stromal cell_Smoc2 high(Pancreas)
7.020994229,9.583285251,Stromal cell_Smoc2 high(Pancreas)
7.210510296,8.753660122,Stromal cell_Smoc2 high(Pancreas)
7.080216927,9.274686733,Stromal cell_Smoc2 high(Pancreas)
6.786274952,9.83941547,Stromal cell_Smoc2 high(Pancreas)
7.12078957,8.990310589,Stromal cell_Smoc2 high(Pancreas)
6.954799218,9.312577167,Stromal cell_Smoc2 high(Pancreas)
6.890256447,9.323645511,Stromal cell_Smoc2 high(Pancreas)
6.877010388,9.302940288,Stromal cell_Smoc2 high(Pancreas)
7.014729542,9.498337665,Stromal cell_Smoc2 high(Pancreas)
6.800510926,9.246462742,Stromal cell_Smoc2 high(Pancreas)
7.132939381,8.960508266,Stromal cell_Smoc2 high(Pancreas)
-12.3100452,7.730448643,Ductal cell(Pancreas)
-12.32536216,7.791248241,Ductal cell(Pancreas)
-12.36066623,7.816370884,Ductal cell(Pancreas)
-12.3850803,7.84310619,Ductal cell(Pancreas)
-12.50517269,7.956213871,Ductal cell(Pancreas)
-12.45180316,7.944600025,Ductal cell(Pancreas)
-12.26873203,7.839969555,Ductal cell(Pancreas)
-12.4013023,7.846568027,Ductal cell(Pancreas)
-12.30260559,7.736918369,Ductal cell(Pancreas)
-12.42050548,7.713700214,Ductal cell(Pancreas)
-12.34505935,7.814753452,Ductal cell(Pancreas)
-12.25382896,7.751659313,Ductal cell(Pancreas)
-12.36638542,7.79720203,Ductal cell(Pancreas)
-12.3872499,7.866891781,Ductal cell(Pancreas)
-12.52075954,8.079240719,Ductal cell(Pancreas)
-12.31872459,7.657049576,Ductal cell(Pancreas)
-12.4003553,7.927308002,Ductal cell(Pancreas)
-12.30996223,7.733212391,Ductal cell(Pancreas)
-12.49565311,7.975548664,Ductal cell(Pancreas)
-12.42299362,7.857136646,Ductal cell(Pancreas)
-12.33885379,7.771482387,Ductal cell(Pancreas)
-12.33048244,7.82229797,Ductal cell(Pancreas)
-12.45169445,7.963219562,Ductal cell(Pancreas)
-12.3922853,7.877314487,Ductal cell(Pancreas)
-12.34942718,7.876391331,Ductal cell(Pancreas)
-12.37272735,7.888821522,Ductal cell(Pancreas)
-12.27229591,7.72201244,Ductal cell(Pancreas)
-12.31014534,7.629718223,Ductal cell(Pancreas)
-12.29999252,7.73953239,Ductal cell(Pancreas)
-12.30674358,7.701339641,Ductal cell(Pancreas)
-12.49042984,7.953895489,Ductal cell(Pancreas)
-12.45891853,8.032545009,Ductal cell(Pancreas)
-12.30852409,7.743505398,Ductal cell(Pancreas)
-12.340023,7.847376743,Ductal cell(Pancreas)
-12.3222713,7.851504246,Ductal cell(Pancreas)
-12.40646549,7.858930507,Ductal cell(Pancreas)
-12.50993152,8.080066601,Ductal cell(Pancreas)
-12.48114868,8.06372253,Ductal cell(Pancreas)
-12.33961101,7.808998028,Ductal cell(Pancreas)
-12.25749107,7.768990436,Ductal cell(Pancreas)
-12.54232307,8.062105099,Ductal cell(Pancreas)
