,0,1,
84,8.1390295,-48.780117,Human-Ex Neuron
85,-45.871136,-51.23922,Human-Ex Neuron
86,28.800425,-71.32893,Human-Ex Neuron
87,7.619426,-80.76002,Human-Ex Neuron
88,11.46797,-49.418526,Human-Ex Neuron
89,-29.570925,-58.777615,Human-Ex Neuron
90,-1.3135636,-72.72544,Human-Ex Neuron
91,-16.299025,-53.023605,Human-Ex Neuron
92,-42.578648,-52.950443,Human-Ex Neuron
93,-1.4135869,-72.12292,Human-Ex Neuron
94,31.661966,-55.086338,Human-Ex Neuron
95,-12.901628,-44.858776,Human-Ex Neuron
96,15.324287,-80.2743,Human-Ex Neuron
97,-5.781857,-40.59925,Human-Ex Neuron
98,22.07982,-77.60993,Human-Ex Neuron
99,-10.126236,-42.12308,Human-Ex Neuron
100,-18.58783,-55.630543,Human-Ex Neuron
101,-13.040381,-44.51666,Human-Ex Neuron
102,-5.5124717,-41.252064,Human-Ex Neuron
103,-16.479172,-53.437084,Human-Ex Neuron
104,25.791138,-52.63046,Human-Ex Neuron
105,28.370825,-51.99795,Human-Ex Neuron
106,20.688158,-50.575397,Human-Ex Neuron
107,12.726175,-49.742348,Human-Ex Neuron
108,-1.4201039,-41.42236,Human-Ex Neuron
109,25.955881,-75.85555,Human-Ex Neuron
110,10.930301,-49.651405,Human-Ex Neuron
111,-17.055763,-54.012722,Human-Ex Neuron
112,-0.6673515,-66.83382,Human-Ex Neuron
113,23.680145,-52.57634,Human-Ex Neuron
114,-46.60999,-50.70205,Human-Ex Neuron
115,17.354872,-50.43179,Human-Ex Neuron
116,-41.216583,-53.66974,Human-Ex Neuron
117,-0.43784747,-65.316986,Human-Ex Neuron
118,-33.016586,-57.68084,Human-Ex Neuron
119,-8.411004,-41.64164,Human-Ex Neuron
120,5.873492,-48.208633,Human-Ex Neuron
121,15.620795,-80.83297,Human-Ex Neuron
122,0.5232711,-43.33993,Human-Ex Neuron
123,-16.066952,-50.615894,Human-Ex Neuron
124,-1.4576206,-42.376175,Human-Ex Neuron
125,-24.695774,-59.536716,Human-Ex Neuron
126,13.933666,-49.865173,Human-Ex Neuron
127,-0.8589906,-73.972496,Human-Ex Neuron
128,-23.10116,-58.61174,Human-Ex Neuron
129,24.156729,-76.43503,Human-Ex Neuron
130,-42.975346,-52.849968,Human-Ex Neuron
131,16.683432,-78.38773,Human-Ex Neuron
132,-0.101782516,-75.033424,Human-Ex Neuron
133,11.99145,-81.23475,Human-Ex Neuron
134,-46.69908,-50.194855,Human-Ex Neuron
135,22.061152,-77.3576,Human-Ex Neuron
136,-30.41369,-58.646355,Human-Ex Neuron
137,27.189762,-51.35569,Human-Ex Neuron
138,-4.8054986,-40.974026,Human-Ex Neuron
139,-3.3899877,-40.528152,Human-Ex Neuron
140,22.802408,-77.177795,Human-Ex Neuron
141,-35.223923,-57.3125,Human-Ex Neuron
142,26.870737,-51.153595,Human-Ex Neuron
143,-31.430971,-58.36019,Human-Ex Neuron
144,-1.4201901,-72.07648,Human-Ex Neuron
145,-36.808613,-55.651592,Human-Ex Neuron
146,-8.089805,-41.167152,Human-Ex Neuron
147,-1.6025071,-69.88389,Human-Ex Neuron
148,-27.855104,-59.18506,Human-Ex Neuron
149,9.472466,-49.603806,Human-Ex Neuron
150,-40.960087,-53.370033,Human-Ex Neuron
151,8.480955,-81.2725,Human-Ex Neuron
152,-31.369911,-59.151257,Human-Ex Neuron
153,3.886591,-46.95548,Human-Ex Neuron
154,33.992035,-60.727325,Human-Ex Neuron
155,-10.425215,-41.67017,Human-Ex Neuron
156,-13.278637,-45.188034,Human-Ex Neuron
157,30.030472,-52.8617,Human-Ex Neuron
158,18.214851,-50.41238,Human-Ex Neuron
159,-45.977962,-50.11147,Human-Ex Neuron
160,31.84535,-68.21247,Human-Ex Neuron
161,-23.324558,-58.969273,Human-Ex Neuron
162,-0.45530117,-75.24763,Human-Ex Neuron
163,25.178116,-75.89712,Human-Ex Neuron
164,-23.314182,-58.992798,Human-Ex Neuron
165,-8.442426,-40.383297,Human-Ex Neuron
166,-0.2205526,-42.58968,Human-Ex Neuron
167,24.351818,-76.24199,Human-Ex Neuron
168,25.013288,-51.133774,Human-Ex Neuron
169,24.33206,-75.802704,Human-Ex Neuron
170,30.583052,-70.17543,Human-Ex Neuron
171,29.32174,-70.837135,Human-Ex Neuron
172,-8.60405,-40.93374,Human-Ex Neuron
173,-4.8395824,-40.339706,Human-Ex Neuron
174,32.181507,-55.316593,Human-Ex Neuron
175,-10.6636715,-41.853123,Human-Ex Neuron
176,-17.436342,-54.9079,Human-Ex Neuron
177,-29.645767,-59.083168,Human-Ex Neuron
178,-18.972328,-55.9844,Human-Ex Neuron
179,22.222569,-77.989265,Human-Ex Neuron
180,33.10062,-60.948627,Human-Ex Neuron
181,13.114425,-80.99899,Human-Ex Neuron
182,-18.517326,-55.237625,Human-Ex Neuron
183,19.743536,-50.632896,Human-Ex Neuron
184,-17.742334,-54.498135,Human-Ex Neuron
185,12.697984,-80.624954,Human-Ex Neuron
186,-16.062845,-50.82547,Human-Ex Neuron
187,20.987562,-78.49698,Human-Ex Neuron
188,-37.720867,-55.43149,Human-Ex Neuron
189,-2.0099468,-41.730824,Human-Ex Neuron
190,13.518031,-80.996025,Human-Ex Neuron
191,-8.236462,-40.167763,Human-Ex Neuron
192,3.4847744,-46.687435,Human-Ex Neuron
193,5.952509,-48.254375,Human-Ex Neuron
194,-1.6229653,-68.46065,Human-Ex Neuron
195,32.162567,-55.4234,Human-Ex Neuron
196,29.014124,-71.04991,Human-Ex Neuron
197,21.982258,-77.49437,Human-Ex Neuron
198,-47.17793,-49.52026,Human-Ex Neuron
199,-1.5588721,-70.69377,Human-Ex Neuron
200,29.5584,-71.06641,Human-Ex Neuron
201,3.0918286,-46.564163,Human-Ex Neuron
202,-30.519785,-58.67528,Human-Ex Neuron
203,-0.6498067,-66.76647,Human-Ex Neuron
204,-12.420876,-43.830227,Human-Ex Neuron
205,5.7794476,-76.95672,Human-Ex Neuron
206,-1.3045982,-72.77371,Human-Ex Neuron
207,-22.784946,-58.63007,Human-Ex Neuron
208,30.676949,-69.27046,Human-Ex Neuron
209,14.419937,-80.855255,Human-Ex Neuron
210,8.239058,-53.317196,Human-Ex Neuron
211,-19.039064,-55.90311,Human-Ex Neuron
212,-15.665462,-51.38246,Human-Ex Neuron
213,3.3043315,-47.377872,Human-Ex Neuron
214,19.067776,-79.26425,Human-Ex Neuron
215,-21.070297,-57.5521,Human-Ex Neuron
216,-13.215512,-45.45484,Human-Ex Neuron
217,18.992098,-50.495342,Human-Ex Neuron
218,18.826298,-79.250435,Human-Ex Neuron
219,2.435556,-78.81808,Human-Ex Neuron
220,-39.004795,-54.693195,Human-Ex Neuron
221,-46.710564,-50.44536,Human-Ex Neuron
222,24.820494,-75.98949,Human-Ex Neuron
223,-46.265324,-50.7414,Human-Ex Neuron
224,-17.177559,-54.049057,Human-Ex Neuron
225,10.383394,-81.35545,Human-Ex Neuron
226,25.334827,-51.251877,Human-Ex Neuron
227,28.381666,-72.31116,Human-Ex Neuron
228,-0.5162448,-66.10865,Human-Ex Neuron
229,-21.427776,-57.70453,Human-Ex Neuron
230,14.390372,-50.172714,Human-Ex Neuron
231,10.769002,-49.449116,Human-Ex Neuron
232,-17.399525,-55.425392,Human-Ex Neuron
233,18.548857,-79.325195,Human-Ex Neuron
234,-28.13291,-59.183777,Human-Ex Neuron
235,26.874935,-51.296238,Human-Ex Neuron
236,31.978434,-55.9546,Human-Ex Neuron
237,4.2393546,-45.25437,Human-Ex Neuron
238,-14.697482,-48.03959,Human-Ex Neuron
239,12.6135845,-50.37564,Human-Ex Neuron
240,7.3457913,-48.441624,Human-Ex Neuron
241,0.9464634,-77.20966,Human-Ex Neuron
242,-1.482777,-71.5109,Human-Ex Neuron
243,30.947098,-68.78342,Human-Ex Neuron
244,33.826126,-60.82251,Human-Ex Neuron
245,-28.5543,-59.07833,Human-Ex Neuron
246,-41.66516,-52.275177,Human-Ex Neuron
247,-13.961895,-46.229523,Human-Ex Neuron
248,27.067003,-52.356888,Human-Ex Neuron
249,9.858333,-49.384556,Human-Ex Neuron
250,-42.31102,-51.99531,Human-Ex Neuron
251,-42.157986,-52.238552,Human-Ex Neuron
252,-37.433567,-55.5553,Human-Ex Neuron
253,6.6443725,-48.04108,Human-Ex Neuron
254,5.787575,-47.395515,Human-Ex Neuron
255,-47.644043,-50.014267,Human-Ex Neuron
256,16.154135,-50.864384,Human-Ex Neuron
257,-44.71592,-51.685852,Human-Ex Neuron
258,10.173973,-81.34795,Human-Ex Neuron
259,28.848797,-52.16461,Human-Ex Neuron
260,-7.116091,-40.786495,Human-Ex Neuron
261,-45.934574,-51.206333,Human-Ex Neuron
262,-21.71025,-58.036995,Human-Ex Neuron
263,12.632501,-51.25667,Human-Ex Neuron
264,0.9464642,-77.11971,Human-Ex Neuron
265,2.1722353,-78.35597,Human-Ex Neuron
266,-16.805908,-53.725796,Human-Ex Neuron
267,-36.75383,-56.173687,Human-Ex Neuron
268,22.387274,-77.01188,Human-Ex Neuron
269,-13.301259,-45.297222,Human-Ex Neuron
270,8.408983,-81.26392,Human-Ex Neuron
271,25.217245,-75.22819,Human-Ex Neuron
272,19.613287,-50.34021,Human-Ex Neuron
273,32.41996,-56.319664,Human-Ex Neuron
274,2.1008217,-78.24396,Human-Ex Neuron
275,28.206514,-51.695827,Human-Ex Neuron
276,-36.611027,-56.087185,Human-Ex Neuron
277,-44.32505,-51.82409,Human-Ex Neuron
278,6.215158,-80.648834,Human-Ex Neuron
279,-16.257175,-51.952564,Human-Ex Neuron
280,6.787751,-48.197117,Human-Ex Neuron
281,-1.8941438,-41.929977,Human-Ex Neuron
282,8.956264,-81.30688,Human-Ex Neuron
283,-9.791283,-41.587803,Human-Ex Neuron
284,3.9975345,-45.726128,Human-Ex Neuron
285,-35.307114,-56.430832,Human-Ex Neuron
286,23.463686,-77.124435,Human-Ex Neuron
287,-5.1348586,-40.166607,Human-Ex Neuron
288,3.9830794,-48.060886,Human-Ex Neuron
289,-0.2992664,-64.1694,Human-Ex Neuron
290,9.916195,-81.3916,Human-Ex Neuron
291,-9.775511,-40.975582,Human-Ex Neuron
292,22.709587,-50.820263,Human-Ex Neuron
293,1.4383509,-80.987236,Human-Ex Neuron
294,-26.62174,-59.276115,Human-Ex Neuron
295,-1.09433,-42.55018,Human-Ex Neuron
296,-46.843216,-49.48559,Human-Ex Neuron
297,-0.27968115,-64.249275,Human-Ex Neuron
298,17.14847,-80.118195,Human-Ex Neuron
299,-8.294412,-40.413902,Human-Ex Neuron
300,23.492445,-51.07281,Human-Ex Neuron
301,31.307053,-54.108204,Human-Ex Neuron
302,-1.6249741,-71.33223,Human-Ex Neuron
303,-13.518569,-45.554436,Human-Ex Neuron
304,21.424667,-50.73879,Human-Ex Neuron
305,30.55482,-70.132065,Human-Ex Neuron
306,-1.5813029,-70.39586,Human-Ex Neuron
307,-47.270752,-50.144573,Human-Ex Neuron
308,13.546409,-81.02405,Human-Ex Neuron
309,2.1285691,-78.5825,Human-Ex Neuron
310,-0.59226483,-66.59824,Human-Ex Neuron
311,-0.35282683,-64.50569,Human-Ex Neuron
312,17.330019,-80.04093,Human-Ex Neuron
313,-7.0425467,-40.37692,Human-Ex Neuron
314,3.5432975,-46.099785,Human-Ex Neuron
315,31.371084,-66.96515,Human-Ex Neuron
316,10.990359,-81.33947,Human-Ex Neuron
317,-7.6710324,-39.962936,Human-Ex Neuron
318,-9.374815,-41.00795,Human-Ex Neuron
319,-0.6535482,-74.91013,Human-Ex Neuron
320,3.6320167,-44.970264,Human-Ex Neuron
321,18.82935,-50.421135,Human-Ex Neuron
322,14.391423,-80.95317,Human-Ex Neuron
323,21.510656,-78.21096,Human-Ex Neuron
324,18.185741,-79.97764,Human-Ex Neuron
325,-20.806509,-57.73801,Human-Ex Neuron
326,22.406055,-77.806175,Human-Ex Neuron
327,1.9629067,-78.37779,Human-Ex Neuron
328,-0.593178,-74.46563,Human-Ex Neuron
329,33.322998,-65.170425,Human-Ex Neuron
330,-5.359711,-39.91536,Human-Ex Neuron
331,3.1943998,-44.807484,Human-Ex Neuron
332,31.16529,-69.10489,Human-Ex Neuron
333,9.911274,-81.3764,Human-Ex Neuron
334,-35.68107,-56.219425,Human-Ex Neuron
335,10.441827,-50.32354,Human-Ex Neuron
336,-29.291304,-58.999187,Human-Ex Neuron
337,-7.454674,-40.346893,Human-Ex Neuron
338,2.8172314,-78.56866,Human-Ex Neuron
339,-3.3755336,-40.66144,Human-Ex Neuron
340,21.21194,-76.68293,Human-Ex Neuron
341,-21.725895,-58.258152,Human-Ex Neuron
342,-26.445599,-59.400543,Human-Ex Neuron
343,33.10367,-61.928688,Human-Ex Neuron
344,18.706154,-50.432117,Human-Ex Neuron
345,31.33773,-68.83309,Human-Ex Neuron
346,-42.62546,-51.292988,Human-Ex Neuron
347,14.570309,-50.4771,Human-Ex Neuron
348,17.849226,-50.424004,Human-Ex Neuron
349,-15.569937,-50.100494,Human-Ex Neuron
350,-32.418396,-58.41621,Human-Ex Neuron
351,-35.946217,-56.146927,Human-Ex Neuron
352,-23.547184,-58.715324,Human-Ex Neuron
353,-40.091686,-54.340065,Human-Ex Neuron
354,-9.504514,-41.06158,Human-Ex Neuron
355,9.455957,-81.35556,Human-Ex Neuron
356,11.939267,-49.47063,Human-Ex Neuron
357,12.3420925,-49.28151,Human-Ex Neuron
358,21.11762,-50.385555,Human-Ex Neuron
359,8.453302,-48.466354,Human-Ex Neuron
360,28.127268,-53.235992,Human-Ex Neuron
361,3.1309917,-46.34196,Human-Ex Neuron
362,2.4696846,-78.301674,Human-Ex Neuron
363,29.697538,-52.66365,Human-Ex Neuron
364,30.242878,-52.924786,Human-Ex Neuron
365,-0.43363947,-42.05813,Human-Ex Neuron
366,-32.654892,-58.119526,Human-Ex Neuron
367,30.116331,-53.564213,Human-Ex Neuron
368,5.3979955,-48.190342,Human-Ex Neuron
369,23.560324,-50.849785,Human-Ex Neuron
370,-26.033308,-59.323013,Human-Ex Neuron
371,-17.783495,-54.757504,Human-Ex Neuron
372,33.977734,-61.079117,Human-Ex Neuron
373,15.629042,-79.87071,Human-Ex Neuron
374,33.605057,-60.840233,Human-Ex Neuron
375,11.84609,-49.9535,Human-Ex Neuron
376,-0.32271928,-64.5132,Human-Ex Neuron
377,22.944475,-76.657524,Human-Ex Neuron
378,33.13446,-59.80415,Human-Ex Neuron
379,31.364931,-54.36395,Human-Ex Neuron
380,-27.539648,-59.257652,Human-Ex Neuron
381,-46.40809,-49.947525,Human-Ex Neuron
382,-22.35025,-58.592747,Human-Ex Neuron
383,-46.19828,-50.80338,Human-Ex Neuron
384,-20.500904,-57.376144,Human-Ex Neuron
385,-1.095109,-74.16549,Human-Ex Neuron
386,-0.66783553,-66.84219,Human-Ex Neuron
387,33.193626,-64.762115,Human-Ex Neuron
388,25.478168,-75.866394,Human-Ex Neuron
389,29.550709,-53.824593,Human-Ex Neuron
390,-0.86380714,-74.005226,Human-Ex Neuron
391,9.968741,-49.44652,Human-Ex Neuron
392,32.625668,-66.39264,Human-Ex Neuron
393,-29.942822,-59.220284,Human-Ex Neuron
394,-4.4319572,-40.119843,Human-Ex Neuron
395,-43.23075,-52.462025,Human-Ex Neuron
396,4.4463954,-48.395817,Human-Ex Neuron
397,14.779232,-77.377075,Human-Ex Neuron
398,33.629868,-61.747673,Human-Ex Neuron
399,33.129944,-59.89795,Human-Ex Neuron
400,-7.088242,-40.91381,Human-Ex Neuron
401,0.88481754,-77.104805,Human-Ex Neuron
402,33.525494,-59.166077,Human-Ex Neuron
403,-33.10975,-57.900276,Human-Ex Neuron
404,-42.96486,-52.63965,Human-Ex Neuron
405,-4.8352966,-40.148453,Human-Ex Neuron
406,-1.6495494,-69.1221,Human-Ex Neuron
407,9.57086,-49.614563,Human-Ex Neuron
408,-0.6319443,-41.574093,Human-Ex Neuron
409,30.596676,-53.855198,Human-Ex Neuron
410,-16.237526,-51.46743,Human-Ex Neuron
411,31.742914,-67.543396,Human-Ex Neuron
412,15.364039,-79.70622,Human-Ex Neuron
413,0.37076655,-42.191975,Human-Ex Neuron
414,-26.447653,-59.40004,Human-Ex Neuron
415,20.873306,-50.88995,Human-Ex Neuron
416,-43.9255,-51.997906,Human-Ex Neuron
417,-1.1711845,-41.302673,Human-Ex Neuron
418,27.008026,-73.671074,Human-Ex Neuron
419,4.6208944,-47.19213,Human-Ex Neuron
420,-34.941147,-57.09117,Human-Ex Neuron
421,32.89245,-64.598145,Human-Ex Neuron
422,-23.103281,-58.684223,Human-Ex Neuron
423,23.946835,-76.78719,Human-Ex Neuron
424,33.14604,-61.095753,Human-Ex Neuron
425,33.544037,-59.819443,Human-Ex Neuron
426,-0.6119414,-41.742634,Human-Ex Neuron
427,-20.637068,-57.195274,Human-Ex Neuron
428,18.197073,-79.56336,Human-Ex Neuron
429,32.28536,-66.710945,Human-Ex Neuron
430,-39.856903,-54.351242,Human-Ex Neuron
431,-42.379753,-53.084797,Human-Ex Neuron
432,15.305792,-50.2926,Human-Ex Neuron
433,-16.124481,-50.740696,Human-Ex Neuron
434,7.189585,-81.20181,Human-Ex Neuron
435,14.771302,-77.37792,Human-Ex Neuron
436,3.6221092,-47.680016,Human-Ex Neuron
437,23.554237,-76.45616,Human-Ex Neuron
438,8.057635,-48.80814,Human-Ex Neuron
439,-17.104795,-53.996147,Human-Ex Neuron
440,-8.782033,-41.061504,Human-Ex Neuron
441,-37.1177,-55.43459,Human-Ex Neuron
442,-1.2385406,-73.73535,Human-Ex Neuron
443,3.3998144,-79.164795,Human-Ex Neuron
444,-23.771296,-59.912537,Human-Ex Neuron
445,24.278065,-51.184402,Human-Ex Neuron
446,-18.24116,-55.320206,Human-Ex Neuron
447,7.6471276,-81.26564,Human-Ex Neuron
448,-12.840155,-44.333313,Human-Ex Neuron
449,-1.6757039,-68.8002,Human-Ex Neuron
450,-1.0359524,-73.83625,Human-Ex Neuron
451,2.428919,-78.40136,Human-Ex Neuron
452,32.31728,-55.836014,Human-Ex Neuron
453,-37.0015,-55.61995,Human-Ex Neuron
454,-6.86345,-40.245647,Human-Ex Neuron
455,-17.754074,-53.630722,Human-Ex Neuron
456,-1.6141613,-69.450806,Human-Ex Neuron
457,21.252611,-78.333206,Human-Ex Neuron
458,-41.692726,-53.436363,Human-Ex Neuron
459,-23.733475,-59.00498,Human-Ex Neuron
460,4.4048796,-79.81141,Human-Ex Neuron
461,22.725946,-77.40031,Human-Ex Neuron
462,24.270084,-76.02787,Human-Ex Neuron
463,30.358654,-69.866455,Human-Ex Neuron
464,2.7896347,-79.0477,Human-Ex Neuron
465,12.842989,-50.237995,Human-Ex Neuron
466,7.2848167,-81.07953,Human-Ex Neuron
467,1.7099819,-77.88356,Human-Ex Neuron
468,32.651237,-65.15904,Human-Ex Neuron
469,25.318459,-51.29486,Human-Ex Neuron
470,-14.39201,-45.304626,Human-Ex Neuron
471,25.784996,-52.352627,Human-Ex Neuron
472,-47.20235,-50.016518,Human-Ex Neuron
473,20.823475,-78.55476,Human-Ex Neuron
474,13.562485,-50.764053,Human-Ex Neuron
475,23.689444,-50.98389,Human-Ex Neuron
476,10.424975,-49.72676,Human-Ex Neuron
477,-17.925037,-54.5976,Human-Ex Neuron
478,-7.8336062,-40.812325,Human-Ex Neuron
479,-44.556618,-51.670074,Human-Ex Neuron
480,4.074174,-48.180786,Human-Ex Neuron
481,-29.888943,-59.898296,Human-Ex Neuron
482,-5.964847,-40.303036,Human-Ex Neuron
483,28.325148,-51.817394,Human-Ex Neuron
484,-30.70296,-58.73845,Human-Ex Neuron
485,20.65343,-76.58336,Human-Ex Neuron
486,20.145763,-78.89972,Human-Ex Neuron
487,17.694881,-79.933624,Human-Ex Neuron
488,1.3132783,-77.5387,Human-Ex Neuron
489,7.6206875,-80.90466,Human-Ex Neuron
490,15.120405,-80.292984,Human-Ex Neuron
491,-1.2751833,-72.90651,Human-Ex Neuron
492,16.885736,-80.299515,Human-Ex Neuron
493,24.423422,-76.788956,Human-Ex Neuron
494,33.626743,-61.244743,Human-Ex Neuron
495,28.53281,-72.09982,Human-Ex Neuron
496,2.9729571,-44.57465,Human-Ex Neuron
497,-1.5726812,-70.558395,Human-Ex Neuron
498,33.48419,-64.75405,Human-Ex Neuron
499,-15.153405,-49.14478,Human-Ex Neuron
500,32.650906,-67.15291,Human-Ex Neuron
501,-16.033443,-51.97787,Human-Ex Neuron
502,7.5381017,-81.26638,Human-Ex Neuron
503,-25.601717,-59.227093,Human-Ex Neuron
504,-0.82462287,-74.69185,Human-Ex Neuron
505,27.45268,-53.495377,Human-Ex Neuron
506,33.84628,-60.259487,Human-Ex Neuron
507,23.000698,-77.47865,Human-Ex Neuron
508,10.476283,-81.3725,Human-Ex Neuron
509,-31.716288,-57.9939,Human-Ex Neuron
510,-11.551349,-42.94695,Human-Ex Neuron
511,-15.164112,-49.950787,Human-Ex Neuron
512,27.657295,-52.37045,Human-Ex Neuron
513,31.5051,-68.65935,Human-Ex Neuron
514,-29.961407,-58.808197,Human-Ex Neuron
515,11.647295,-49.586613,Human-Ex Neuron
516,-1.6487416,-69.08273,Human-Ex Neuron
517,-1.2306262,-41.338894,Human-Ex Neuron
518,-16.35988,-51.28173,Human-Ex Neuron
519,16.03161,-49.987186,Human-Ex Neuron
520,13.47883,-49.856297,Human-Ex Neuron
521,32.868397,-66.53359,Human-Ex Neuron
522,-4.28822,-41.13617,Human-Ex Neuron
523,24.11561,-76.1669,Human-Ex Neuron
524,-23.582829,-59.318153,Human-Ex Neuron
525,-6.5553718,-41.08764,Human-Ex Neuron
526,30.331926,-70.28937,Human-Ex Neuron
527,32.19078,-67.56007,Human-Ex Neuron
528,20.455032,-78.635574,Human-Ex Neuron
529,-26.809294,-59.29775,Human-Ex Neuron
530,29.98489,-53.984818,Human-Ex Neuron
531,9.876765,-51.03946,Human-Ex Neuron
532,0.15870544,-42.55336,Human-Ex Neuron
533,1.4622579,-80.97262,Human-Ex Neuron
534,-19.578796,-56.410286,Human-Ex Neuron
535,-0.3113313,-64.33307,Human-Ex Neuron
536,-40.38169,-54.296524,Human-Ex Neuron
537,28.476072,-72.22555,Human-Ex Neuron
538,13.780021,-50.335476,Human-Ex Neuron
539,-47.412766,-50.583755,Human-Ex Neuron
540,-42.852245,-52.378975,Human-Ex Neuron
541,-43.133698,-52.323853,Human-Ex Neuron
542,-31.469627,-58.36943,Human-Ex Neuron
543,2.985301,-78.94012,Human-Ex Neuron
544,-45.426033,-51.42966,Human-Ex Neuron
545,4.65397,-47.647,Human-Ex Neuron
546,33.515873,-60.60245,Human-Ex Neuron
547,11.1010895,-81.337685,Human-Ex Neuron
548,-42.623703,-53.275562,Human-Ex Neuron
549,-31.756645,-58.041847,Human-Ex Neuron
550,9.53498,-81.35074,Human-Ex Neuron
551,17.090456,-50.350945,Human-Ex Neuron
552,0.81521016,-77.00326,Human-Ex Neuron
553,22.159729,-77.94469,Human-Ex Neuron
554,-37.718132,-55.38086,Human-Ex Neuron
555,-13.400322,-44.771843,Human-Ex Neuron
556,-0.45352176,-41.760784,Human-Ex Neuron
557,31.632736,-69.184425,Human-Ex Neuron
558,5.510799,-46.04165,Human-Ex Neuron
559,30.373684,-69.47452,Human-Ex Neuron
560,-42.61266,-51.53016,Human-Ex Neuron
561,-0.5927174,-74.947525,Human-Ex Neuron
562,21.860048,-50.773922,Human-Ex Neuron
563,-46.593975,-50.38704,Human-Ex Neuron
564,0.08933332,-42.579563,Human-Ex Neuron
565,-16.177029,-52.446564,Human-Ex Neuron
