	0	1	X
0	71.648865	-29.570856	Stromal cell_Ccl11 high(Uterus)
1	72.10482	-29.81787	Stromal cell_Ccl11 high(Uterus)
2	64.8772	-34.429085	Stromal cell_Ccl11 high(Uterus)
3	67.48189	-31.42091	Stromal cell_Ccl11 high(Uterus)
4	65.60864	-31.902784	Stromal cell_Ccl11 high(Uterus)
5	69.75433	-31.353909	Stromal cell_Ccl11 high(Uterus)
6	65.60909	-30.941435	Stromal cell_Ccl11 high(Uterus)
7	70.081955	-30.966698	Stromal cell_Ccl11 high(Uterus)
8	66.082466	-31.571686	Stromal cell_Ccl11 high(Uterus)
9	71.74708	-30.177511	Stromal cell_Ccl11 high(Uterus)
10	70.44902	-32.68456	Stromal cell_Ccl11 high(Uterus)
11	66.27377	-32.659367	Stromal cell_Ccl11 high(Uterus)
12	71.567894	-30.232033	Stromal cell_Ccl11 high(Uterus)
13	67.2788	-30.784914	Stromal cell_Ccl11 high(Uterus)
14	70.08217	-34.683907	Stromal cell_Ccl11 high(Uterus)
15	69.575966	-31.523882	Stromal cell_Ccl11 high(Uterus)
16	69.35895	-33.823063	Stromal cell_Ccl11 high(Uterus)
17	68.32364	-29.664436	Stromal cell_Ccl11 high(Uterus)
18	69.90315	-30.657696	Stromal cell_Ccl11 high(Uterus)
19	71.74934	-30.543112	Stromal cell_Ccl11 high(Uterus)
20	66.977036	-32.883236	Stromal cell_Ccl11 high(Uterus)
21	70.58891	-31.207104	Stromal cell_Ccl11 high(Uterus)
22	67.16815	-30.768753	Stromal cell_Ccl11 high(Uterus)
23	71.47598	-30.306208	Stromal cell_Ccl11 high(Uterus)
24	68.7538	-33.143528	Stromal cell_Ccl11 high(Uterus)
25	70.43166	-30.329268	Stromal cell_Ccl11 high(Uterus)
26	65.760544	-31.574696	Stromal cell_Ccl11 high(Uterus)
27	68.075775	-33.54727	Stromal cell_Ccl11 high(Uterus)
28	70.50706	-31.324253	Stromal cell_Ccl11 high(Uterus)
29	64.84875	-34.502846	Stromal cell_Ccl11 high(Uterus)
30	69.62139	-31.781929	Stromal cell_Ccl11 high(Uterus)
31	70.70078	-30.010849	Stromal cell_Ccl11 high(Uterus)
32	66.58525	-30.902311	Stromal cell_Ccl11 high(Uterus)
33	67.2177	-29.708958	Stromal cell_Ccl11 high(Uterus)
34	71.7006	-30.17818	Stromal cell_Ccl11 high(Uterus)
35	71.13658	-30.32351	Stromal cell_Ccl11 high(Uterus)
36	68.93688	-30.413944	Stromal cell_Ccl11 high(Uterus)
37	72.129196	-30.879816	Stromal cell_Ccl11 high(Uterus)
38	70.31334	-30.171364	Stromal cell_Ccl11 high(Uterus)
39	68.90488	-30.249186	Stromal cell_Ccl11 high(Uterus)
40	72.02439	-31.539406	Stromal cell_Ccl11 high(Uterus)
41	68.068825	-29.309818	Stromal cell_Ccl11 high(Uterus)
42	68.63225	-30.05464	Stromal cell_Ccl11 high(Uterus)
43	69.90942	-30.588762	Stromal cell_Ccl11 high(Uterus)
44	71.11666	-29.994732	Stromal cell_Ccl11 high(Uterus)
45	68.53141	-32.885674	Stromal cell_Ccl11 high(Uterus)
46	68.94349	-31.79035	Stromal cell_Ccl11 high(Uterus)
47	67.16878	-33.24736	Stromal cell_Ccl11 high(Uterus)
48	70.94781	-29.792429	Stromal cell_Ccl11 high(Uterus)
49	68.800285	-30.644928	Stromal cell_Ccl11 high(Uterus)
50	34.75676	67.47524	Endothelial cell_Tm4sf1 high(Uterus)
51	33.403088	65.34011	Endothelial cell_Tm4sf1 high(Uterus)
52	-6.4499106	-16.581161	Endothelial cell_Tm4sf1 high(Uterus)
53	33.870914	66.62049	Endothelial cell_Tm4sf1 high(Uterus)
54	31.899698	65.444756	Endothelial cell_Tm4sf1 high(Uterus)
55	33.586243	63.73101	Endothelial cell_Tm4sf1 high(Uterus)
56	33.62066	65.76906	Endothelial cell_Tm4sf1 high(Uterus)
57	34.02159	64.97141	Endothelial cell_Tm4sf1 high(Uterus)
58	34.219814	67.38186	Endothelial cell_Tm4sf1 high(Uterus)
59	34.15076	66.78104	Endothelial cell_Tm4sf1 high(Uterus)
60	33.375526	65.24517	Endothelial cell_Tm4sf1 high(Uterus)
61	28.933817	70.2029	Endothelial cell_Tm4sf1 high(Uterus)
62	34.773655	67.06445	Endothelial cell_Tm4sf1 high(Uterus)
63	34.42817	66.95181	Endothelial cell_Tm4sf1 high(Uterus)
64	33.777008	64.58328	Endothelial cell_Tm4sf1 high(Uterus)
65	34.39331	67.810585	Endothelial cell_Tm4sf1 high(Uterus)
66	34.126442	67.381226	Endothelial cell_Tm4sf1 high(Uterus)
67	35.19416	67.832855	Endothelial cell_Tm4sf1 high(Uterus)
68	34.684875	66.59671	Endothelial cell_Tm4sf1 high(Uterus)
69	33.248558	67.300095	Endothelial cell_Tm4sf1 high(Uterus)
70	35.092915	67.83074	Endothelial cell_Tm4sf1 high(Uterus)
71	31.954845	67.12037	Endothelial cell_Tm4sf1 high(Uterus)
72	31.209936	65.74457	Endothelial cell_Tm4sf1 high(Uterus)
73	34.423603	65.87405	Endothelial cell_Tm4sf1 high(Uterus)
74	34.508854	65.651474	Endothelial cell_Tm4sf1 high(Uterus)
75	31.399027	66.73031	Endothelial cell_Tm4sf1 high(Uterus)
76	34.966354	66.24273	Endothelial cell_Tm4sf1 high(Uterus)
77	34.791767	67.06409	Endothelial cell_Tm4sf1 high(Uterus)
78	34.146477	66.46026	Endothelial cell_Tm4sf1 high(Uterus)
79	33.859257	66.990234	Endothelial cell_Tm4sf1 high(Uterus)
80	33.331993	65.595024	Endothelial cell_Tm4sf1 high(Uterus)
81	35.142704	66.13795	Endothelial cell_Tm4sf1 high(Uterus)
82	35.38844	67.940704	Endothelial cell_Tm4sf1 high(Uterus)
83	33.656403	65.66538	Endothelial cell_Tm4sf1 high(Uterus)
84	33.79251	65.72468	Endothelial cell_Tm4sf1 high(Uterus)
85	34.391598	65.64901	Endothelial cell_Tm4sf1 high(Uterus)
86	31.616589	66.8717	Endothelial cell_Tm4sf1 high(Uterus)
87	33.97842	65.30818	Endothelial cell_Tm4sf1 high(Uterus)
88	31.355547	65.673515	Endothelial cell_Tm4sf1 high(Uterus)
89	34.80179	66.006584	Endothelial cell_Tm4sf1 high(Uterus)
90	34.358494	66.10016	Endothelial cell_Tm4sf1 high(Uterus)
91	34.679836	67.36123	Endothelial cell_Tm4sf1 high(Uterus)
92	33.966274	67.353905	Endothelial cell_Tm4sf1 high(Uterus)
93	34.523026	65.683754	Endothelial cell_Tm4sf1 high(Uterus)
94	34.517506	66.60349	Endothelial cell_Tm4sf1 high(Uterus)
95	34.879677	67.04033	Endothelial cell_Tm4sf1 high(Uterus)
96	33.460766	67.34183	Endothelial cell_Tm4sf1 high(Uterus)
