	0	1	X
0	60.37163	37.512463	rna
1	63.20814	35.215336	rna
2	57.73133	40.57812	rna
3	60.632874	39.259308	rna
4	58.474255	40.856968	rna
5	63.359543	30.388275	rna
6	61.947243	39.73169	rna
7	62.96105	33.063347	rna
8	61.69704	39.601128	rna
9	63.73325	30.907995	rna
10	60.05959	39.022522	rna
11	63.000687	30.844719	rna
12	61.896667	35.983887	rna
13	61.391068	33.665627	rna
14	61.965908	35.990326	rna
15	59.54154	37.379845	rna
16	60.9575	36.03344	rna
17	62.127876	34.26322	rna
18	63.215645	32.703117	rna
19	62.904255	35.161198	rna
20	61.684685	33.535824	rna
21	63.424797	30.653372	rna
22	62.160168	34.26022	rna
23	62.985443	34.955654	rna
24	59.985775	34.090797	rna
25	63.428875	30.336603	rna
26	62.115215	39.496742	rna
27	59.581757	34.38774	rna
28	59.511494	38.856705	rna
29	59.419647	34.644726	rna
30	59.733917	37.353416	rna
31	63.186638	32.73805	rna
32	61.94144	38.30033	rna
33	60.101864	34.03809	rna
34	63.815903	32.32839	rna
35	61.55616	36.36988	rna
36	61.650177	38.351852	rna
37	59.210262	38.44468	rna
38	63.279716	32.55978	rna
39	61.15416	36.338448	rna
40	59.34256	37.805565	rna
41	64.08304	32.542587	rna
42	62.224976	33.27329	rna
43	59.647953	39.137444	rna
44	61.39649	36.07216	rna
45	61.743374	32.303814	rna
46	57.86565	40.439888	rna
47	59.557865	37.862526	rna
48	63.566948	30.25995	rna
49	62.712254	31.87821	rna
50	-80.170746	13.898011	rna
51	-77.184875	15.543351	rna
52	14.742536	-14.883399	rna
53	-79.64331	13.587487	rna
54	-77.84451	14.971434	rna
55	19.786768	-14.633433	rna
56	-77.88967	10.54484	rna
57	-77.40518	15.850829	rna
58	-80.706474	9.160664	rna
59	-80.28569	12.512244	rna
60	-76.83997	15.368129	rna
61	11.545428	7.5955896	rna
62	-80.52043	6.89748	rna
63	-79.65753	13.308631	rna
64	-76.824265	15.860293	rna
65	-80.846405	13.128625	rna
66	-80.17499	13.741869	rna
67	-81.13007	6.877274	rna
68	-80.10978	13.43021	rna
69	-78.16327	10.7952795	rna
70	-80.828606	10.831721	rna
71	-76.94483	15.18929	rna
72	-76.09596	15.361321	rna
73	-80.308815	13.702007	rna
74	-79.98371	12.705628	rna
75	14.844447	-14.911372	rna
76	-79.881226	13.507305	rna
77	-80.44225	11.598192	rna
78	-79.48032	13.654035	rna
79	-77.757225	15.269975	rna
80	-76.63324	15.411567	rna
81	-80.4292	13.57435	rna
82	-81.63128	7.400018	rna
83	-77.72333	9.210065	rna
84	-77.388504	15.467397	rna
85	-79.73661	13.388854	rna
86	-76.942604	15.354646	rna
87	-77.55735	15.360343	rna
88	-76.71276	15.343332	rna
89	-80.42952	13.251052	rna
90	-79.71462	12.003998	rna
91	-81.08559	12.910716	rna
92	-79.68923	12.120542	rna
93	-80.10555	12.387197	rna
94	-79.749725	13.412123	rna
95	-80.50471	12.395885	rna
96	-79.950935	12.503466	rna
97	-79.30741	13.920001	rna
98	-80.149	9.953836	rna
99	-76.657295	15.592954	rna
100	61.54742	34.998177	rna
101	60.820923	39.733013	rna
102	62.189236	39.648518	rna
103	62.536522	39.654484	rna
104	63.077442	32.122086	rna
105	62.965965	32.679768	rna
106	63.242027	30.225367	rna
107	62.69836	31.834759	rna
108	59.71008	39.40676	rna
109	61.94462	34.633575	rna
110	58.96515	37.212902	rna
111	61.930885	38.39739	rna
112	63.2577	32.160625	rna
113	60.69791	39.335182	rna
114	61.130165	33.43559	rna
115	61.166462	30.266233	rna
116	62.383724	34.56699	rna
117	62.013577	38.913956	rna
118	58.921997	39.944614	rna
119	62.001106	39.333813	rna
120	61.202427	33.646614	rna
121	62.48176	39.51823	rna
122	60.57317	36.440685	rna
123	61.940678	30.172815	rna
124	63.282543	31.481075	rna
125	61.685493	33.33713	rna
126	63.202087	30.17515	rna
127	57.606144	35.618217	rna
128	62.89574	32.584282	rna
129	62.68798	33.880787	rna
130	60.171597	35.431625	rna
131	62.44545	37.413506	rna
132	62.94247	33.78144	rna
133	59.05037	40.14291	rna
134	61.10303	36.320663	rna
135	63.245667	30.302868	rna
136	61.25071	39.278446	rna
137	62.171665	35.820023	rna
138	61.604427	38.46222	rna
139	63.18344	34.09791	rna
140	60.875282	38.959087	rna
141	62.494595	39.102715	rna
142	63.69431	32.617558	rna
143	62.21136	35.47345	rna
144	62.250122	35.707542	rna
145	62.928295	30.419151	rna
146	60.75161	39.69446	rna
147	63.51521	30.897068	rna
148	59.131348	40.076298	rna
149	62.35503	39.133995	rna
150	56.604767	37.915863	rna
151	60.26956	31.773846	rna
152	57.140575	36.359398	rna
153	59.366764	34.96105	rna
154	59.306187	35.328785	rna
155	57.468243	35.209717	rna
156	60.18564	32.005398	rna
157	57.539143	37.15422	rna
158	58.181877	36.450584	rna
159	55.884266	37.80806	rna
160	59.264675	34.79436	rna
161	58.249943	30.577208	rna
162	58.800804	37.707794	rna
163	58.005753	32.4626	rna
164	60.90404	30.216103	rna
165	56.792442	37.135353	rna
166	58.69222	37.824757	rna
167	56.13729	37.731365	rna
168	61.0565	35.746616	rna
169	59.59771	31.921453	rna
170	57.177025	36.824425	rna
171	57.54104	36.780228	rna
172	57.79596	36.589245	rna
173	56.94871	37.366135	rna
174	59.70252	31.72344	rna
175	56.896194	33.787624	rna
176	57.29831	33.15576	rna
177	57.983265	31.928238	rna
178	56.43727	37.62074	rna
179	57.869217	36.77043	rna
180	58.51873	36.58319	rna
181	57.39556	40.50701	rna
182	57.53005	40.743404	rna
183	58.276756	31.871881	rna
184	58.43378	37.80869	rna
185	58.793587	31.841328	rna
186	57.113647	35.231705	rna
187	58.179405	35.578724	rna
188	44.88143	37.1804	rna
189	60.19719	33.191364	rna
190	58.157806	36.44079	rna
191	59.803467	31.962791	rna
192	57.91294	31.689842	rna
193	57.603786	36.997803	rna
194	59.999973	32.151134	rna
195	57.216766	31.961649	rna
196	60.09461	33.54911	rna
197	56.41967	37.371944	rna
198	58.15777	40.458458	rna
199	62.262375	30.15312	rna
200	54.569847	-22.271677	rna
201	51.901604	-22.208857	rna
202	53.287445	-23.079489	rna
203	55.96007	-22.93614	rna
204	52.60316	-22.33688	rna
205	56.346806	-23.571484	rna
