	0	1	X
156	27.588137	57.716084	rna
157	27.804081	57.35793	rna
158	28.882582	57.17046	rna
159	28.928246	55.7605	rna
160	28.927813	56.8877	rna
161	28.200209	57.258404	rna
162	29.934618	58.846493	rna
163	28.376259	57.318565	rna
164	26.62356	57.058914	rna
165	28.81006	55.94248	rna
166	27.737782	58.00401	rna
167	28.730223	56.71331	rna
168	29.7326	59.07845	rna
169	29.092436	56.16274	rna
170	28.10728	56.163116	rna
171	27.963358	57.48208	rna
172	31.210466	58.182686	rna
173	28.432608	57.001423	rna
174	27.369486	57.47172	rna
175	30.73538	57.390797	rna
176	27.993258	56.350063	rna
177	27.531397	57.7442	rna
178	28.450119	56.320873	rna
179	29.398012	56.765785	rna
180	27.824497	57.406242	rna
181	28.849756	57.219448	rna
182	31.330303	58.014347	rna
183	26.45072	57.28644	rna
184	27.496819	57.63175	rna
185	29.777088	57.70439	rna
186	27.045563	56.542637	rna
187	27.429897	56.460186	rna
188	31.739956	58.35164	rna
189	27.834053	57.833584	rna
190	31.310905	58.852013	rna
191	28.11059	57.486958	rna
192	27.051521	57.861874	rna
193	27.607426	57.582268	rna
194	27.750336	57.63375	rna
195	27.67578	56.788147	rna
196	29.02715	58.585285	rna
197	29.47578	56.660275	rna
198	32.447994	59.703323	rna
199	28.004662	60.25588	rna
200	24.816484	79.70943	rna
201	23.145971	78.89949	rna
202	25.437311	79.708	rna
203	24.375916	79.45635	rna
204	24.523346	79.13096	rna
205	24.669157	78.45196	rna
206	25.231491	78.38595	rna
207	23.67242	79.51889	rna
208	24.91803	78.37873	rna
209	23.806507	79.23206	rna
210	25.900656	79.36387	rna
211	24.323996	78.09526	rna
212	23.9464	78.717	rna
213	25.619242	79.047775	rna
214	22.76526	78.85896	rna
215	24.361723	79.24835	rna
216	24.710506	79.54114	rna
217	24.729462	78.62988	rna
218	24.621206	78.73282	rna
219	24.751654	80.120834	rna
220	23.883612	77.91357	rna
221	24.164106	78.3034	rna
222	25.167084	78.255684	rna
223	24.397728	77.722244	rna
224	23.928917	78.62696	rna
225	24.23424	78.74463	rna
226	23.958145	79.5638	rna
227	24.367851	78.00734	rna
228	24.038017	78.22262	rna
229	24.060736	80.033745	rna
230	24.23086	78.289604	rna
231	23.95706	77.788704	rna
232	24.559256	79.43213	rna
233	25.170202	79.83528	rna
234	23.941742	79.5515	rna
235	23.830261	78.56155	rna
236	24.066502	78.15677	rna
237	25.509403	79.61419	rna
238	24.253954	78.89767	rna
239	24.35353	79.23195	rna
240	24.595203	79.84481	rna
241	23.684088	77.97502	rna
242	25.07653	77.98576	rna
243	25.02795	77.805786	rna
244	24.361208	78.55125	rna
245	23.704592	78.97458	rna
246	23.967358	78.71565	rna
247	24.232624	79.07468	rna
248	23.749907	79.39557	rna
249	23.58046	78.611	rna
250	-38.951344	-31.983913	rna
251	-29.219793	-43.77361	rna
252	-35.80303	-34.85504	rna
253	-36.35502	-36.201305	rna
254	-35.83054	-35.954247	rna
255	-37.61586	-33.894505	rna
256	-38.163754	-34.04712	rna
257	-35.71318	-36.034515	rna
258	-36.419014	-33.769985	rna
259	-37.042587	-33.459175	rna
260	-36.796318	-33.507427	rna
261	-36.125618	-33.71959	rna
262	-35.120235	-35.091614	rna
263	-36.053272	-32.31407	rna
264	-37.24847	-33.234543	rna
265	-35.53324	-35.744495	rna
266	-35.502697	-35.904156	rna
267	-35.809795	-36.058323	rna
268	-35.795647	-33.306236	rna
269	-37.40637	-33.437584	rna
270	-35.85557	-35.189125	rna
271	-35.744644	-35.592907	rna
272	-35.696915	-35.879833	rna
273	-36.228104	-32.508747	rna
274	-35.583374	-35.654533	rna
275	-36.825844	-33.245014	rna
276	-36.950768	-34.038574	rna
277	-28.408783	-43.350876	rna
278	-38.460396	-32.5991	rna
279	-35.818386	-35.936604	rna
280	-35.46778	-35.89928	rna
281	-34.955807	-35.50919	rna
282	-35.615627	-33.28372	rna
283	-35.633835	-35.977535	rna
284	-35.581184	-34.81356	rna
285	-37.419746	-33.262417	rna
286	-35.53043	-35.965527	rna
287	-37.060757	-33.129734	rna
288	-38.08305	-32.945755	rna
289	-35.073833	-35.178047	rna
290	-35.816372	-36.032013	rna
291	-36.76781	-33.38936	rna
292	-35.945698	-34.47704	rna
293	-37.540558	-33.35271	rna
294	-35.882412	-35.628204	rna
295	-35.48712	-34.757175	rna
296	-35.17244	-34.70498	rna
297	-34.94715	-35.1453	rna
298	-36.356174	-32.82865	rna
299	-35.468258	-36.134056	rna
300	-0.52085894	22.514896	rna
301	-0.41566727	22.446535	rna
302	-0.9057915	23.12903	rna
303	-0.51598203	20.64684	rna
304	-0.14223519	22.238503	rna
305	31.302252	64.23087	rna
306	1.0733998	22.380898	rna
307	0.36089537	23.34016	rna
308	-1.4282671	23.829285	rna
309	0.24295504	23.098553	rna
310	0.117844395	22.458973	rna
311	0.6313586	21.226646	rna
312	31.695717	63.531555	rna
313	0.6561616	21.609444	rna
314	0.13300754	21.99031	rna
315	0.36574295	22.308908	rna
316	0.34791633	21.635185	rna
317	0.22872631	21.869692	rna
318	0.20055117	21.963346	rna
319	1.2216634	21.894073	rna
320	0.32946318	22.21178	rna
321	0.68808067	21.600782	rna
322	1.4717964	22.243666	rna
323	-7.014751	43.30061	rna
324	-0.85136557	22.840267	rna
325	0.3636314	21.849922	rna
326	-0.29671758	21.138681	rna
327	0.9963857	22.255901	rna
328	0.35224417	21.915325	rna
329	-0.11491509	22.82645	rna
330	-0.2149011	23.171303	rna
331	0.79711515	22.385773	rna
332	0.06734463	22.162546	rna
333	0.55249774	22.752907	rna
334	0.53855056	22.108236	rna
335	-0.40318185	22.0003	rna
336	1.067552	21.899784	rna
337	14.3474245	21.382816	rna
338	0.7931431	23.034857	rna
339	-0.01614819	21.431063	rna
340	-0.34699258	21.036007	rna
341	-0.02080151	22.527323	rna
342	0.06540543	23.2696	rna
343	0.886212	21.279758	rna
344	0.54887074	21.7019	rna
345	0.19089916	21.761032	rna
346	0.42159814	22.229233	rna
347	-0.35675126	21.41092	rna
348	-0.5958049	22.147112	rna
349	0.064055204	21.757055	rna
350	14.684374	20.766912	rna
351	16.298042	22.403513	rna
352	16.102703	23.38013	rna
353	17.554775	23.24885	rna
354	15.931716	23.244423	rna
355	17.622562	23.473309	rna
356	16.29474	22.366135	rna
357	16.482878	23.193762	rna
358	16.185978	22.611002	rna
359	17.284988	23.321781	rna
360	17.020407	24.115583	rna
361	15.594324	24.074825	rna
362	17.605793	23.927628	rna
363	17.556873	23.546106	rna
364	14.513898	23.625298	rna
365	15.349336	25.151419	rna
366	17.206894	24.540205	rna
367	16.96263	23.658049	rna
368	15.027582	23.921616	rna
369	15.954513	24.256319	rna
370	15.187096	19.62063	rna
371	13.62209	24.466599	rna
372	16.734468	23.104618	rna
373	16.511162	24.331125	rna
374	16.24233	23.891424	rna
375	16.7799	24.541534	rna
376	16.422283	23.91565	rna
377	14.77038	24.162027	rna
378	15.660349	23.672194	rna
379	14.859297	25.791927	rna
380	17.509602	24.536905	rna
381	15.566587	24.740911	rna
382	16.35609	22.542	rna
383	16.165714	22.595924	rna
384	16.899422	23.466984	rna
385	14.850855	23.168251	rna
386	14.700497	25.183651	rna
387	15.547384	24.178545	rna
388	13.822415	22.142666	rna
389	27.381573	27.622469	rna
390	16.642496	24.273203	rna
391	16.727846	22.179346	rna
392	17.512192	22.834053	rna
393	14.634153	24.114601	rna
394	15.245142	24.735888	rna
395	17.614363	24.529402	rna
396	16.520203	23.580355	rna
397	16.123281	23.910206	rna
398	15.4480915	25.218838	rna
399	17.514128	24.453886	rna
400	15.632513	19.599655	rna
401	15.611809	21.454185	rna
402	15.445003	20.928926	rna
403	15.212704	21.870201	rna
404	15.372878	20.206648	rna
405	16.085747	20.55468	rna
406	14.98297	20.210073	rna
407	14.540221	19.262526	rna
408	13.97235	22.03621	rna
409	14.187522	19.952372	rna
410	16.41787	21.060236	rna
411	15.1868	20.846851	rna
412	14.960441	22.536474	rna
413	14.428857	20.306297	rna
414	14.991035	21.726593	rna
415	15.669158	24.323544	rna
416	13.79435	22.021023	rna
417	14.6124115	20.92385	rna
418	14.823352	21.278381	rna
419	15.070274	19.555622	rna
420	15.661938	18.29887	rna
421	15.091495	21.698727	rna
422	15.0582485	19.830927	rna
423	15.033498	21.22914	rna
424	15.645464	22.051409	rna
425	17.676056	21.237474	rna
426	16.06665	20.039713	rna
427	16.830603	20.210041	rna
428	15.127584	20.72092	rna
429	16.492119	20.045029	rna
430	16.525988	19.949282	rna
431	16.473232	21.546865	rna
432	16.044403	22.521326	rna
433	14.774852	19.83425	rna
434	16.748732	20.311218	rna
435	15.22738	21.67445	rna
436	16.064875	20.558226	rna
437	13.738457	23.038689	rna
438	15.263334	19.615105	rna
439	14.309681	20.435959	rna
440	15.169204	19.908573	rna
441	0.51389503	23.757998	rna
442	28.831593	60.336742	rna
443	15.809493	21.863441	rna
444	15.36039	19.457731	rna
445	15.399594	22.238186	rna
446	15.378639	20.795698	rna
447	16.014091	19.844715	rna
448	14.953999	21.098555	rna
449	15.972541	20.953678	rna
450	38.89451	-13.810409	rna
451	39.48491	-12.229156	rna
452	39.316196	-13.246037	rna
453	40.049065	-10.964873	rna
454	41.472717	-12.9910755	rna
455	42.074932	-9.609533	rna
456	38.854706	-11.251067	rna
457	40.470154	-13.657861	rna
458	41.384747	-12.925605	rna
459	38.410233	-10.684492	rna
460	42.265953	-13.179549	rna
461	40.37776	-12.677167	rna
462	39.20247	-11.485832	rna
463	38.602856	-11.915131	rna
464	42.00228	-11.587978	rna
465	38.834797	-10.800263	rna
466	40.98201	-13.730365	rna
467	39.204926	-12.945424	rna
468	40.36903	-10.358187	rna
469	36.731388	-13.120045	rna
470	39.55782	-12.220457	rna
471	38.17814	-12.052723	rna
472	38.250294	-12.814281	rna
473	30.576483	-14.176018	rna
474	42.967228	-12.226155	rna
475	41.624454	-12.044731	rna
476	40.64245	-11.643951	rna
477	39.516926	-11.103679	rna
478	38.478546	-13.242481	rna
479	40.987785	-13.5247345	rna
480	38.255196	-11.173291	rna
481	38.364803	-9.788713	rna
482	41.65959	-12.864921	rna
483	38.94249	-12.467369	rna
484	39.03266	-10.885966	rna
485	39.311813	-12.116286	rna
486	39.378212	-10.049942	rna
487	41.023235	-11.689729	rna
488	40.628742	-13.028261	rna
489	42.360542	-13.0872	rna
490	41.252247	-13.648645	rna
491	38.4272	-12.083551	rna
492	39.4521	-9.422583	rna
493	40.13023	-11.854087	rna
494	41.409637	-12.6369705	rna
495	40.00077	-12.559458	rna
496	40.13835	-13.408079	rna
497	38.131428	-10.656889	rna
498	38.38148	-12.313492	rna
499	39.013206	-13.927473	rna
500	39.79858	-11.573976	rna
501	42.2084	-10.6242	rna
502	41.057568	-11.427891	rna
503	40.800797	-11.799926	rna
504	40.42007	-10.487115	rna
505	41.414845	-11.106956	rna
506	40.369064	-10.335097	rna
507	42.049587	-11.960069	rna
508	40.636463	-9.847733	rna
509	41.641586	-10.460292	rna
510	39.5747	-9.563827	rna
511	40.646515	-11.757418	rna
512	43.170288	-11.721181	rna
513	41.041813	-10.049364	rna
514	39.55118	-9.672381	rna
515	41.425068	-9.848841	rna
516	41.93201	-11.786715	rna
517	41.876743	-11.523278	rna
518	41.252277	-10.664907	rna
519	39.035217	-9.920329	rna
520	40.882393	-13.598879	rna
521	40.763557	-10.92717	rna
522	41.482006	-10.60737	rna
523	41.09211	-10.435061	rna
524	40.28873	-9.494587	rna
525	40.600952	-10.793452	rna
526	42.809174	-11.294225	rna
527	41.950264	-10.738515	rna
528	41.04078	-10.733824	rna
529	40.614304	-10.686359	rna
530	41.45559	-10.30092	rna
531	42.234283	-12.612346	rna
532	40.228966	-11.204814	rna
533	41.391907	-11.069286	rna
534	41.461857	-11.035516	rna
535	42.00687	-11.603949	rna
536	40.389156	-11.1925745	rna
537	41.08453	-11.524429	rna
538	42.70504	-11.174229	rna
539	41.70982	-11.821255	rna
540	41.554188	-11.2311325	rna
541	42.88631	-11.821838	rna
542	41.598225	-9.452867	rna
543	41.06768	-11.221248	rna
544	41.93108	-10.004618	rna
545	40.092823	-9.430382	rna
546	40.908703	-10.906325	rna
547	41.079918	-11.675599	rna
548	41.32805	-10.587151	rna
549	40.899097	-9.945808	rna
550	-19.819395	78.73741	rna
551	28.791174	-18.587591	rna
552	30.633549	-14.919074	rna
553	31.081629	-15.64851	rna
554	30.010952	-16.787613	rna
555	28.503405	-15.684155	rna
556	31.613337	-16.088606	rna
557	32.462414	-15.923897	rna
558	31.516312	-17.310091	rna
559	26.713938	-19.591774	rna
560	31.657177	-15.845797	rna
561	31.683247	-15.359015	rna
562	29.860806	-14.71376	rna
563	31.30049	-15.617865	rna
564	31.163849	-15.753279	rna
565	30.815144	-15.383381	rna
566	30.141115	-16.036509	rna
567	32.141804	-17.179026	rna
568	30.331118	-15.498914	rna
569	31.33304	-17.156284	rna
570	30.090193	-17.016998	rna
571	31.701065	-16.196938	rna
572	28.953968	-17.235655	rna
573	32.251236	-16.025888	rna
574	28.438547	-15.5889635	rna
575	30.565098	-15.135246	rna
576	30.278912	-15.046356	rna
577	32.229923	-16.067657	rna
578	28.421204	-16.515427	rna
579	31.562078	-17.567528	rna
580	30.82315	-18.520159	rna
581	37.044247	-12.480464	rna
582	27.502386	-15.574174	rna
583	30.860798	-16.892937	rna
584	30.945667	-17.30258	rna
585	30.938099	-17.22633	rna
586	30.666111	-15.076444	rna
587	27.846754	-19.743305	rna
588	31.44406	-16.258492	rna
589	30.79686	-16.705776	rna
590	28.6334	-14.528113	rna
591	28.26318	-16.048122	rna
592	30.732494	-15.18017	rna
593	31.625832	-14.803368	rna
594	29.661528	-19.98282	rna
595	37.80273	-13.664361	rna
596	31.616686	-14.784653	rna
597	31.12176	-17.515985	rna
598	29.041199	-20.396736	rna
599	28.500792	-15.154822	rna
600	-4.4814677	61.421738	rna
601	-3.3180506	60.565365	rna
602	-3.8088906	58.609604	rna
603	-5.5488977	60.990383	rna
604	-3.9981987	60.40706	rna
605	-3.9704733	63.982563	rna
606	-5.238311	61.876102	rna
607	-2.5204618	61.947704	rna
608	-5.4306855	62.025772	rna
609	-4.0011044	59.249775	rna
610	-3.192683	62.72188	rna
611	-2.5709183	59.93197	rna
612	-7.9950466	62.455647	rna
613	-5.9822354	60.696896	rna
614	-5.0761065	61.782425	rna
615	-4.5506773	62.409367	rna
616	-3.8104324	59.562298	rna
617	-0.34274644	61.69185	rna
618	-5.2116327	58.807076	rna
619	-1.0020292	57.648197	rna
620	-5.011563	62.091892	rna
621	-2.712668	62.586464	rna
622	-5.984678	62.44964	rna
623	-2.69372	62.4429	rna
624	-3.1558	61.362278	rna
625	-3.4083414	58.449947	rna
626	-2.1943574	62.875378	rna
627	-5.701683	62.391136	rna
628	-3.021995	64.5712	rna
629	-2.6241784	58.43141	rna
630	-5.808214	62.29189	rna
631	-4.065461	63.322014	rna
632	-2.7338896	58.521114	rna
633	-2.2623703	60.240566	rna
634	-5.8615556	62.455482	rna
635	-3.4406629	61.644558	rna
636	-4.8804126	58.596645	rna
637	-3.895148	61.23969	rna
638	-6.8570166	53.145275	rna
