Dim1,Dim2,Dataset
-1.407931716,1.774390264,luteal cells(Ovary)
-2.10629818,1.935472293,luteal cells(Ovary)
-1.656193824,-0.158524678,luteal cells(Ovary)
-0.197595568,1.527160569,luteal cells(Ovary)
-1.338134022,1.449418827,luteal cells(Ovary)
0.732039003,2.314902707,luteal cells(Ovary)
-1.010364206,0.816017015,luteal cells(Ovary)
-1.605691166,1.597894712,luteal cells(Ovary)
-0.973568947,1.037721081,luteal cells(Ovary)
-1.298256309,1.944038196,luteal cells(Ovary)
-0.857414932,2.288308783,luteal cells(Ovary)
-0.838730545,1.606020136,luteal cells(Ovary)
-2.580343456,0.959576412,luteal cells(Ovary)
-3.407443495,0.471626772,luteal cells(Ovary)
1.590006618,-1.272912936,luteal cells(Ovary)
0.082983105,-0.256237523,luteal cells(Ovary)
2.702601223,0.568450196,luteal cells(Ovary)
-1.324402542,0.846106096,luteal cells(Ovary)
-1.462464721,1.979365273,luteal cells(Ovary)
-0.176659287,0.453816368,luteal cells(Ovary)
-1.865082712,1.576267763,luteal cells(Ovary)
-1.475615115,0.068846612,luteal cells(Ovary)
-2.938830109,1.046232625,luteal cells(Ovary)
-0.882757427,2.31521122,luteal cells(Ovary)
1.439956455,0.183108895,luteal cells(Ovary)
0.209869413,-0.492696898,luteal cells(Ovary)
-2.803621264,0.630578859,luteal cells(Ovary)
-1.58173594,1.800822182,luteal cells(Ovary)
-1.399899991,0.814058884,luteal cells(Ovary)
-0.074828417,1.505369826,luteal cells(Ovary)
-0.953055383,1.167884751,luteal cells(Ovary)
-1.04866776,0.810924037,luteal cells(Ovary)
-0.988167913,1.236313625,luteal cells(Ovary)
-2.30861804,2.081252022,luteal cells(Ovary)
-2.309459777,1.769693418,luteal cells(Ovary)
-1.687388153,2.039095803,luteal cells(Ovary)
-1.004072936,0.834521337,luteal cells(Ovary)
-0.831058801,2.382835551,luteal cells(Ovary)
-0.956007899,1.133826061,luteal cells(Ovary)
-1.641749592,1.854432745,luteal cells(Ovary)
-1.105558188,2.223275347,luteal cells(Ovary)
-0.087801011,-0.451864557,luteal cells(Ovary)
-1.691839666,1.388532324,luteal cells(Ovary)
-6.110007258,-5.592604236,Cumulus cell_Ube2c high(Ovary)
-6.276149244,-2.416216449,Cumulus cell_Ube2c high(Ovary)
-8.449725599,0.140540911,Cumulus cell_Ube2c high(Ovary)
-5.54869935,-4.371089057,Cumulus cell_Ube2c high(Ovary)
-6.844344587,-4.683451728,Cumulus cell_Ube2c high(Ovary)
-7.214809389,-0.025551918,Cumulus cell_Ube2c high(Ovary)
-3.509077044,-3.951881961,Cumulus cell_Ube2c high(Ovary)
-0.242532508,-4.983865337,Cumulus cell_Ube2c high(Ovary)
-1.450852425,-3.405741529,Cumulus cell_Ube2c high(Ovary)
-21.17393205,-8.315319614,Cumulus cell_Ube2c high(Ovary)
-7.871876688,1.255084558,Cumulus cell_Ube2c high(Ovary)
-8.923790903,-3.378958301,Cumulus cell_Ube2c high(Ovary)
-4.046809883,0.306690408,Cumulus cell_Ube2c high(Ovary)
-9.634994478,0.506767078,Cumulus cell_Ube2c high(Ovary)
-3.399375649,-2.375481443,Cumulus cell_Ube2c high(Ovary)
-4.002415867,-4.674135761,Cumulus cell_Ube2c high(Ovary)
-3.555354805,-4.732947902,Cumulus cell_Ube2c high(Ovary)
-10.08212182,-2.15171297,Cumulus cell_Ube2c high(Ovary)
-5.922272177,-4.463818149,Cumulus cell_Ube2c high(Ovary)
-6.261051626,-3.042186336,Cumulus cell_Ube2c high(Ovary)
-7.698761911,-1.663626508,Cumulus cell_Ube2c high(Ovary)
-5.5109863,-1.258053855,Cumulus cell_Ube2c high(Ovary)
-3.818827362,-1.540114836,Cumulus cell_Ube2c high(Ovary)
-5.292322607,-1.930226759,Cumulus cell_Ube2c high(Ovary)
-6.305648298,-2.155873136,Cumulus cell_Ube2c high(Ovary)
-6.197383852,-1.48224564,Cumulus cell_Ube2c high(Ovary)
-0.968318881,-4.598171787,Cumulus cell_Ube2c high(Ovary)
-5.843174906,-1.591718034,Cumulus cell_Ube2c high(Ovary)
-4.869144411,-2.459731893,Cumulus cell_Ube2c high(Ovary)
-1.717296095,-4.090201931,Cumulus cell_Ube2c high(Ovary)
-6.663022013,-2.040240602,Cumulus cell_Ube2c high(Ovary)
-6.9241924,-1.746307091,Cumulus cell_Ube2c high(Ovary)
-2.153948398,-5.97203453,Cumulus cell_Ube2c high(Ovary)
1.063188939,-3.538579301,Cumulus cell_Ube2c high(Ovary)
-5.423784704,-3.722749547,Cumulus cell_Ube2c high(Ovary)
-7.893732519,-2.729872303,Cumulus cell_Ube2c high(Ovary)
-1.937762828,-5.706284122,Cumulus cell_Ube2c high(Ovary)
-3.765535326,-3.548675613,Cumulus cell_Ube2c high(Ovary)
-6.112370939,-3.470494585,Cumulus cell_Ube2c high(Ovary)
-6.180480452,1.430035038,Cumulus cell_Ube2c high(Ovary)
-2.113201947,-6.637219028,Cumulus cell_Ube2c high(Ovary)
-6.777832956,0.814405663,Cumulus cell_Ube2c high(Ovary)
-9.019179316,-0.394290821,Cumulus cell_Ube2c high(Ovary)
-3.262149782,-3.727486209,Cumulus cell_Ube2c high(Ovary)
-6.477678747,-4.085421161,Cumulus cell_Ube2c high(Ovary)
-5.800817938,-5.47998579,Cumulus cell_Ube2c high(Ovary)
-1.864864082,-5.982921676,Cumulus cell_Ube2c high(Ovary)
-4.532597036,-4.853104667,Cumulus cell_Ube2c high(Ovary)
-3.636369677,-4.648092346,Cumulus cell_Ube2c high(Ovary)
-0.607818545,-6.489928798,Cumulus cell_Ube2c high(Ovary)
2.906589537,-2.396868066,Cumulus cell_Nupr1 high(Ovary)
-0.629625277,-5.233728008,Cumulus cell_Nupr1 high(Ovary)
-3.040176363,-4.210295276,Cumulus cell_Nupr1 high(Ovary)
-0.348544137,-2.725125389,Cumulus cell_Nupr1 high(Ovary)
-3.399178238,-3.887656526,Cumulus cell_Nupr1 high(Ovary)
0.526068954,-2.929836587,Cumulus cell_Nupr1 high(Ovary)
-4.231336565,-2.510678606,Cumulus cell_Nupr1 high(Ovary)
-0.623693974,-4.491339759,Cumulus cell_Nupr1 high(Ovary)
-2.550784798,-3.097292976,Cumulus cell_Nupr1 high(Ovary)
-4.792476625,-0.414724009,Cumulus cell_Nupr1 high(Ovary)
0.204770117,-3.634909229,Cumulus cell_Nupr1 high(Ovary)
2.251502781,-2.992260055,Cumulus cell_Nupr1 high(Ovary)
1.384603767,-1.613452987,Cumulus cell_Nupr1 high(Ovary)
6.343918352,-1.802387194,Cumulus cell_Nupr1 high(Ovary)
-2.831582995,0.304461552,Cumulus cell_Nupr1 high(Ovary)
2.31211379,-4.207912998,Cumulus cell_Nupr1 high(Ovary)
-4.6662955,-2.491740779,Cumulus cell_Nupr1 high(Ovary)
-1.786890597,-2.44792016,Cumulus cell_Nupr1 high(Ovary)
-1.679375143,-4.260336475,Cumulus cell_Nupr1 high(Ovary)
-6.519837828,-2.800252513,Cumulus cell_Nupr1 high(Ovary)
-0.315129907,-5.559362964,Cumulus cell_Nupr1 high(Ovary)
-0.99997607,-2.290771322,Cumulus cell_Nupr1 high(Ovary)
-4.169161768,-0.203922169,Cumulus cell_Nupr1 high(Ovary)
4.368941336,-2.259209947,Cumulus cell_Nupr1 high(Ovary)
0.737891345,-5.836614685,Cumulus cell_Nupr1 high(Ovary)
4.018663435,-1.619079666,Cumulus cell_Nupr1 high(Ovary)
2.024995117,-4.292031364,Cumulus cell_Nupr1 high(Ovary)
1.528591661,-0.727251367,Cumulus cell_Nupr1 high(Ovary)
-1.702567668,-4.722807006,Cumulus cell_Nupr1 high(Ovary)
-0.227032454,-2.905131416,Cumulus cell_Nupr1 high(Ovary)
4.254598646,-1.323041396,Cumulus cell_Nupr1 high(Ovary)
1.625093012,-3.073436574,Cumulus cell_Nupr1 high(Ovary)
-1.449474664,-3.146726446,Cumulus cell_Nupr1 high(Ovary)
0.771175294,-3.943787651,Cumulus cell_Nupr1 high(Ovary)
-2.853559704,0.203313647,Cumulus cell_Nupr1 high(Ovary)
-3.883077354,-2.974370079,Cumulus cell_Nupr1 high(Ovary)
5.615806608,-2.817571477,Cumulus cell_Nupr1 high(Ovary)
-0.537576785,-3.017672615,Cumulus cell_Nupr1 high(Ovary)
-0.236620949,-3.131468372,Cumulus cell_Nupr1 high(Ovary)
-4.205470295,-1.531520681,Cumulus cell_Nupr1 high(Ovary)
4.014202146,0.575722738,Cumulus cell_Nupr1 high(Ovary)
-1.248803945,-2.18370326,Cumulus cell_Nupr1 high(Ovary)
5.875772505,0.011983433,Cumulus cell_Nupr1 high(Ovary)
2.329181938,-2.669367389,Cumulus cell_Nupr1 high(Ovary)
-0.08118409,-2.121141271,Cumulus cell_Nupr1 high(Ovary)
0.246039002,-2.748836832,Cumulus cell_Nupr1 high(Ovary)
-1.249694319,-5.70287569,Cumulus cell_Nupr1 high(Ovary)
3.7743192,-1.65898426,Cumulus cell_Nupr1 high(Ovary)
5.529159574,-4.237598972,Cumulus cell_Nupr1 high(Ovary)
7.00969985,-1.38381453,Cumulus cell_Nupr1 high(Ovary)
0.337602346,-2.074008064,Granulosa cell_Inhba high(Ovary)
2.148718386,-4.392644958,Granulosa cell_Inhba high(Ovary)
-2.777476044,1.082038804,Granulosa cell_Inhba high(Ovary)
-0.519084026,0.628616257,Granulosa cell_Inhba high(Ovary)
1.49644187,-1.560156302,Granulosa cell_Inhba high(Ovary)
3.293588667,-2.059145288,Granulosa cell_Inhba high(Ovary)
1.036952524,-4.403251724,Granulosa cell_Inhba high(Ovary)
-0.649638937,0.545253559,Granulosa cell_Inhba high(Ovary)
0.547409682,-3.032258348,Granulosa cell_Inhba high(Ovary)
0.342403321,-0.618801789,Granulosa cell_Inhba high(Ovary)
-2.070992322,-0.337589131,Granulosa cell_Inhba high(Ovary)
0.860184102,-1.995802001,Granulosa cell_Inhba high(Ovary)
-2.539434881,-0.85612704,Granulosa cell_Inhba high(Ovary)
-2.563592644,-4.332144813,Granulosa cell_Inhba high(Ovary)
-1.574624867,-0.399015949,Granulosa cell_Inhba high(Ovary)
2.644090681,-2.004885749,Granulosa cell_Inhba high(Ovary)
1.958609848,-3.883728818,Granulosa cell_Inhba high(Ovary)
3.255610018,-2.620237426,Granulosa cell_Inhba high(Ovary)
1.876683741,-4.783482151,Granulosa cell_Inhba high(Ovary)
-0.065124871,-0.836761491,Granulosa cell_Inhba high(Ovary)
5.280041246,-3.303044157,Granulosa cell_Inhba high(Ovary)
3.618709116,-1.073849754,Granulosa cell_Inhba high(Ovary)
0.337735264,-0.455059366,Granulosa cell_Inhba high(Ovary)
-2.765976877,-2.406734066,Granulosa cell_Inhba high(Ovary)
2.574504881,-2.258297281,Granulosa cell_Inhba high(Ovary)
4.463724165,-2.573094205,Granulosa cell_Inhba high(Ovary)
-3.513052673,-1.509567933,Granulosa cell_Inhba high(Ovary)
0.813242702,-2.351341323,Granulosa cell_Inhba high(Ovary)
-0.035403849,-1.542522625,Granulosa cell_Inhba high(Ovary)
2.069131403,-3.858702259,Granulosa cell_Inhba high(Ovary)
1.606303244,-0.688834743,Granulosa cell_Inhba high(Ovary)
1.210778027,-1.784109787,Granulosa cell_Inhba high(Ovary)
1.873251228,-3.006779747,Granulosa cell_Inhba high(Ovary)
0.265777736,-3.763936834,Granulosa cell_Inhba high(Ovary)
0.113332717,-1.184509711,Granulosa cell_Inhba high(Ovary)
-0.882716091,-1.973707275,Granulosa cell_Inhba high(Ovary)
-3.134036036,-4.489521579,Granulosa cell_Inhba high(Ovary)
-2.593146057,-0.107177341,Granulosa cell_Inhba high(Ovary)
-1.667706938,-0.529315786,Granulosa cell_Inhba high(Ovary)
1.628680496,-1.450860457,Granulosa cell_Inhba high(Ovary)
0.243250816,-0.507467227,Granulosa cell_Inhba high(Ovary)
-1.611585827,-0.564119534,Granulosa cell_Inhba high(Ovary)
-2.23466012,-1.548473196,Granulosa cell_Inhba high(Ovary)
-2.305893989,-1.433151321,Granulosa cell_Inhba high(Ovary)
-0.099180551,-5.43316801,Granulosa cell_Inhba high(Ovary)
4.128942041,-4.567393379,Granulosa cell_Inhba high(Ovary)
-1.32730952,-4.112133102,Granulosa cell_Inhba high(Ovary)
4.05599597,-4.118884162,Granulosa cell_Inhba high(Ovary)
-1.786641688,-0.248949931,Granulosa cell_Inhba high(Ovary)
-0.878795089,-5.49003561,Granulosa cell_Inhba high(Ovary)
-7.078780146,-1.56731184,Cumulus cell_Car14 high(Ovary)
-5.985735388,0.881948991,Cumulus cell_Car14 high(Ovary)
-8.104536505,-2.785177068,Cumulus cell_Car14 high(Ovary)
-4.99695632,-2.212902383,Cumulus cell_Car14 high(Ovary)
-4.675689192,-1.123448329,Cumulus cell_Car14 high(Ovary)
-5.101745577,-4.330836372,Cumulus cell_Car14 high(Ovary)
-6.016716452,-3.4537154,Cumulus cell_Car14 high(Ovary)
-4.084545107,-2.779239015,Cumulus cell_Car14 high(Ovary)
-6.639515371,-5.509087638,Cumulus cell_Car14 high(Ovary)
-6.207970591,-3.721923189,Cumulus cell_Car14 high(Ovary)
1.441057353,-1.825993614,Cumulus cell_Car14 high(Ovary)
-7.510429831,0.651841267,Cumulus cell_Car14 high(Ovary)
-4.884581537,0.230286984,Cumulus cell_Car14 high(Ovary)
-0.618800641,-0.871337668,Cumulus cell_Car14 high(Ovary)
-7.680432291,-2.048701601,Cumulus cell_Car14 high(Ovary)
-0.72305444,-4.211595611,Cumulus cell_Car14 high(Ovary)
-2.63451025,-0.874656574,Cumulus cell_Car14 high(Ovary)
-5.562210054,-4.575637416,Cumulus cell_Car14 high(Ovary)
-3.005922527,-5.43946083,Cumulus cell_Car14 high(Ovary)
-6.567910166,-0.882701056,Cumulus cell_Car14 high(Ovary)
-0.712690146,-4.550202446,Cumulus cell_Car14 high(Ovary)
-2.556391449,-3.893112974,Cumulus cell_Car14 high(Ovary)
-5.24140832,-1.780840473,Cumulus cell_Car14 high(Ovary)
-2.861372919,-2.78522809,Cumulus cell_Car14 high(Ovary)
-3.768291206,0.608884199,Cumulus cell_Car14 high(Ovary)
-1.519069524,-4.10835989,Cumulus cell_Car14 high(Ovary)
-5.97351882,-3.28827341,Cumulus cell_Car14 high(Ovary)
-5.291234942,0.725181802,Cumulus cell_Car14 high(Ovary)
-5.396025152,-1.184463338,Cumulus cell_Car14 high(Ovary)
-0.938385041,-4.813875274,Cumulus cell_Car14 high(Ovary)
-3.294757099,-2.843383865,Cumulus cell_Car14 high(Ovary)
-16.02594373,-4.648656444,Cumulus cell_Car14 high(Ovary)
-3.997965307,-2.625292377,Cumulus cell_Car14 high(Ovary)
-4.989049883,-0.254515396,Cumulus cell_Car14 high(Ovary)
-5.148034067,-2.908995227,Cumulus cell_Car14 high(Ovary)
0.837856083,-4.308167533,Cumulus cell_Car14 high(Ovary)
-6.557890863,-6.194088058,Cumulus cell_Car14 high(Ovary)
-4.701914282,-4.188121871,Cumulus cell_Car14 high(Ovary)
-2.284847231,-5.750184135,Cumulus cell_Car14 high(Ovary)
-4.538799257,-2.358642177,Cumulus cell_Car14 high(Ovary)
-4.968780489,0.372760905,Cumulus cell_Car14 high(Ovary)
-2.285541029,-2.775551872,Cumulus cell_Car14 high(Ovary)
-3.685289116,-5.091998653,Cumulus cell_Car14 high(Ovary)
-5.132853479,-3.451767044,Cumulus cell_Car14 high(Ovary)
-10.74903676,-1.706826167,Cumulus cell_Car14 high(Ovary)
-7.903223486,-1.597071008,Cumulus cell_Car14 high(Ovary)
-2.390419812,-1.965111451,Cumulus cell_Car14 high(Ovary)
-2.22407207,-3.245674209,Cumulus cell_Car14 high(Ovary)
-1.209556313,-4.67151268,Cumulus cell_Car14 high(Ovary)
-3.796851845,-1.662943439,Cumulus cell_Car14 high(Ovary)
-4.740160914,-6.071906166,Ovarian vascular surface endothelium cell(Ovary)
4.078829794,-5.36955841,Ovarian vascular surface endothelium cell(Ovary)
0.668850689,-1.606705741,Ovarian vascular surface endothelium cell(Ovary)
-1.180795403,-5.041559295,Ovarian vascular surface endothelium cell(Ovary)
-2.518272848,-6.506583766,Ovarian vascular surface endothelium cell(Ovary)
0.646961598,-7.283835964,Ovarian vascular surface endothelium cell(Ovary)
-3.58894393,-6.430739002,Ovarian vascular surface endothelium cell(Ovary)
-3.613464088,-5.173242645,Ovarian vascular surface endothelium cell(Ovary)
4.196494131,-5.570692138,Ovarian vascular surface endothelium cell(Ovary)
-1.333503814,-7.517768459,Ovarian vascular surface endothelium cell(Ovary)
-5.296428652,-3.635297613,Ovarian vascular surface endothelium cell(Ovary)
6.192153482,-6.288587169,Ovarian vascular surface endothelium cell(Ovary)
-1.609605641,-6.746244506,Ovarian vascular surface endothelium cell(Ovary)
-1.793379993,-5.878840522,Ovarian vascular surface endothelium cell(Ovary)
-0.591178284,-8.12301691,Ovarian vascular surface endothelium cell(Ovary)
7.426164179,-3.185263233,Ovarian vascular surface endothelium cell(Ovary)
-1.940176697,-6.088548259,Ovarian vascular surface endothelium cell(Ovary)
0.212617784,-3.85919507,Ovarian vascular surface endothelium cell(Ovary)
-0.223456146,-3.504932479,Ovarian vascular surface endothelium cell(Ovary)
2.65860322,-3.103605585,Ovarian vascular surface endothelium cell(Ovary)
0.71409276,-7.682902412,Ovarian vascular surface endothelium cell(Ovary)
-3.493110151,-5.170310096,Ovarian vascular surface endothelium cell(Ovary)
-3.953118773,-3.702990131,Ovarian vascular surface endothelium cell(Ovary)
-2.005648227,-6.742999153,Ovarian vascular surface endothelium cell(Ovary)
1.181868105,-6.03059061,Ovarian vascular surface endothelium cell(Ovary)
9.467516928,-1.953814821,Ovarian vascular surface endothelium cell(Ovary)
0.424850373,-6.348631935,Ovarian vascular surface endothelium cell(Ovary)
7.443522482,-2.221438722,Ovarian vascular surface endothelium cell(Ovary)
-0.102082731,-5.797556476,Ovarian vascular surface endothelium cell(Ovary)
-2.248641105,-6.693258361,Ovarian vascular surface endothelium cell(Ovary)
-2.000264854,-6.186059551,Ovarian vascular surface endothelium cell(Ovary)
-0.367288106,-7.614169197,Ovarian vascular surface endothelium cell(Ovary)
-3.558555098,-5.258670883,Ovarian vascular surface endothelium cell(Ovary)
-3.026210518,-6.641797142,Ovarian vascular surface endothelium cell(Ovary)
-0.568967731,-6.860511379,Ovarian vascular surface endothelium cell(Ovary)
10.13631251,-3.323084192,Ovarian vascular surface endothelium cell(Ovary)
0.649767427,-2.937830047,Ovarian vascular surface endothelium cell(Ovary)
-4.727657766,-5.716013507,Ovarian vascular surface endothelium cell(Ovary)
2.185172586,-6.49583395,Ovarian vascular surface endothelium cell(Ovary)
-3.549347849,-5.314236717,Ovarian vascular surface endothelium cell(Ovary)
3.11977294,-5.915038661,Ovarian vascular surface endothelium cell(Ovary)
2.452421217,-7.477807598,Ovarian vascular surface endothelium cell(Ovary)
3.668700247,-5.76901968,Ovarian vascular surface endothelium cell(Ovary)
0.46750155,-7.917028026,Ovarian vascular surface endothelium cell(Ovary)
2.573783188,-6.883931236,Ovarian vascular surface endothelium cell(Ovary)
2.417827158,-6.42483385,Ovarian vascular surface endothelium cell(Ovary)
6.504969149,-1.932433204,Ovarian vascular surface endothelium cell(Ovary)
-2.039988847,-6.748195247,Ovarian vascular surface endothelium cell(Ovary)
5.682222395,-4.405175285,Ovarian vascular surface endothelium cell(Ovary)
5.017323046,-5.832128601,Ovarian vascular surface endothelium cell(Ovary)
1.397306352,-2.119762496,Granulosa cell_Kctd14 high(Ovary)
-2.140628667,-2.592504577,Granulosa cell_Kctd14 high(Ovary)
-2.957736464,-4.376895027,Granulosa cell_Kctd14 high(Ovary)
-1.416122825,0.649886175,Granulosa cell_Kctd14 high(Ovary)
-0.966433854,-1.846383171,Granulosa cell_Kctd14 high(Ovary)
0.949979453,-4.330955581,Granulosa cell_Kctd14 high(Ovary)
0.672460108,-2.834183292,Granulosa cell_Kctd14 high(Ovary)
-0.016729177,-3.609711961,Granulosa cell_Kctd14 high(Ovary)
-2.586308928,-4.780993061,Granulosa cell_Kctd14 high(Ovary)
1.722116976,-6.711498336,Granulosa cell_Kctd14 high(Ovary)
-3.53674099,-4.190329628,Granulosa cell_Kctd14 high(Ovary)
-4.568442316,-3.15103753,Granulosa cell_Kctd14 high(Ovary)
2.971655159,-1.469980435,Granulosa cell_Kctd14 high(Ovary)
4.443382769,-5.439172821,Granulosa cell_Kctd14 high(Ovary)
-0.599462846,-3.047128753,Granulosa cell_Kctd14 high(Ovary)
0.178721695,-2.990803794,Granulosa cell_Kctd14 high(Ovary)
1.892759113,-4.484260635,Granulosa cell_Kctd14 high(Ovary)
0.751598506,-5.056161003,Granulosa cell_Kctd14 high(Ovary)
2.704419641,-4.066639499,Granulosa cell_Kctd14 high(Ovary)
-4.845392675,-3.980826215,Granulosa cell_Kctd14 high(Ovary)
0.324684529,-2.19110115,Granulosa cell_Kctd14 high(Ovary)
2.568375616,-0.627485411,Granulosa cell_Kctd14 high(Ovary)
-0.842500181,-2.381826715,Granulosa cell_Kctd14 high(Ovary)
0.931210666,-6.221365051,Granulosa cell_Kctd14 high(Ovary)
-1.258791359,-1.985591845,Granulosa cell_Kctd14 high(Ovary)
3.263255148,-3.324858503,Granulosa cell_Kctd14 high(Ovary)
-4.347151966,-2.089138584,Granulosa cell_Kctd14 high(Ovary)
-1.029809685,-2.597019987,Granulosa cell_Kctd14 high(Ovary)
-0.198241533,-2.704011516,Granulosa cell_Kctd14 high(Ovary)
-1.535842032,-1.255738692,Granulosa cell_Kctd14 high(Ovary)
-5.855683298,-0.653810398,Granulosa cell_Kctd14 high(Ovary)
-1.176795037,-4.485720233,Granulosa cell_Kctd14 high(Ovary)
6.639945059,-4.298757629,Granulosa cell_Kctd14 high(Ovary)
2.659405737,-3.359118537,Granulosa cell_Kctd14 high(Ovary)
0.960610061,-4.347385005,Granulosa cell_Kctd14 high(Ovary)
-1.336888523,-3.217024879,Granulosa cell_Kctd14 high(Ovary)
0.550744562,-2.566693859,Granulosa cell_Kctd14 high(Ovary)
-2.486011715,-4.511171894,Granulosa cell_Kctd14 high(Ovary)
3.299357443,-6.127996521,Granulosa cell_Kctd14 high(Ovary)
-1.829049082,-5.405210094,Granulosa cell_Kctd14 high(Ovary)
3.329684524,-2.891012506,Granulosa cell_Kctd14 high(Ovary)
-4.120786877,-2.572349147,Granulosa cell_Kctd14 high(Ovary)
0.432304947,-5.62581213,Granulosa cell_Kctd14 high(Ovary)
1.519744663,-7.420260028,Granulosa cell_Kctd14 high(Ovary)
-4.11884162,-1.910706238,Granulosa cell_Kctd14 high(Ovary)
0.523766665,-2.180829839,Granulosa cell_Kctd14 high(Ovary)
3.763593702,-3.038854675,Granulosa cell_Kctd14 high(Ovary)
3.061263351,-0.91394432,Granulosa cell_Kctd14 high(Ovary)
-2.209995003,-2.021480875,Granulosa cell_Kctd14 high(Ovary)
-2.989983769,-0.627819018,Granulosa cell_Kctd14 high(Ovary)
0.370687811,1.905430599,Small luteal cell(Ovary)
0.389911442,0.062406092,Small luteal cell(Ovary)
0.283192604,-0.36331989,Small luteal cell(Ovary)
-0.812030764,2.109093113,Small luteal cell(Ovary)
-2.311980338,1.30628316,Small luteal cell(Ovary)
-1.111672254,-1.72010179,Small luteal cell(Ovary)
-1.857388468,1.737292572,Small luteal cell(Ovary)
-2.623605223,0.978240712,Small luteal cell(Ovary)
0.016447036,1.423851057,Small luteal cell(Ovary)
-3.524704905,1.534608765,Small luteal cell(Ovary)
-0.462121838,0.73995678,Small luteal cell(Ovary)
-1.669473262,1.993040128,Small luteal cell(Ovary)
-2.183798523,1.267245932,Small luteal cell(Ovary)
-1.575978966,1.625538869,Small luteal cell(Ovary)
-4.675085039,-0.447793798,Small luteal cell(Ovary)
-0.812761934,2.827557965,Small luteal cell(Ovary)
-4.275760384,-1.473247723,Small luteal cell(Ovary)
-0.111590893,-0.087952608,Small luteal cell(Ovary)
-4.90624568,-2.15024765,Small luteal cell(Ovary)
6.665152578,-1.54658802,Small luteal cell(Ovary)
-1.528862805,0.9315816,Small luteal cell(Ovary)
-3.317523928,2.469241782,Small luteal cell(Ovary)
-2.99793169,0.643854602,Small luteal cell(Ovary)
-0.577428141,0.650347336,Small luteal cell(Ovary)
3.073223858,-1.604664044,Small luteal cell(Ovary)
-1.5817419,-0.571850435,Small luteal cell(Ovary)
-1.516563506,1.260279222,Small luteal cell(Ovary)
-0.973219247,-0.926512258,Small luteal cell(Ovary)
2.767077713,0.384982629,Small luteal cell(Ovary)
-0.777303071,0.779291435,Small luteal cell(Ovary)
-1.192304881,-0.203901903,Small luteal cell(Ovary)
1.783828287,-1.094504194,Small luteal cell(Ovary)
-1.198111446,0.860502048,Small luteal cell(Ovary)
-1.90771112,-0.210254536,Small luteal cell(Ovary)
-2.134042831,1.751212402,Small luteal cell(Ovary)
-3.298914404,1.208452864,Small luteal cell(Ovary)
-2.38130352,0.761961921,Small luteal cell(Ovary)
-1.713010998,1.645004912,Small luteal cell(Ovary)
-1.986523242,-0.601395325,Small luteal cell(Ovary)
-2.48664114,-0.032362179,Small luteal cell(Ovary)
-2.040941448,1.889406605,Small luteal cell(Ovary)
-2.252537222,-0.017256451,Small luteal cell(Ovary)
-1.008695633,2.62622921,Small luteal cell(Ovary)
-2.184623332,3.17556922,Small luteal cell(Ovary)
-1.60926208,1.730032607,Small luteal cell(Ovary)
0.610520987,1.790293856,Small luteal cell(Ovary)
-1.616228194,0.388094379,Small luteal cell(Ovary)
-2.312671156,2.80535738,Small luteal cell(Ovary)
0.954636126,-0.901772158,Small luteal cell(Ovary)
0.326598792,-0.029893254,Small luteal cell(Ovary)
3.388971357,-1.544373946,Large luteal cell(Ovary)
3.597528009,-1.945683674,Large luteal cell(Ovary)
2.806818752,-0.758192496,Large luteal cell(Ovary)
1.468452482,0.859777971,Large luteal cell(Ovary)
2.818403034,-0.353210585,Large luteal cell(Ovary)
-1.483966441,0.557046397,Large luteal cell(Ovary)
5.215689688,-1.589219646,Large luteal cell(Ovary)
-0.071885676,1.073223992,Large luteal cell(Ovary)
-0.040482135,1.296275421,Large luteal cell(Ovary)
4.545136003,-1.976117448,Large luteal cell(Ovary)
3.051474838,-1.469844298,Large luteal cell(Ovary)
1.395107179,0.324565871,Large luteal cell(Ovary)
3.388971596,-2.212859945,Large luteal cell(Ovary)
4.584513693,0.088120988,Large luteal cell(Ovary)
5.150822191,-1.934064464,Large luteal cell(Ovary)
4.907705336,-0.25116338,Large luteal cell(Ovary)
1.203149586,1.142712398,Large luteal cell(Ovary)
1.223822384,0.329423918,Large luteal cell(Ovary)
4.756845026,-1.117554621,Large luteal cell(Ovary)
1.514052539,-0.529631154,Large luteal cell(Ovary)
0.264726548,-0.073704482,Large luteal cell(Ovary)
4.871974974,-1.168428735,Large luteal cell(Ovary)
-0.320735441,2.770071431,Large luteal cell(Ovary)
-0.438753442,3.007583304,Large luteal cell(Ovary)
-0.029337646,-1.908622698,Large luteal cell(Ovary)
3.209318905,-1.453490214,Large luteal cell(Ovary)
1.394470243,4.080004139,Large luteal cell(Ovary)
0.038973122,0.177604346,Large luteal cell(Ovary)
1.70650342,-0.659661309,Large luteal cell(Ovary)
1.382202654,0.701971097,Large luteal cell(Ovary)
3.415995865,-1.90655251,Large luteal cell(Ovary)
-0.017780484,1.468180342,Large luteal cell(Ovary)
5.193724661,-2.181949691,Large luteal cell(Ovary)
1.438992648,-0.335907714,Large luteal cell(Ovary)
0.386645763,3.65614502,Large luteal cell(Ovary)
-0.474461625,0.620254262,Large luteal cell(Ovary)
2.180554895,0.359282418,Large luteal cell(Ovary)
0.277390568,1.957598849,Large luteal cell(Ovary)
0.26014164,-1.496278243,Large luteal cell(Ovary)
0.227163403,0.010364295,Large luteal cell(Ovary)
