Dim1	Dim2	Dataset
2.759745562	2.224643815	Endothelial_mouse
-1.425175465	-1.413349521	Endothelial_mouse
3.537780487	1.224758375	Endothelial_mouse
-3.980462826	-0.524362099	Endothelial_mouse
3.402705395	-0.859993589	Endothelial_mouse
1.185542428	2.519186366	Endothelial_mouse
-3.470403946	-3.759101999	Endothelial_mouse
1.700485909	0.372852135	Endothelial_mouse
-4.110812462	-0.426837218	Endothelial_mouse
2.264957034	1.437643516	Endothelial_mouse
-5.488565243	2.373541463	Endothelial_mouse
-2.315787351	-1.835669648	Endothelial_mouse
3.711118424	0.67183711	Endothelial_mouse
-1.21049217	-1.711481464	Endothelial_mouse
-0.861742056	4.186987031	Endothelial_mouse
11.36080238	2.267501819	Endothelial_mouse
1.256944859	0.197069037	Endothelial_mouse
-2.366262234	-1.999730718	Endothelial_mouse
11.6486766	-0.899732363	Endothelial_mouse
0.588467733	-0.215124976	Endothelial_mouse
-2.699877537	-0.005940747	Endothelial_mouse
3.716485464	-0.649492872	Endothelial_mouse
2.003817641	-4.264767778	Endothelial_mouse
0.666485899	0.675040263	Endothelial_mouse
-2.476726807	-4.415403974	Endothelial_mouse
1.301567399	0.712543953	Endothelial_mouse
1.012619042	-0.949247968	Endothelial_mouse
-1.376040852	-1.453936827	Endothelial_mouse
3.012329065	2.411568392	Endothelial_mouse
-0.66141907	-0.703702938	Endothelial_mouse
2.496477449	0.130640048	Endothelial_mouse
11.62908145	-1.837548864	Endothelial_mouse
-2.268193996	-3.213572395	Endothelial_mouse
3.008581364	2.402261961	Endothelial_mouse
-1.032765425	-1.309513938	Endothelial_mouse
1.225688898	2.714284766	Endothelial_mouse
2.484946811	-4.092988145	Endothelial_mouse
-0.252007163	-0.709809911	Endothelial_mouse
-3.769420898	-0.801385772	Endothelial_mouse
1.853377425	-5.364477765	Endothelial_mouse
-2.198434627	-0.352208805	Endothelial_mouse
2.304767811	1.58720218	Endothelial_mouse
1.169913792	0.232442963	Endothelial_mouse
-2.03228668	-3.259513032	Endothelial_mouse
-2.363374985	-1.743272674	Endothelial_mouse
2.867178166	2.308220017	Endothelial_mouse
-0.159417189	4.330434191	Endothelial_mouse
2.487519943	-0.058420491	Endothelial_mouse
-2.887795008	-3.792048585	Endothelial_mouse
-4.077656067	-0.977384937	Endothelial_mouse
0.286513188	-3.522269857	Endothelial_mouse
3.585322106	-0.761328947	Endothelial_mouse
-2.960699356	-0.035339069	Endothelial_mouse
-3.597821033	2.793210852	Endothelial_mouse
-2.799950636	-1.208332312	Endothelial_mouse
4.668862068	-3.836697709	Endothelial_mouse
-0.470078147	4.347231496	Endothelial_mouse
-3.101763285	3.024695981	Endothelial_mouse
0.535334251	-0.648792159	Endothelial_mouse
11.69973632	-1.030634773	Endothelial_mouse
2.269234025	-5.592733991	Endothelial_mouse
-3.661228454	-3.325112951	Endothelial_mouse
-0.974261082	-0.498560083	Endothelial_mouse
-3.379148043	0.98543458	Endothelial_mouse
-3.819659031	-0.510911715	Endothelial_mouse
-2.661451614	-2.029657972	Endothelial_mouse
2.315546953	-0.720214855	Endothelial_mouse
-0.626219786	-0.13085134	Endothelial_mouse
1.853178465	0.075448144	Endothelial_mouse
-4.483749187	-2.703486573	Endothelial_mouse
-3.994369781	-0.12175883	Endothelial_mouse
-1.232683218	5.304557193	Endothelial_mouse
0.578545303	-1.065375578	Endothelial_mouse
11.72905894	-1.03999139	Endothelial_mouse
-6.15335635	3.258032429	Endothelial_mouse
-0.400475896	-2.922666204	Endothelial_mouse
0.42971299	-1.838176858	Endothelial_mouse
1.207091415	2.187414396	Endothelial_mouse
0.863434934	5.132036555	Endothelial_mouse
-4.021554268	-0.579308641	Endothelial_mouse
11.54233714	-0.143505168	Endothelial_mouse
-2.12654332	-1.777535569	Endothelial_mouse
3.758765185	1.01531862	Endothelial_mouse
-3.344945705	4.363494981	Endothelial_mouse
-2.448051012	-1.050887716	Endothelial_mouse
3.617259228	0.827318359	Endothelial_mouse
-0.01250515	0.167442668	Endothelial_mouse
4.878996575	-3.868960035	Endothelial_mouse
11.50607558	-1.667919051	Endothelial_mouse
2.677751028	0.347053904	Endothelial_mouse
2.382279837	-0.432506335	Endothelial_mouse
-2.906347549	-1.312742603	Endothelial_mouse
-3.230967796	0.412275824	Endothelial_mouse
3.455910408	-0.152640176	Endothelial_mouse
2.589801037	-0.89338578	Endothelial_mouse
2.966266596	0.732796553	Endothelial_mouse
-2.250762022	3.929422963	Endothelial_mouse
-5.813638485	-0.265751612	Endothelial_mouse
2.842380726	-2.960967672	Endothelial_mouse
-3.709674156	-1.010961187	Endothelial_mouse
0.090196544	-2.975491655	Endothelial_mouse
0.325452113	-1.511540544	Endothelial_mouse
10.98289653	2.335017312	Endothelial_mouse
1.122934365	-2.869565618	Endothelial_mouse
0.761142754	5.039925921	Endothelial_mouse
11.62315437	-0.152985525	Endothelial_mouse
3.78111192	-0.074001145	Endothelial_mouse
-4.24474696	-0.859286558	Endothelial_mouse
0.257753574	-2.784847629	Endothelial_mouse
-4.656175888	0.412563506	Endothelial_mouse
0.26527206	-1.086552989	Endothelial_mouse
0.836869323	0.466806191	Endothelial_mouse
11.65723392	-0.447330487	Endothelial_mouse
3.349859202	-0.667986405	Endothelial_mouse
1.379997575	2.784912694	Endothelial_mouse
-2.867270029	-1.622281682	Endothelial_mouse
-2.683368719	-2.772385251	Endothelial_mouse
0.010129475	4.900635112	Endothelial_mouse
-0.800827659	-2.915619743	Endothelial_mouse
11.607331	-1.467802417	Endothelial_mouse
3.305716955	-2.72053684	Endothelial_mouse
0.921336257	4.605715144	Endothelial_mouse
1.304109954	2.089189518	Endothelial_mouse
3.391185248	-1.653902662	Endothelial_mouse
-2.582543409	-0.687133801	Endothelial_mouse
-3.976684368	-0.97487725	Endothelial_mouse
2.449170911	0.382622305	Endothelial_mouse
-4.032326496	-0.702512276	Endothelial_mouse
-0.130710757	-4.470595968	Endothelial_mouse
0.259534889	-2.036623132	Endothelial_mouse
-1.96720866	-1.352672827	Endothelial_mouse
-0.141810274	-1.17846967	Endothelial_mouse
3.89001652	1.061465609	Endothelial_mouse
0.346920171	-2.134698999	Endothelial_mouse
-4.231695927	-0.75880481	Endothelial_mouse
2.131460631	-4.737038743	Endothelial_mouse
-3.157453335	-3.602400434	Endothelial_mouse
-1.254832781	-3.723305356	Endothelial_mouse
-3.525414741	-1.074000251	Endothelial_mouse
-4.323809898	0.190148163	Endothelial_mouse
2.013769948	-0.268398773	Endothelial_mouse
1.331599438	5.764560092	Endothelial_mouse
-3.730073727	-0.986638677	Endothelial_mouse
-0.816401518	-3.430064809	Endothelial_mouse
2.840716564	2.147176373	Endothelial_mouse
-3.922537601	-0.982321155	Endothelial_mouse
1.316431427	5.328487265	Endothelial_mouse
-2.698692119	-0.719833386	Endothelial_mouse
-6.293643272	-0.29981972	Endothelial_mouse
5.840493405	-1.549683225	Endothelial_mouse
-0.027769721	-0.734646332	Endothelial_mouse
3.335637295	-0.642521512	Endothelial_mouse
-0.498747862	-2.485642087	Endothelial_mouse
-1.507802284	4.032447922	Endothelial_mouse
3.72927972	0.947616625	Endothelial_mouse
-0.825309074	-2.729426992	Endothelial_mouse
-3.531130112	-0.600380909	Endothelial_mouse
-3.102236784	-1.455302369	Endothelial_mouse
0.197594279	-3.130082023	Endothelial_mouse
3.489415609	0.953131336	Endothelial_mouse
1.404844546	1.535662103	Endothelial_mouse
11.50851985	0.450548652	Endothelial_mouse
3.069048607	2.426445592	Endothelial_mouse
11.56008788	-1.903069865	Endothelial_mouse
-1.283162153	-1.46974076	Endothelial_mouse
-0.883541501	-2.471027982	Endothelial_mouse
6.336984837	-1.279186857	Endothelial_mouse
3.252514088	0.748320627	Endothelial_mouse
11.63972636	-0.45419563	Endothelial_mouse
1.508845889	2.07838248	Endothelial_mouse
-1.631435192	-2.731805694	Endothelial_mouse
0.344861263	4.938438761	Endothelial_mouse
0.947265112	2.933641064	Endothelial_mouse
-3.511808193	-2.383282554	Endothelial_mouse
-4.113665855	-2.133780133	Endothelial_mouse
-1.349749482	-1.424244416	Endothelial_mouse
2.537994587	1.76312362	Endothelial_mouse
1.694680059	0.554590549	Endothelial_mouse
-1.556607998	-2.395456445	Macrophage_mouse
-2.451765335	-3.452817333	Macrophage_mouse
-1.486703909	-2.164995563	Macrophage_mouse
1.240164005	-4.138501298	Macrophage_mouse
-2.55584029	-3.227977407	Macrophage_mouse
-2.109482801	4.504275191	Macrophage_mouse
-1.918977058	-1.938617599	Macrophage_mouse
2.753618204	1.966745603	Macrophage_mouse
2.257648074	1.180996287	Macrophage_mouse
-1.558470762	0.652071226	Macrophage_mouse
-2.222548283	-1.718147647	Macrophage_mouse
1.016775095	0.594588246	Macrophage_mouse
1.705102169	-4.896304261	Macrophage_mouse
-2.132408655	-1.55853213	Macrophage_mouse
-2.106349981	-1.0866207	Macrophage_mouse
1.579420173	-0.04944117	Macrophage_mouse
2.006891334	1.023904789	Macrophage_mouse
0.946752542	-0.043862533	Macrophage_mouse
2.194793069	1.075540531	Macrophage_mouse
-1.684001005	3.850493539	Macrophage_mouse
1.075142586	1.857922542	Macrophage_mouse
0.88871082	0.178867537	Macrophage_mouse
-2.17959193	-1.566328656	Macrophage_mouse
0.707596862	-0.555592429	Macrophage_mouse
-2.664067066	-2.594695937	Macrophage_mouse
-3.059242523	-3.334334981	Macrophage_mouse
2.41721698	1.411156285	Macrophage_mouse
2.956351244	2.375254619	Macrophage_mouse
-2.717018402	-3.20469321	Macrophage_mouse
-2.686921633	-0.175875556	Macrophage_mouse
-2.362595356	-2.004734409	Macrophage_mouse
2.186892354	1.013451892	Macrophage_mouse
-0.38695333	-0.152276468	Macrophage_mouse
-0.769175089	0.312274266	Macrophage_mouse
-0.711913503	-3.947009694	Macrophage_mouse
-2.669604338	-2.435127151	Macrophage_mouse
-5.192612446	-0.453858149	Macrophage_mouse
-3.421064175	-2.253828656	Macrophage_mouse
2.016600453	0.960029859	Macrophage_mouse
-3.658772266	0.076057929	Macrophage_mouse
2.100589716	0.988973904	Macrophage_mouse
0.522933107	-0.453520548	Macrophage_mouse
3.219785416	0.813915152	Macrophage_mouse
2.080610478	1.026659984	Macrophage_mouse
-2.620442427	-0.397000324	Macrophage_mouse
-3.662546909	-1.06061722	Macrophage_mouse
-6.037960327	-0.381019842	Macrophage_mouse
1.001115852	-0.079360616	Macrophage_mouse
-2.7747455	-3.075535667	Macrophage_mouse
2.160891854	1.157502342	Macrophage_mouse
1.768697464	0.872144985	Macrophage_mouse
0.83118897	3.758548606	Macrophage_mouse
0.761365229	-1.003764522	Macrophage_mouse
-2.568030155	-2.827773463	Macrophage_mouse
-3.919619358	-1.144835603	Macrophage_mouse
1.697362983	-0.146062326	Macrophage_mouse
1.532920682	-4.920658242	Macrophage_mouse
-3.239874637	-0.995386255	Macrophage_mouse
0.80330401	-0.362091136	Macrophage_mouse
1.617182576	-5.19193567	Macrophage_mouse
0.859606468	0.899799067	Macrophage_mouse
-3.625644958	-0.602805149	Macrophage_mouse
-1.516868151	-1.190853131	Macrophage_mouse
-2.214107311	-2.530169141	Macrophage_mouse
-3.045078075	0.018983412	Macrophage_mouse
0.268249327	0.107044775	Macrophage_mouse
-2.945172823	-0.60486747	Macrophage_mouse
1.963543379	0.57004043	Macrophage_mouse
0.310822525	-0.099416923	Macrophage_mouse
-0.278868533	-2.422975433	Macrophage_mouse
-2.276050604	-1.010590207	Macrophage_mouse
2.900413954	1.82936858	Macrophage_mouse
1.457164728	-4.687642228	Macrophage_mouse
0.469278348	-0.491893184	Macrophage_mouse
1.795062506	-0.283709776	Macrophage_mouse
-4.562717235	-0.279280615	Macrophage_mouse
-5.994630134	-0.46899594	Macrophage_mouse
-1.978890694	-2.869247806	Macrophage_mouse
1.443341934	-0.189598989	Macrophage_mouse
1.638433778	-5.212269914	Macrophage_mouse
-2.85708288	-3.104289424	Macrophage_mouse
-0.635510958	-1.205881011	Macrophage_mouse
1.179080391	0.203668493	Macrophage_mouse
5.915994846	-1.824521672	Macrophage_mouse
-0.534124649	-2.051695239	Macrophage_mouse
-2.321552551	-1.911182058	Macrophage_mouse
-0.10300622	-2.937639367	Macrophage_mouse
-3.093532598	-0.156386685	Macrophage_mouse
-3.454378164	-0.791803252	Macrophage_mouse
-4.467695988	0.563225256	Macrophage_mouse
1.661762797	-4.343620431	Macrophage_mouse
-4.278078354	-0.878191006	Macrophage_mouse
-2.050947225	-2.400535476	Macrophage_mouse
2.172717178	0.414000432	Macrophage_mouse
-2.29073385	-2.270115745	Macrophage_mouse
1.374097073	0.228145916	Bcell_mouse
-0.329474724	0.390451837	Bcell_mouse
0.907007509	0.007243502	Bcell_mouse
0.987075352	-0.129326474	Bcell_mouse
-5.747523105	-0.138472152	Bcell_mouse
3.39531275	-0.712883723	Bcell_mouse
-1.105926073	-1.269085896	Bcell_mouse
-1.880193746	4.280873883	Bcell_mouse
2.23353275	1.47139864	Bcell_mouse
0.761197114	1.018952507	Bcell_mouse
-2.526068008	-3.429455173	Bcell_mouse
0.162073248	0.576081752	Bcell_mouse
11.46407767	-1.909664762	Bcell_mouse
1.899894559	-0.222393882	Bcell_mouse
0.159745925	0.976693499	Bcell_mouse
0.855248057	1.296241749	Bcell_mouse
2.17091366	-1.397108209	Bcell_mouse
0.216570967	-3.108205211	Bcell_mouse
0.034346306	-0.295816374	Bcell_mouse
1.458725118	-4.37999357	Bcell_mouse
1.205527091	0.246430892	Bcell_mouse
0.385385269	-1.760573995	Bcell_mouse
1.436022365	0.578154724	Bcell_mouse
-0.434039927	0.147074718	Bcell_mouse
-0.366667128	-2.641560685	Stromal cell_Ccl11 high(Uterus)
-0.264185822	-2.463582408	Stromal cell_Ccl11 high(Uterus)
0.55179687	-2.449519765	Stromal cell_Ccl11 high(Uterus)
-0.344649172	-2.669527185	Stromal cell_Ccl11 high(Uterus)
-0.635375536	-2.641745937	Stromal cell_Ccl11 high(Uterus)
-1.108251608	-3.744765889	Stromal cell_Ccl11 high(Uterus)
0.083337211	-2.056903732	Stromal cell_Ccl11 high(Uterus)
0.185072207	-2.398205173	Stromal cell_Ccl11 high(Uterus)
0.250084245	-0.998199236	Stromal cell_Ccl11 high(Uterus)
-0.077602721	-2.438958299	Stromal cell_Ccl11 high(Uterus)
-1.149511254	-3.17200793	Stromal cell_Ccl11 high(Uterus)
-1.380789197	-3.531582486	Stromal cell_Ccl11 high(Uterus)
0.183118933	-1.626675975	Stromal cell_Ccl11 high(Uterus)
-0.47693888	-2.614904535	Stromal cell_Ccl11 high(Uterus)
0.370865771	-3.380735051	Stromal cell_Ccl11 high(Uterus)
-0.04300288	-3.036679876	Stromal cell_Ccl11 high(Uterus)
0.758256116	-0.823579442	Stromal cell_Ccl11 high(Uterus)
-0.299248851	-2.597520005	Stromal cell_Ccl11 high(Uterus)
-0.59166435	-3.304138791	Stromal cell_Ccl11 high(Uterus)
-0.672199524	-2.40447129	Stromal cell_Ccl11 high(Uterus)
-0.212585247	-2.839959037	Stromal cell_Ccl11 high(Uterus)
0.605489844	-1.762741697	Stromal cell_Ccl11 high(Uterus)
-0.957849419	-4.337000024	Stromal cell_Ccl11 high(Uterus)
-0.043195343	-2.398738038	Stromal cell_Ccl11 high(Uterus)
-0.215445018	-2.025127542	Stromal cell_Ccl11 high(Uterus)
-0.077433384	-2.533756864	Stromal cell_Ccl11 high(Uterus)
0.152831518	-2.494884145	Stromal cell_Ccl11 high(Uterus)
0.201866173	-3.1961223	Stromal cell_Ccl11 high(Uterus)
2.037295186	-1.260026109	Stromal cell_Ccl11 high(Uterus)
-0.901055491	-3.559699189	Stromal cell_Ccl11 high(Uterus)
0.023908758	-2.402511489	Stromal cell_Ccl11 high(Uterus)
-0.285794771	-2.639174592	Stromal cell_Ccl11 high(Uterus)
0.904198372	-1.20536102	Stromal cell_Ccl11 high(Uterus)
0.132076466	-2.047524345	Stromal cell_Ccl11 high(Uterus)
-0.491708672	-2.941583049	Stromal cell_Ccl11 high(Uterus)
-0.050404048	-2.048860919	Stromal cell_Ccl11 high(Uterus)
-0.227776385	-2.221828115	Stromal cell_Ccl11 high(Uterus)
-0.694976604	-3.323633325	Stromal cell_Ccl11 high(Uterus)
-0.024353958	-2.057228219	Stromal cell_Ccl11 high(Uterus)
-0.345151699	-2.684441936	Stromal cell_Ccl11 high(Uterus)
-0.1025118	-2.861533296	Stromal cell_Ccl11 high(Uterus)
-0.002231157	-1.641132247	Stromal cell_Ccl11 high(Uterus)
0.201524371	-2.254330528	Stromal cell_Ccl11 high(Uterus)
-0.09283439	-2.096349609	Stromal cell_Ccl11 high(Uterus)
-0.391447401	-2.92121638	Stromal cell_Ccl11 high(Uterus)
-0.421076453	-2.83872379	Stromal cell_Ccl11 high(Uterus)
-0.040546811	-2.420380246	Stromal cell_Ccl11 high(Uterus)
1.084939205	-0.620869648	Stromal cell_Ccl11 high(Uterus)
1.044022822	-1.131776464	Stromal cell_Ccl11 high(Uterus)
1.060618424	-1.981287849	Stromal cell_Ccl11 high(Uterus)
1.787888252	0.221259523	Endothelial cell_Tm4sf1 high(Uterus)
-0.362813986	-2.363843095	Endothelial cell_Tm4sf1 high(Uterus)
-1.901539123	-2.640559566	Endothelial cell_Tm4sf1 high(Uterus)
-1.513042009	-3.608173024	Endothelial cell_Tm4sf1 high(Uterus)
-0.3227422	-3.776000631	Endothelial cell_Tm4sf1 high(Uterus)
-3.173714912	-4.333649289	Endothelial cell_Tm4sf1 high(Uterus)
-1.128516233	-3.903794896	Endothelial cell_Tm4sf1 high(Uterus)
-2.113697088	-2.237355363	Endothelial cell_Tm4sf1 high(Uterus)
0.659416222	-3.50497688	Endothelial cell_Tm4sf1 high(Uterus)
-1.737258709	-1.40719403	Endothelial cell_Tm4sf1 high(Uterus)
-0.310643292	-2.386610877	Endothelial cell_Tm4sf1 high(Uterus)
0.115445578	-0.259723198	Endothelial cell_Tm4sf1 high(Uterus)
-1.415560997	-1.98958863	Endothelial cell_Tm4sf1 high(Uterus)
-0.885752952	-1.945262801	Endothelial cell_Tm4sf1 high(Uterus)
2.857326948	2.220491159	Endothelial cell_Tm4sf1 high(Uterus)
0.632128203	1.195163059	Endothelial cell_Tm4sf1 high(Uterus)
-0.257252431	-3.117796314	Endothelial cell_Tm4sf1 high(Uterus)
0.558763844	-0.937203657	Endothelial cell_Tm4sf1 high(Uterus)
-0.308113671	-2.280733239	Endothelial cell_Tm4sf1 high(Uterus)
-0.514272011	-3.736014497	Endothelial cell_Tm4sf1 high(Uterus)
1.695500576	0.892263401	Endothelial cell_Tm4sf1 high(Uterus)
1.588733995	1.084978688	Endothelial cell_Tm4sf1 high(Uterus)
0.19244855	-1.842501533	Endothelial cell_Tm4sf1 high(Uterus)
-0.931204355	-3.244866502	Endothelial cell_Tm4sf1 high(Uterus)
-0.820982731	-4.066532743	Endothelial cell_Tm4sf1 high(Uterus)
2.054186904	0.828883368	Endothelial cell_Tm4sf1 high(Uterus)
-0.18482343	-2.323607576	Endothelial cell_Tm4sf1 high(Uterus)
1.364486718	-0.709005844	Endothelial cell_Tm4sf1 high(Uterus)
-1.721214569	-1.435894859	Endothelial cell_Tm4sf1 high(Uterus)
-0.31852535	-3.490214002	Endothelial cell_Tm4sf1 high(Uterus)
-3.529549396	-1.557009828	Endothelial cell_Tm4sf1 high(Uterus)
-0.921982921	-4.312903058	Endothelial cell_Tm4sf1 high(Uterus)
2.484801614	1.730564463	Endothelial cell_Tm4sf1 high(Uterus)
2.760416472	2.216097939	Endothelial cell_Tm4sf1 high(Uterus)
2.679263556	2.168614257	Endothelial cell_Tm4sf1 high(Uterus)
-0.396514631	-2.521688115	Endothelial cell_Tm4sf1 high(Uterus)
2.509551847	1.876558411	Endothelial cell_Tm4sf1 high(Uterus)
2.757967674	2.117022026	Endothelial cell_Tm4sf1 high(Uterus)
2.831789457	2.199919212	Endothelial cell_Tm4sf1 high(Uterus)
3.009822333	2.442061889	Endothelial cell_Tm4sf1 high(Uterus)
1.804485762	1.32980423	Endothelial cell_Tm4sf1 high(Uterus)
2.276443445	1.553243506	Endothelial cell_Tm4sf1 high(Uterus)
2.822544777	1.856551993	Endothelial cell_Tm4sf1 high(Uterus)
2.565739357	1.758463729	Endothelial cell_Tm4sf1 high(Uterus)
-1.92848543	-2.52981795	Endothelial cell_Tm4sf1 high(Uterus)
2.049130761	1.915086138	Endothelial cell_Tm4sf1 high(Uterus)
-0.604624308	-2.591713083	Endothelial cell_Tm4sf1 high(Uterus)
-0.669319785	-3.214662921	Endothelial cell_Tm4sf1 high(Uterus)
0.713050896	-0.974433553	Endothelial cell_Tm4sf1 high(Uterus)
2.725022995	2.127064336	Endothelial cell_Tm4sf1 high(Uterus)
0.059748017	-1.74756087	Stromal cell_Hsd11b2 high(Uterus)
-0.102343715	-2.71597923	Stromal cell_Hsd11b2 high(Uterus)
0.629370929	0.10654797	Stromal cell_Hsd11b2 high(Uterus)
0.539001345	-0.009363484	Stromal cell_Hsd11b2 high(Uterus)
-0.597816146	-3.535900247	Stromal cell_Hsd11b2 high(Uterus)
0.595923298	-1.546241176	Stromal cell_Hsd11b2 high(Uterus)
-0.640173829	-3.01480354	Stromal cell_Hsd11b2 high(Uterus)
0.127787345	-2.129488361	Stromal cell_Hsd11b2 high(Uterus)
