Dim1,Dim2,Dataset
0.760218709,-9.92626425,Endothelial cell_Tm4sf1 high(Uterus)
0.639604478,-9.855035269,Endothelial cell_Tm4sf1 high(Uterus)
-1.179541976,-9.278237784,Endothelial cell_Tm4sf1 high(Uterus)
0.191300838,-10.05293604,Endothelial cell_Tm4sf1 high(Uterus)
0.154970079,-10.13249441,Endothelial cell_Tm4sf1 high(Uterus)
1.424404709,-9.421121085,Endothelial cell_Tm4sf1 high(Uterus)
0.579981296,-9.983983481,Endothelial cell_Tm4sf1 high(Uterus)
0.289596556,-10.18116041,Endothelial cell_Tm4sf1 high(Uterus)
-0.06129402,-9.958908522,Endothelial cell_Tm4sf1 high(Uterus)
0.344690471,-9.995817626,Endothelial cell_Tm4sf1 high(Uterus)
-0.162754544,-9.831049407,Endothelial cell_Tm4sf1 high(Uterus)
0.303504734,-10.32458254,Endothelial cell_Tm4sf1 high(Uterus)
-0.860687346,-9.500569785,Endothelial cell_Tm4sf1 high(Uterus)
-0.928602726,-9.466742003,Endothelial cell_Tm4sf1 high(Uterus)
0.632422118,-10.20688292,Endothelial cell_Tm4sf1 high(Uterus)
0.679502158,-10.06709906,Endothelial cell_Tm4sf1 high(Uterus)
-1.004655809,-9.420061553,Endothelial cell_Tm4sf1 high(Uterus)
0.480903416,-10.19540735,Endothelial cell_Tm4sf1 high(Uterus)
0.067854299,-10.1930451,Endothelial cell_Tm4sf1 high(Uterus)
0.948305337,-9.796321356,Endothelial cell_Tm4sf1 high(Uterus)
0.324714183,-10.1966519,Endothelial cell_Tm4sf1 high(Uterus)
0.714835434,-9.98954531,Endothelial cell_Tm4sf1 high(Uterus)
0.679498761,-10.35795161,Endothelial cell_Tm4sf1 high(Uterus)
0.181237696,-10.21859118,Endothelial cell_Tm4sf1 high(Uterus)
0.627925186,-9.911512816,Endothelial cell_Tm4sf1 high(Uterus)
0.579580455,-10.07785841,Endothelial cell_Tm4sf1 high(Uterus)
0.747161059,-10.09223887,Endothelial cell_Tm4sf1 high(Uterus)
-0.280210422,-9.790402854,Endothelial cell_Tm4sf1 high(Uterus)
0.655531018,-9.962291205,Endothelial cell_Tm4sf1 high(Uterus)
0.607604115,-9.842039549,Endothelial cell_Tm4sf1 high(Uterus)
0.933207839,-10.54201075,Endothelial cell_Tm4sf1 high(Uterus)
0.351742028,-10.36407896,Endothelial cell_Tm4sf1 high(Uterus)
-0.100760145,-9.866220915,Endothelial cell_Tm4sf1 high(Uterus)
0.061875849,-9.88525244,Endothelial cell_Tm4sf1 high(Uterus)
0.863198547,-10.42700526,Endothelial cell_Tm4sf1 high(Uterus)
0.067518144,-10.03580614,Endothelial cell_Tm4sf1 high(Uterus)
0.55710098,-10.04066607,Endothelial cell_Tm4sf1 high(Uterus)
-0.001107478,-10.06667944,Endothelial cell_Tm4sf1 high(Uterus)
1.439110367,-9.339896643,Endothelial cell_Tm4sf1 high(Uterus)
0.311393051,-10.27649828,Endothelial cell_Tm4sf1 high(Uterus)
0.452920704,-9.867518866,Endothelial cell_Tm4sf1 high(Uterus)
-8.19806114,-8.39721247,Stromal cell_Hsd11b2 high(Uterus)
-8.194056661,-8.874180281,Stromal cell_Hsd11b2 high(Uterus)
-6.765053422,-7.896842444,Stromal cell_Hsd11b2 high(Uterus)
-7.23805824,-7.13557955,Stromal cell_Hsd11b2 high(Uterus)
-8.489692838,-8.416918242,Stromal cell_Hsd11b2 high(Uterus)
-8.178038747,-8.667746031,Stromal cell_Hsd11b2 high(Uterus)
-8.603725584,-8.35626837,Stromal cell_Hsd11b2 high(Uterus)
-8.279420049,-8.088729346,Stromal cell_Hsd11b2 high(Uterus)
-7.986195714,-9.10297724,Stromal cell_Hsd11b2 high(Uterus)
-7.896002443,-8.836445296,Stromal cell_Hsd11b2 high(Uterus)
-8.327645452,-8.376952613,Stromal cell_Hsd11b2 high(Uterus)
-8.362165601,-8.431304419,Stromal cell_Hsd11b2 high(Uterus)
-8.326589735,-8.066748107,Stromal cell_Hsd11b2 high(Uterus)
-8.142956884,-9.091633284,Stromal cell_Hsd11b2 high(Uterus)
-8.827043683,-7.893468344,Stromal cell_Hsd11b2 high(Uterus)
-7.046072633,-7.208075011,Stromal cell_Hsd11b2 high(Uterus)
-8.489358098,-8.383312667,Stromal cell_Hsd11b2 high(Uterus)
-7.83101526,-7.57091614,Stromal cell_Hsd11b2 high(Uterus)
-6.113074453,-9.353090727,Stromal cell_Hsd11b2 high(Uterus)
-8.315735013,-8.548939192,Stromal cell_Hsd11b2 high(Uterus)
-8.170249135,-8.787476981,Stromal cell_Hsd11b2 high(Uterus)
-7.045178564,-8.030649626,Stromal cell_Hsd11b2 high(Uterus)
-8.245639951,-8.908246482,Stromal cell_Hsd11b2 high(Uterus)
-7.113880784,-6.346616233,Stromal cell_Hsd11b2 high(Uterus)
-7.104737909,-8.917767966,Stromal cell_Hsd11b2 high(Uterus)
-7.879788072,-9.357315505,Stromal cell_Hsd11b2 high(Uterus)
-8.504799993,-8.309549773,Stromal cell_Hsd11b2 high(Uterus)
-7.566200407,-7.475761378,Stromal cell_Hsd11b2 high(Uterus)
-8.447321088,-7.945527518,Stromal cell_Hsd11b2 high(Uterus)
-8.065108449,-7.473373854,Stromal cell_Hsd11b2 high(Uterus)
-8.469297559,-7.884428466,Stromal cell_Hsd11b2 high(Uterus)
-6.295989187,-9.070629561,Stromal cell_Hsd11b2 high(Uterus)
-8.804250867,-7.976932013,Stromal cell_Hsd11b2 high(Uterus)
-6.699971826,-9.048546279,Stromal cell_Hsd11b2 high(Uterus)
-8.555392415,-8.364148581,Stromal cell_Hsd11b2 high(Uterus)
-7.763605745,-8.173944914,Stromal cell_Hsd11b2 high(Uterus)
-7.806076677,-8.768792594,Stromal cell_Hsd11b2 high(Uterus)
-7.995934637,-9.012338126,Stromal cell_Hsd11b2 high(Uterus)
-7.072448881,-9.639934981,Stromal cell_Hsd11b2 high(Uterus)
-8.095777662,-8.532925093,Stromal cell_Hsd11b2 high(Uterus)
-8.016545446,-8.066319907,Stromal cell_Hsd11b2 high(Uterus)
-8.176529081,-8.379129851,Stromal cell_Hsd11b2 high(Uterus)
-8.834379346,-7.784449065,Stromal cell_Hsd11b2 high(Uterus)
-8.029415281,-9.130078757,Stromal cell_Hsd11b2 high(Uterus)
-8.478943021,-8.282409156,Stromal cell_Hsd11b2 high(Uterus)
-8.055448682,-8.648329222,Stromal cell_Hsd11b2 high(Uterus)
-6.886171491,-8.502835715,Stromal cell_Hsd11b2 high(Uterus)
-8.845663221,-7.935837233,Stromal cell_Hsd11b2 high(Uterus)
-6.994867952,-8.194753134,Stromal cell_Hsd11b2 high(Uterus)
-7.229017408,-9.041513884,Stromal cell_Hsd11b2 high(Uterus)
-8.527832181,-8.117209876,Stromal cell_Has1 high(Uterus)
-8.932922513,-7.625956977,Stromal cell_Has1 high(Uterus)
-7.494884641,-6.751677478,Stromal cell_Has1 high(Uterus)
-8.352995069,-8.385085547,Stromal cell_Has1 high(Uterus)
-8.378476293,-7.435548747,Stromal cell_Has1 high(Uterus)
-8.667656095,-7.620974028,Stromal cell_Has1 high(Uterus)
-8.722948225,-7.911025489,Stromal cell_Has1 high(Uterus)
-8.295381696,-7.535015071,Stromal cell_Has1 high(Uterus)
-8.64984432,-7.512939418,Stromal cell_Has1 high(Uterus)
-8.463134916,-7.891089881,Stromal cell_Has1 high(Uterus)
-8.852190168,-7.418292487,Stromal cell_Has1 high(Uterus)
-8.183366926,-7.970145667,Stromal cell_Has1 high(Uterus)
-8.629834325,-7.957876647,Stromal cell_Has1 high(Uterus)
-8.633943708,-7.559068167,Stromal cell_Has1 high(Uterus)
-8.268493803,-8.31179663,Stromal cell_Has1 high(Uterus)
-8.398238332,-8.623689139,Stromal cell_Has1 high(Uterus)
-8.301678808,-8.471842253,Stromal cell_Has1 high(Uterus)
-8.768716962,-7.377826655,Stromal cell_Has1 high(Uterus)
-8.398469121,-8.585874999,Stromal cell_Has1 high(Uterus)
-8.91398731,-7.561156237,Stromal cell_Has1 high(Uterus)
-8.66283241,-7.623073065,Stromal cell_Has1 high(Uterus)
-8.624871404,-7.589548075,Stromal cell_Has1 high(Uterus)
-8.884573133,-7.687917197,Stromal cell_Has1 high(Uterus)
-8.687250287,-8.19905802,Stromal cell_Has1 high(Uterus)
-8.42422405,-8.286352599,Stromal cell_Has1 high(Uterus)
-7.063481481,-6.543008769,Stromal cell_Has1 high(Uterus)
-3.960984857,0.839318669,Stromal cell_Has1 high(Uterus)
-7.498918207,-7.066842997,Stromal cell_Has1 high(Uterus)
-8.854008825,-7.727303946,Stromal cell_Has1 high(Uterus)
-8.642450483,-8.102783644,Stromal cell_Has1 high(Uterus)
-3.951486976,0.760166085,Stromal cell_Has1 high(Uterus)
-8.92821327,-7.600687468,Stromal cell_Has1 high(Uterus)
-7.755087526,-7.628226721,Stromal cell_Has1 high(Uterus)
-8.200358541,-8.584892714,Stromal cell_Has1 high(Uterus)
-8.211883695,-9.141947234,Stromal cell_Has1 high(Uterus)
-8.429357679,-7.417340243,Stromal cell_Has1 high(Uterus)
-8.27834049,-8.630856002,Stromal cell_Has1 high(Uterus)
-8.519458921,-7.855987036,Stromal cell_Has1 high(Uterus)
-8.643615873,-8.0334849,Stromal cell_Has1 high(Uterus)
-8.832432897,-7.567238772,Stromal cell_Has1 high(Uterus)
-8.655816228,-7.458462203,Stromal cell_Has1 high(Uterus)
-8.889562757,-7.562223876,Stromal cell_Has1 high(Uterus)
-8.604531438,-7.51962229,Stromal cell_Has1 high(Uterus)
-8.820748479,-7.655714476,Stromal cell_Has1 high(Uterus)
-8.0573155,-7.968581641,Stromal cell_Has1 high(Uterus)
-8.940469892,-7.582584345,Stromal cell_Has1 high(Uterus)
-8.315694959,-8.715793097,Stromal cell_Has1 high(Uterus)
-8.861654432,-7.466096842,Stromal cell_Has1 high(Uterus)
-8.630846174,-8.139934027,Stromal cell_Has1 high(Uterus)
-7.703361661,-8.797651732,Stromal cell_Has1 high(Uterus)
-5.488966615,0.056204802,Glandular epithelium_Sprr2f high(Uterus)
-5.467975767,-0.126269841,Glandular epithelium_Sprr2f high(Uterus)
-5.376528413,-0.235564613,Glandular epithelium_Sprr2f high(Uterus)
-4.384522588,4.430970228,Glandular epithelium_Sprr2f high(Uterus)
-5.923643262,-0.077218139,Glandular epithelium_Sprr2f high(Uterus)
-5.443963678,-0.09332996,Glandular epithelium_Sprr2f high(Uterus)
-5.619505079,-0.55528518,Glandular epithelium_Sprr2f high(Uterus)
-5.531823785,-0.109580392,Glandular epithelium_Sprr2f high(Uterus)
-5.414372594,-0.333944345,Glandular epithelium_Sprr2f high(Uterus)
-5.800141962,0.047188824,Glandular epithelium_Sprr2f high(Uterus)
-5.410089166,-0.202732706,Glandular epithelium_Sprr2f high(Uterus)
-5.339035661,-0.268301332,Glandular epithelium_Sprr2f high(Uterus)
-5.50295368,-0.138785386,Glandular epithelium_Sprr2f high(Uterus)
-5.435286672,0.004757708,Glandular epithelium_Sprr2f high(Uterus)
-5.993107469,0.326985834,Glandular epithelium_Sprr2f high(Uterus)
-5.606104524,-0.041921073,Glandular epithelium_Sprr2f high(Uterus)
-5.403499277,-0.304370785,Glandular epithelium_Sprr2f high(Uterus)
-5.481204183,0.487613207,Glandular epithelium_Sprr2f high(Uterus)
-5.593062074,-0.047583693,Glandular epithelium_Sprr2f high(Uterus)
-5.892864377,0.070937133,Glandular epithelium_Sprr2f high(Uterus)
-5.370347173,-0.224717164,Glandular epithelium_Sprr2f high(Uterus)
-5.823625238,0.111673868,Glandular epithelium_Sprr2f high(Uterus)
-5.722088487,0.125288761,Glandular epithelium_Sprr2f high(Uterus)
-5.387086065,-0.274248922,Glandular epithelium_Sprr2f high(Uterus)
-5.623802335,-0.049120659,Glandular epithelium_Sprr2f high(Uterus)
-5.589483888,-0.062128657,Glandular epithelium_Sprr2f high(Uterus)
-5.979927213,0.333189754,Glandular epithelium_Sprr2f high(Uterus)
-5.446782262,-0.190151119,Glandular epithelium_Sprr2f high(Uterus)
-5.288088472,-0.259634042,Glandular epithelium_Sprr2f high(Uterus)
-6.014726312,0.0550758,Glandular epithelium_Sprr2f high(Uterus)
-5.619410188,-0.060621256,Glandular epithelium_Sprr2f high(Uterus)
-5.414380701,-0.347253585,Glandular epithelium_Sprr2f high(Uterus)
-5.735535295,0.30096267,Glandular epithelium_Sprr2f high(Uterus)
-5.677690656,0.002020216,Glandular epithelium_Sprr2f high(Uterus)
-5.421682031,-0.247014904,Glandular epithelium_Sprr2f high(Uterus)
-5.563465745,-0.05472427,Glandular epithelium_Sprr2f high(Uterus)
-5.338964612,-0.303419018,Glandular epithelium_Sprr2f high(Uterus)
-4.238773496,4.420419252,Glandular epithelium_Sprr2f high(Uterus)
-6.044994028,0.086774176,Glandular epithelium_Sprr2f high(Uterus)
-5.766410501,0.250435328,Glandular epithelium_Sprr2f high(Uterus)
-5.926557691,0.102102733,Glandular epithelium_Sprr2f high(Uterus)
-5.3676354,-0.394357467,Glandular epithelium_Sprr2f high(Uterus)
-5.468625696,-0.217642927,Glandular epithelium_Sprr2f high(Uterus)
-5.343996198,-0.234176839,Glandular epithelium_Sprr2f high(Uterus)
-5.523219259,-0.100459659,Glandular epithelium_Sprr2f high(Uterus)
-6.242916734,-0.274527693,Glandular epithelium_Sprr2f high(Uterus)
-5.675496728,-0.034027988,Glandular epithelium_Sprr2f high(Uterus)
-5.907205732,0.477266668,Glandular epithelium_Sprr2f high(Uterus)
-5.694102914,-0.058895999,Glandular epithelium_Sprr2f high(Uterus)
-5.70638767,-0.059631699,Glandular epithelium_Sprr2f high(Uterus)
5.251357405,-2.4971964,Macrophage(Uterus)
5.890022605,-1.127293313,Macrophage(Uterus)
5.52927336,-2.509394372,Macrophage(Uterus)
5.055598586,-2.069626773,Macrophage(Uterus)
4.645210593,-2.922053778,Macrophage(Uterus)
5.345077364,-2.762864316,Macrophage(Uterus)
6.03930506,-2.540800536,Macrophage(Uterus)
4.846649973,-2.914423669,Macrophage(Uterus)
5.289531081,-2.493330443,Macrophage(Uterus)
4.894946902,-2.74156543,Macrophage(Uterus)
4.740441649,-2.957428181,Macrophage(Uterus)
5.614343493,-2.719357932,Macrophage(Uterus)
5.077534525,-2.520467484,Macrophage(Uterus)
6.071796744,-2.445671046,Macrophage(Uterus)
4.736358969,-2.916201079,Macrophage(Uterus)
5.187287657,-2.182970488,Macrophage(Uterus)
5.014007895,-2.728690827,Macrophage(Uterus)
5.413349478,-2.288365567,Macrophage(Uterus)
5.483187525,-3.050599063,Macrophage(Uterus)
5.405352919,-2.790005648,Macrophage(Uterus)
5.162847846,-2.680875266,Macrophage(Uterus)
4.776801436,-2.875267708,Macrophage(Uterus)
5.161372988,-2.087031567,Macrophage(Uterus)
5.795498221,-2.57467171,Macrophage(Uterus)
5.241749613,-2.401107752,Macrophage(Uterus)
5.170718997,-2.702670777,Macrophage(Uterus)
4.923899024,-2.771917784,Macrophage(Uterus)
6.660655825,-2.20857569,Macrophage(Uterus)
4.622551768,-2.812218154,Macrophage(Uterus)
5.103557437,-2.60101434,Macrophage(Uterus)
4.646973937,-2.862216437,Macrophage(Uterus)
6.071245997,-2.421541417,Macrophage(Uterus)
5.334070056,-3.027907813,Macrophage(Uterus)
4.565003245,-2.750863278,Macrophage(Uterus)
5.205943434,-2.665707791,Macrophage(Uterus)
5.354040473,-2.519444192,Macrophage(Uterus)
5.61247,-2.657339299,Macrophage(Uterus)
4.655722945,-2.808206284,Macrophage(Uterus)
5.304729312,-2.737190688,Macrophage(Uterus)
5.951346247,-2.218426669,Macrophage(Uterus)
4.989930956,-2.764849627,Macrophage(Uterus)
5.285029738,-2.472573245,Macrophage(Uterus)
5.341158717,-2.73768183,Macrophage(Uterus)
4.684052317,-2.911027396,Macrophage(Uterus)
5.658406107,-2.705560887,Macrophage(Uterus)
6.118694155,-1.627782548,Macrophage(Uterus)
5.473849623,-2.5226843,Macrophage(Uterus)
5.611964076,-2.470283711,Macrophage(Uterus)
4.990197985,-2.161207163,Macrophage(Uterus)
5.019057601,-2.830117667,Macrophage(Uterus)
5.455066054,2.686573541,NK cell(Uterus)
5.331173747,2.804244315,NK cell(Uterus)
4.905529349,3.743990934,NK cell(Uterus)
0.560432284,4.046100414,NK cell(Uterus)
5.374212592,2.756862914,NK cell(Uterus)
-8.133568914,-7.618336165,NK cell(Uterus)
5.390301077,2.464074409,NK cell(Uterus)
5.899227946,2.559726989,NK cell(Uterus)
5.799649088,3.632357633,NK cell(Uterus)
1.228414385,4.226005828,NK cell(Uterus)
5.185963957,2.925288951,NK cell(Uterus)
1.379684179,4.198830879,NK cell(Uterus)
-8.000609071,-7.97936579,NK cell(Uterus)
5.766126483,2.492779529,NK cell(Uterus)
5.266845076,2.650097883,NK cell(Uterus)
5.230861037,2.731424844,NK cell(Uterus)
5.406478255,2.543853795,NK cell(Uterus)
5.509014456,2.853081739,NK cell(Uterus)
5.44121012,2.610874927,NK cell(Uterus)
6.20457062,2.588080919,NK cell(Uterus)
5.533006518,3.307845628,NK cell(Uterus)
1.225136368,4.15211705,NK cell(Uterus)
5.425058215,2.688200271,NK cell(Uterus)
0.168920248,5.708038843,NK cell(Uterus)
5.393175929,2.602051532,NK cell(Uterus)
1.329290836,4.330486095,NK cell(Uterus)
1.655590622,4.069707191,NK cell(Uterus)
5.601469843,2.589584386,NK cell(Uterus)
5.595275729,3.077323949,NK cell(Uterus)
5.464709609,2.594816005,NK cell(Uterus)
5.633259623,2.554309642,NK cell(Uterus)
5.592433302,2.495101726,NK cell(Uterus)
4.821523993,3.18491677,NK cell(Uterus)
5.563281863,2.677670038,NK cell(Uterus)
5.359184592,2.554246223,NK cell(Uterus)
4.85314688,4.052741802,NK cell(Uterus)
4.962672083,3.126848495,NK cell(Uterus)
-8.081897886,-7.516645873,NK cell(Uterus)
5.488015502,2.68537668,NK cell(Uterus)
5.706628172,2.385785138,NK cell(Uterus)
0.561961024,4.10239104,NK cell(Uterus)
5.906420558,3.08279947,NK cell(Uterus)
1.365273445,4.174353635,NK cell(Uterus)
5.917252867,2.647606408,NK cell(Uterus)
1.522120445,4.097995555,NK cell(Uterus)
1.460921972,4.147122657,NK cell(Uterus)
3.261565535,4.092949903,NK cell(Uterus)
1.390932767,4.119933402,NK cell(Uterus)
5.582168429,2.101419246,NK cell(Uterus)
5.451933711,2.623383319,NK cell(Uterus)
-6.903905542,-8.639626944,Muscle cell_Mgp high(Uterus)
-6.699398191,-8.042827094,Muscle cell_Mgp high(Uterus)
-6.169611604,-9.075632537,Muscle cell_Mgp high(Uterus)
-7.316870363,-9.489830458,Muscle cell_Mgp high(Uterus)
-7.218712003,-8.933673346,Muscle cell_Mgp high(Uterus)
-7.291419656,-9.204710448,Muscle cell_Mgp high(Uterus)
-6.858245523,-8.871725524,Muscle cell_Mgp high(Uterus)
-7.398682744,-9.539941275,Muscle cell_Mgp high(Uterus)
-7.014259965,-8.495751822,Muscle cell_Mgp high(Uterus)
-6.914484651,-8.778477156,Muscle cell_Mgp high(Uterus)
-7.122213991,-9.66997,Muscle cell_Mgp high(Uterus)
-6.611431272,-9.894621337,Muscle cell_Mgp high(Uterus)
-6.742088945,-9.453603232,Muscle cell_Mgp high(Uterus)
-7.308325918,-9.639181578,Muscle cell_Mgp high(Uterus)
-6.721137197,-10.08803507,Muscle cell_Mgp high(Uterus)
-6.949021013,-9.199710333,Muscle cell_Mgp high(Uterus)
-7.005375059,-9.311680281,Muscle cell_Mgp high(Uterus)
-6.687505872,-9.748153174,Muscle cell_Mgp high(Uterus)
-7.225279005,-8.705241645,Muscle cell_Mgp high(Uterus)
-7.519674451,-9.260026419,Muscle cell_Mgp high(Uterus)
-6.455273778,-9.114681685,Muscle cell_Mgp high(Uterus)
-7.300291688,-8.378880942,Muscle cell_Mgp high(Uterus)
-7.46862808,-9.208926642,Muscle cell_Mgp high(Uterus)
-6.820408971,-8.24844023,Muscle cell_Mgp high(Uterus)
