,0,1,
193,-19.418879,-3.1688626,Mouse-Bcell
194,-27.801842,-8.672925,Mouse-Bcell
195,-3.6322086,8.4818735,Mouse-Bcell
196,-2.4422867,8.488782,Mouse-Bcell
197,-24.327446,-4.451179,Mouse-Bcell
198,-17.1255,6.233215,Mouse-Bcell
199,-4.60812,8.655441,Mouse-Bcell
200,22.095415,-3.6604295,Human-Tcell
201,22.85064,-5.9314165,Human-Tcell
202,18.82068,8.428119,Human-Tcell
203,18.127865,9.299877,Human-Tcell
204,17.766712,9.434605,Human-Tcell
205,21.552055,-2.3541002,Human-Tcell
206,19.915216,2.537431,Human-Tcell
207,17.808256,7.8488803,Human-Tcell
208,29.744667,-10.452804,Human-Tcell
209,23.455322,-5.667057,Human-Tcell
210,25.611128,-8.297126,Human-Tcell
211,21.441072,-1.7054842,Human-Tcell
212,17.385468,9.371219,Human-Tcell
213,22.508942,-4.3378544,Human-Tcell
214,30.172327,-9.986093,Human-Tcell
215,16.47207,8.73243,Human-Tcell
216,20.813023,1.0803218,Human-Tcell
217,20.210022,-0.43979973,Human-Tcell
218,20.335297,2.1786704,Human-Tcell
219,29.055126,-11.016743,Human-Tcell
220,23.591267,-5.911722,Human-Tcell
221,18.431767,9.115058,Human-Tcell
222,16.415592,8.296361,Human-Tcell
223,20.454136,0.34693113,Human-Tcell
224,22.886238,-5.9433427,Human-Tcell
225,18.266302,7.0556664,Human-Tcell
226,16.95713,9.309533,Human-Tcell
227,29.406734,-10.70657,Human-Tcell
228,23.654398,-6.3827505,Human-Tcell
229,20.573027,1.5075117,Human-Tcell
230,17.743914,8.748669,Human-Tcell
231,22.578411,-4.9408007,Human-Tcell
232,18.855143,7.94874,Human-Tcell
233,28.32159,-10.87894,Human-Tcell
234,20.088259,1.5708873,Human-Tcell
235,28.833332,-10.338944,Human-Tcell
236,20.011587,2.291098,Human-Tcell
237,21.003082,-0.33516356,Human-Tcell
238,23.076265,-5.2737365,Human-Tcell
239,23.326687,-6.345056,Human-Tcell
240,27.810383,-10.363263,Human-Tcell
241,21.558134,-1.8666646,Human-Tcell
242,17.784967,8.37164,Human-Tcell
243,28.43224,-9.939952,Human-Tcell
244,24.04537,-6.5173817,Human-Tcell
245,17.224121,7.727981,Human-Tcell
246,29.073893,-10.960123,Human-Tcell
247,17.308586,8.748688,Human-Tcell
248,19.15122,4.120626,Human-Tcell
249,24.97405,-7.696588,Human-Tcell
250,20.878325,0.7952864,Human-Tcell
251,17.63735,7.5482125,Human-Tcell
252,22.240322,-4.3176394,Human-Tcell
253,19.0664,3.905748,Human-Tcell
254,17.336573,7.0170302,Human-Tcell
255,30.670294,-9.572456,Human-Tcell
256,20.838017,0.23914243,Human-Tcell
257,18.289652,7.512676,Human-Tcell
258,16.812487,8.896179,Human-Tcell
259,28.673449,-11.025192,Human-Tcell
260,25.066435,-7.7832365,Human-Tcell
261,18.738432,8.779374,Human-Tcell
262,25.67834,-8.355637,Human-Tcell
263,28.775337,-10.253921,Human-Tcell
264,21.061687,-1.7591219,Human-Tcell
265,17.0101,8.232373,Human-Tcell
266,20.825893,-0.7886287,Human-Tcell
267,27.94169,-10.584513,Human-Tcell
268,24.007504,-6.846494,Human-Tcell
269,20.01705,-0.014051043,Human-Tcell
270,19.554955,0.88794196,Human-Tcell
271,21.303108,-2.1421604,Human-Tcell
272,17.334995,8.192498,Human-Tcell
273,20.41092,-0.33606294,Human-Tcell
274,29.156778,-10.389914,Human-Tcell
275,19.622917,1.2289906,Human-Tcell
276,18.690971,7.5415053,Human-Tcell
277,22.268015,-4.5552135,Human-Tcell
278,22.555204,-5.2268877,Human-Tcell
279,24.685913,-7.4266663,Human-Tcell
280,19.109566,4.2405286,Human-Tcell
281,16.957706,7.209859,Human-Tcell
282,19.428978,3.2730196,Human-Tcell
283,19.568943,2.3185303,Human-Tcell
284,16.654713,7.5189934,Human-Tcell
285,28.32364,-10.311768,Human-Tcell
286,18.190805,8.528423,Human-Tcell
287,22.828186,-4.6990867,Human-Tcell
288,18.249554,8.054368,Human-Tcell
289,19.414778,1.8551098,Human-Tcell
290,17.79221,7.007762,Human-Tcell
291,20.04494,0.6840319,Human-Tcell
292,16.497892,7.854857,Human-Tcell
293,28.223711,-10.918205,Human-Tcell
294,19.417252,2.0711339,Human-Tcell
295,20.260624,1.0276877,Human-Tcell
296,25.239908,-7.9541044,Human-Tcell
297,21.161112,0.08636265,Human-Tcell
298,27.422388,-9.924983,Human-Tcell
299,19.714466,0.4293755,Human-Tcell
300,25.60968,-8.297325,Mouse-Tcell
301,-22.630054,-3.449906,Mouse-Tcell
302,-35.95959,-10.171013,Mouse-Tcell
303,-35.032223,-10.275936,Mouse-Tcell
304,-28.54155,-5.0087676,Mouse-Tcell
305,-18.90441,-1.8106062,Mouse-Tcell
306,-19.293633,-2.5548272,Mouse-Tcell
307,-10.239083,4.9920597,Mouse-Tcell
308,-19.47312,-2.388561,Mouse-Tcell
309,-23.920362,-4.2340727,Mouse-Tcell
310,-18.21026,-1.2349033,Mouse-Tcell
311,-30.966202,-6.5612,Mouse-Tcell
312,-30.222694,-3.5112243,Mouse-Tcell
313,-36.205135,-10.146708,Mouse-Tcell
314,-18.469122,5.6894274,Mouse-Tcell
315,-30.22152,-4.4776564,Mouse-Tcell
316,-18.957804,4.925437,Mouse-Tcell
317,-10.50988,4.832571,Mouse-Tcell
318,-4.4230485,4.8678303,Mouse-Tcell
319,-22.095829,0.82910955,Mouse-Tcell
320,-26.513391,-5.263147,Mouse-Tcell
321,-34.559868,-6.266796,Mouse-Tcell
322,-27.001335,-5.826004,Mouse-Tcell
323,-33.889107,-7.603957,Mouse-Tcell
324,-20.91822,-6.912513,Mouse-Tcell
325,-4.796181,6.054727,Mouse-Tcell
326,-36.699734,-9.712749,Mouse-Tcell
327,-17.837387,-0.46096733,Mouse-Tcell
328,-19.36228,-1.4783611,Mouse-Tcell
329,-17.69107,-1.087821,Mouse-Tcell
330,-26.287622,-4.894348,Mouse-Tcell
331,-3.4365726,7.1460295,Mouse-Tcell
332,-9.769629,4.7000227,Mouse-Tcell
333,-20.504019,-6.379546,Mouse-Tcell
334,-11.025838,3.049371,Mouse-Tcell
335,-3.437841,7.144259,Mouse-Tcell
336,-21.963173,1.1343143,Mouse-Tcell
337,-12.386691,3.9912696,Mouse-Tcell
338,-14.724987,2.1944077,Mouse-Tcell
339,-22.64348,-7.4632626,Mouse-Tcell
340,-16.181019,-0.14495681,Mouse-Tcell
341,-30.149477,-5.9208107,Mouse-Tcell
342,-34.575687,-6.529827,Mouse-Tcell
343,-14.785124,2.0700345,Mouse-Tcell
344,-32.975986,-7.456688,Mouse-Tcell
345,-7.1736383,5.213754,Mouse-Tcell
346,-13.800477,2.55818,Mouse-Tcell
347,-18.821125,-2.162086,Mouse-Tcell
348,-33.8797,-7.1958337,Mouse-Tcell
349,-17.667059,5.9333663,Mouse-Tcell
350,-18.431541,-0.8113751,Mouse-Tcell
351,-34.494713,-8.105637,Mouse-Tcell
352,-15.82957,-0.019226545,Mouse-Tcell
353,-35.43561,-9.167855,Mouse-Tcell
354,-22.117624,-3.2427673,Mouse-Tcell
355,-12.899902,2.9731019,Mouse-Tcell
356,-13.711225,3.0626974,Mouse-Tcell
357,-14.932115,1.682497,Mouse-Tcell
358,-18.575012,5.47753,Mouse-Tcell
359,-5.2982264,6.89594,Mouse-Tcell
360,-3.1152399,6.2468767,Mouse-Tcell
361,-34.62564,-11.05774,Mouse-Tcell
362,-33.255585,-8.214681,Mouse-Tcell
363,-19.6647,-2.2986841,Mouse-Tcell
364,-25.449774,-10.021308,Mouse-Tcell
365,-36.081226,-9.884146,Mouse-Tcell
366,-34.01847,-8.459723,Mouse-Tcell
367,-21.480724,-2.8372812,Mouse-Tcell
368,-18.237669,-2.01488,Mouse-Tcell
369,-31.364517,-5.5217834,Mouse-Tcell
370,-36.13546,-11.389366,Mouse-Tcell
371,-14.216266,2.4180052,Mouse-Tcell
372,-26.731821,-5.927708,Mouse-Tcell
373,-19.06301,-1.8102086,Mouse-Tcell
374,-27.650536,-6.422726,Mouse-Tcell
375,-25.044014,-0.96700066,Mouse-Tcell
376,-13.32913,3.2293541,Mouse-Tcell
377,-35.731472,-10.670306,Mouse-Tcell
378,-21.206707,-7.221353,Mouse-Tcell
379,-24.396957,-0.8129975,Mouse-Tcell
380,-26.86521,-4.1390576,Mouse-Tcell
381,-18.238323,-1.2993865,Mouse-Tcell
382,-29.7294,-4.397365,Mouse-Tcell
383,-8.795568,4.966285,Mouse-Tcell
384,-22.509615,-3.4998786,Mouse-Tcell
385,-36.07767,-10.803658,Mouse-Tcell
386,-6.9161053,7.464529,Mouse-Tcell
387,-24.44848,-4.5797663,Mouse-Tcell
388,-33.29118,-5.8758802,Mouse-Tcell
389,-15.04909,1.6957084,Mouse-Tcell
390,-17.708305,-1.2459521,Mouse-Tcell
391,-10.599479,4.487858,Mouse-Tcell
392,-32.513916,-6.442739,Mouse-Tcell
393,-2.2943354,6.947831,Mouse-Tcell
394,-22.256523,0.38122642,Mouse-Tcell
395,-23.286854,-3.7980456,Mouse-Tcell
396,-25.860415,-1.3874378,Mouse-Tcell
397,-11.283268,4.16337,Mouse-Tcell
398,-24.927023,-0.91051793,Mouse-Tcell
399,-35.087994,-7.357981,Mouse-Tcell
400,-22.234545,-7.315944,Mouse-Tcell
