,0,1,
351,0.30763036,0.768719971,Human-Ex Neuron
352,0.260670155,0.718576968,Human-Ex Neuron
353,0.310811043,0.751867414,Human-Ex Neuron
354,0.232113212,0.660548925,Human-Ex Neuron
355,0.181123078,0.591873407,Human-Ex Neuron
356,0.241367668,0.693048,Human-Ex Neuron
357,0.279524446,0.744873047,Human-Ex Neuron
358,0.207825974,0.625417233,Human-Ex Neuron
359,0.239059046,0.694540203,Human-Ex Neuron
360,0.168417826,0.612085044,Human-Ex Neuron
361,0.303250074,0.761736333,Human-Ex Neuron
362,0.138173133,0.587536633,Human-Ex Neuron
363,0.23371461,0.665292442,Human-Ex Neuron
364,0.224175423,0.632342398,Human-Ex Neuron
365,0.171461493,0.59398365,Human-Ex Neuron
366,0.241283461,0.739886165,Human-Ex Neuron
367,0.140688702,0.564833641,Human-Ex Neuron
368,0.189663172,0.607484221,Human-Ex Neuron
369,0.319584519,0.770088732,Human-Ex Neuron
370,0.187754914,0.607432127,Human-Ex Neuron
371,0.160436854,0.587185502,Human-Ex Neuron
372,0.181530923,0.603713393,Human-Ex Neuron
373,0.238058522,0.689509749,Human-Ex Neuron
374,0.314252228,0.785671055,Human-Ex Neuron
375,0.234376878,0.655063152,Human-Ex Neuron
376,0.312737167,0.743200302,Human-Ex Neuron
377,0.234660178,0.669034779,Human-Ex Neuron
378,0.238269046,0.676133335,Human-Ex Neuron
379,0.229031727,0.642197013,Human-Ex Neuron
380,0.238700807,0.680398762,Human-Ex Neuron
381,0.131750032,0.585680425,Human-Ex Neuron
382,0.175176322,0.564103603,Human-Ex Neuron
383,0.145445824,0.627703011,Human-Ex Neuron
384,0.219212785,0.624656498,Human-Ex Neuron
385,0.142747551,0.574415684,Human-Ex Neuron
386,0.134191751,0.594511747,Human-Ex Neuron
387,0.207090214,0.613284647,Human-Ex Neuron
388,0.26328063,0.749276936,Human-Ex Neuron
389,0.157882035,0.561807096,Human-Ex Neuron
390,0.147490039,0.566996694,Human-Ex Neuron
391,0.20093438,0.611146629,Human-Ex Neuron
392,0.162870362,0.575282753,Human-Ex Neuron
393,0.160897151,0.609817803,Human-Ex Neuron
394,0.214720428,0.628260374,Human-Ex Neuron
395,0.138281256,0.567120135,Human-Ex Neuron
396,0.23418133,0.636929631,Human-Ex Neuron
397,0.242742136,0.69674176,Human-Ex Neuron
398,0.232589215,0.636657059,Human-Ex Neuron
399,0.141444445,0.563871682,Human-Ex Neuron
400,0.204703093,0.625260234,Human-Ex Neuron
401,0.182419747,0.605418265,Human-Ex Neuron
402,0.163995057,0.567417026,Human-Ex Neuron
403,0.295160264,0.735707819,Human-Ex Neuron
404,0.211102292,0.609979808,Human-Ex Neuron
405,0.231935516,0.644536316,Human-Ex Neuron
