,0,1,
571,10.975411,1.2168255,Human-Ex Neuron
572,30.112793,-23.555626,Human-Ex Neuron
573,4.9226074,6.595859,Human-Ex Neuron
574,12.105139,-7.8004174,Human-Ex Neuron
575,-21.46422,44.528297,Human-Ex Neuron
576,-0.9681717,10.363806,Human-Ex Neuron
577,20.573938,-10.436494,Human-Ex Neuron
578,22.896254,-10.32945,Human-Ex Neuron
579,7.835026,1.4054536,Human-Ex Neuron
580,24.130863,-11.478476,Human-Ex Neuron
581,-21.162285,42.615845,Human-Ex Neuron
582,2.9798417,5.796872,Human-Ex Neuron
583,43.410034,-39.269665,Human-Ex Neuron
584,35.670578,-30.337414,Human-Ex Neuron
585,21.31368,-11.496876,Human-Ex Neuron
586,25.737944,-17.279398,Human-Ex Neuron
587,15.263229,-3.2442188,Human-Ex Neuron
588,10.136363,0.28181177,Human-Ex Neuron
589,-13.080741,31.507486,Human-Ex Neuron
590,25.831532,-15.097355,Human-Ex Neuron
591,44.620968,-39.599586,Human-Ex Neuron
592,22.95561,-10.431227,Human-Ex Neuron
593,43.50667,-39.24103,Human-Ex Neuron
594,27.277689,-17.137648,Human-Ex Neuron
595,-7.1379347,22.037544,Human-Ex Neuron
596,-20.253527,43.693012,Human-Ex Neuron
597,25.697336,-19.44404,Human-Ex Neuron
598,47.578545,-42.729675,Human-Ex Neuron
599,21.91841,-12.046268,Human-Ex Neuron
600,-2.3287618,16.78016,Human-Ex Neuron
601,8.750105,3.827653,Human-Ex Neuron
602,28.65525,-17.37328,Human-Ex Neuron
603,17.039286,-7.623441,Human-Ex Neuron
604,14.383756,-2.5300984,Human-Ex Neuron
605,32.893276,-26.62702,Human-Ex Neuron
606,27.062235,-19.155737,Human-Ex Neuron
607,7.197998,3.8574107,Human-Ex Neuron
608,-8.507869,28.366444,Human-Ex Neuron
609,-11.756572,30.605377,Human-Ex Neuron
610,41.07876,-36.74521,Human-Ex Neuron
611,7.9764347,-2.7379985,Human-Ex Neuron
612,33.53453,-26.353632,Human-Ex Neuron
613,-20.553144,43.771664,Human-Ex Neuron
614,4.884983,3.8887143,Human-Ex Neuron
615,-2.4079454,16.716663,Human-Ex Neuron
616,37.81216,-32.732487,Human-Ex Neuron
617,41.139034,-36.46043,Human-Ex Neuron
618,-4.0193644,15.017002,Human-Ex Neuron
619,-2.12913,14.558689,Human-Ex Neuron
620,-2.0286603,16.817219,Human-Ex Neuron
621,-12.440651,29.025719,Human-Ex Neuron
622,10.729867,-2.6165924,Human-Ex Neuron
623,6.7781343,0.7028809,Human-Ex Neuron
624,25.746391,-16.321138,Human-Ex Neuron
625,34.186646,-29.181108,Human-Ex Neuron
626,2.9535701,10.341095,Human-Ex Neuron
627,9.076795,-1.0490487,Human-Ex Neuron
628,46.868187,-42.279274,Human-Ex Neuron
629,-14.525858,32.72974,Human-Ex Neuron
630,48.19698,-43.19097,Human-Ex Neuron
631,-15.328928,34.473576,Human-Ex Neuron
632,23.669971,-13.012541,Human-Ex Neuron
633,-17.757605,37.822556,Human-Ex Neuron
634,15.5000925,-1.9171488,Human-Ex Neuron
635,-14.087135,33.580395,Human-Ex Neuron
636,-17.241243,37.826595,Human-Ex Neuron
637,10.326843,0.5757029,Human-Ex Neuron
638,20.009687,-8.260728,Human-Ex Neuron
639,-17.525824,36.902225,Human-Ex Neuron
640,-5.8518677,19.836025,Human-Ex Neuron
641,41.477634,-36.731026,Human-Ex Neuron
642,-19.453156,40.648167,Human-Ex Neuron
643,50.361553,-43.657696,Human-Ex Neuron
644,44.81907,-39.78601,Human-Ex Neuron
645,-16.885244,36.293163,Human-Ex Neuron
646,40.52112,-35.49663,Human-Ex Neuron
647,45.772736,-35.409412,Human-Ex Neuron
648,-16.971895,36.59125,Human-Ex Neuron
649,-9.192543,25.55425,Human-Ex Neuron
650,30.299376,-18.899149,Human-Ex Neuron
651,18.31722,-5.218554,Human-Ex Neuron
652,27.40171,-17.767391,Human-Ex Neuron
653,34.215954,-24.04876,Human-Ex Neuron
654,21.048615,-7.61739,Human-Ex Neuron
655,19.615904,-7.4019737,Human-Ex Neuron
656,-17.410038,36.930218,Human-Ex Neuron
657,9.077965,-1.5923678,Human-Ex Neuron
658,-1.5477736,15.560047,Human-Ex Neuron
659,7.0579515,2.6014247,Human-Ex Neuron
660,-8.453759,28.453245,Human-Ex Neuron
661,38.79719,-34.590343,Human-Ex Neuron
662,-3.1791315,18.056614,Human-Ex Neuron
663,29.899435,-25.346533,Human-Ex Neuron
664,-20.501928,42.885483,Human-Ex Neuron
665,-17.101662,36.9115,Human-Ex Neuron
666,37.834957,-33.081135,Human-Ex Neuron
667,40.502922,-35.48574,Human-Ex Neuron
668,4.761553,2.746603,Human-Ex Neuron
669,-20.98004,43.125385,Human-Ex Neuron
670,39.24191,-32.647423,Human-Ex Neuron
671,14.889253,-5.1643853,Human-Ex Neuron
672,-8.070614,25.37705,Human-Ex Neuron
673,14.862569,-5.877018,Human-Ex Neuron
674,27.242092,-18.546957,Human-Ex Neuron
675,34.63324,-27.654879,Human-Ex Neuron
676,-14.630844,32.903313,Human-Ex Neuron
677,20.414108,-6.699581,Human-Ex Neuron
678,16.95821,-6.265841,Human-Ex Neuron
679,23.858717,-13.018107,Human-Ex Neuron
680,41.066692,-36.423798,Human-Ex Neuron
681,-1.3029073,14.843418,Human-Ex Neuron
682,40.418987,-34.02597,Human-Ex Neuron
683,-14.789008,33.37023,Human-Ex Neuron
684,-12.5921545,29.428974,Human-Ex Neuron
685,-22.041616,43.34287,Human-Ex Neuron
686,41.467594,-36.781296,Human-Ex Neuron
687,40.420124,-35.003223,Human-Ex Neuron
688,30.043009,-22.056225,Human-Ex Neuron
689,-3.7892866,20.48524,Human-Ex Neuron
690,36.904545,-32.2051,Human-Ex Neuron
691,-2.1085646,15.036693,Human-Ex Neuron
692,21.597528,-9.9889345,Human-Ex Neuron
693,-17.399956,37.148838,Human-Ex Neuron
694,9.846482,-1.4480672,Human-Ex Neuron
695,13.870219,-0.7059848,Human-Ex Neuron
696,36.331795,-31.273058,Human-Ex Neuron
697,22.582642,-7.013564,Human-Ex Neuron
698,39.376858,-35.040665,Human-Ex Neuron
699,-6.0870476,19.867466,Human-Ex Neuron
700,50.017143,-40.491886,Human-Ex Neuron
701,-3.0340679,17.682,Human-Ex Neuron
702,5.2652793,1.8790108,Human-Ex Neuron
703,15.891874,-6.8410544,Human-Ex Neuron
704,19.576662,-6.8536305,Human-Ex Neuron
705,-7.493721,25.895935,Human-Ex Neuron
706,-8.84086,28.51854,Human-Ex Neuron
707,19.152311,-6.2484818,Human-Ex Neuron
708,-0.24834107,12.048544,Human-Ex Neuron
709,-0.6271528,9.527526,Human-Ex Neuron
710,29.849169,-22.136702,Human-Ex Neuron
711,39.361305,-34.171673,Human-Ex Neuron
712,-7.8961086,24.074978,Human-Ex Neuron
713,20.39511,-9.78888,Human-Ex Neuron
714,0.107494555,11.605582,Human-Ex Neuron
715,-1.7089406,17.135313,Human-Ex Neuron
716,19.734087,-8.812997,Human-Ex Neuron
717,-13.822021,32.616005,Human-Ex Neuron
718,22.438478,-7.818599,Human-Ex Neuron
719,-1.3659247,10.756766,Human-Ex Neuron
720,15.804166,-2.5668654,Human-Ex Neuron
721,2.098869,14.613171,Human-Ex Neuron
722,45.95275,-43.08202,Human-Ex Neuron
723,22.10343,-12.162003,Human-Ex Neuron
724,28.459848,-22.816835,Human-Ex Neuron
725,47.097042,-42.563328,Human-Ex Neuron
726,5.016059,6.7748246,Human-Ex Neuron
727,-13.148694,30.10688,Human-Ex Neuron
728,-5.8748636,18.650898,Human-Ex Neuron
729,28.638195,-19.098032,Human-Ex Neuron
730,-3.3686755,15.545127,Human-Ex Neuron
731,47.83676,-41.791103,Human-Ex Neuron
732,2.1962636,14.546224,Human-Ex Neuron
733,32.437515,-27.176931,Human-Ex Neuron
734,19.690899,-8.589223,Human-Ex Neuron
735,50.320507,-39.42666,Human-Ex Neuron
736,-12.292914,30.855259,Human-Ex Neuron
737,36.6515,-31.753706,Human-Ex Neuron
738,8.805147,1.0408604,Human-Ex Neuron
739,19.367332,-10.281606,Human-Ex Neuron
740,3.7242358,7.3460617,Human-Ex Neuron
741,15.962211,-4.737376,Human-Ex Neuron
742,1.9974934,8.401999,Human-Ex Neuron
743,47.20372,-43.20929,Human-Ex Neuron
744,-16.090452,35.008972,Human-Ex Neuron
745,21.662388,-10.973072,Human-Ex Neuron
746,-10.228136,29.928082,Human-Ex Neuron
747,-3.0003629,19.218193,Human-Ex Neuron
748,-8.265586,25.723408,Human-Ex Neuron
749,4.5937033,5.44377,Human-Ex Neuron
750,29.90543,-22.823069,Human-Ex Neuron
751,28.583515,-18.552889,Human-Ex Neuron
752,31.565424,-24.835245,Human-Ex Neuron
753,43.289757,-38.29643,Human-Ex Neuron
754,-1.136302,9.587672,Human-Ex Neuron
755,-5.5491624,22.310097,Human-Ex Neuron
756,-10.753942,29.000113,Human-Ex Neuron
757,13.362484,-5.28196,Human-Ex Neuron
758,37.860344,-34.356117,Human-Ex Neuron
759,-12.102195,30.893164,Human-Ex Neuron
760,2.4855292,9.468948,Human-Ex Neuron
761,1.5179211,9.924648,Human-Ex Neuron
762,-5.5368657,21.370785,Human-Ex Neuron
763,0.7762079,9.055192,Human-Ex Neuron
764,10.2989435,-1.5502234,Human-Ex Neuron
765,30.027435,-20.840773,Human-Ex Neuron
766,33.98887,-28.44309,Human-Ex Neuron
767,23.358019,-11.325967,Human-Ex Neuron
768,-8.206196,25.103695,Human-Ex Neuron
769,29.609274,-21.838356,Human-Ex Neuron
770,20.381153,-9.452355,Human-Ex Neuron
771,22.60565,-9.179622,Human-Ex Neuron
772,-22.385902,44.507225,Human-Ex Neuron
773,-9.680831,28.319023,Human-Ex Neuron
774,18.226273,-6.6909795,Human-Ex Neuron
775,16.185558,-3.2997668,Human-Ex Neuron
776,-2.9222956,18.16973,Human-Ex Neuron
777,45.41403,-43.522728,Human-Ex Neuron
778,9.7030735,-2.6304083,Human-Ex Neuron
779,47.631535,-42.846745,Human-Ex Neuron
780,-9.77751,25.733112,Human-Ex Neuron
781,37.37983,-33.303253,Human-Ex Neuron
782,1.0718035,12.033563,Human-Ex Neuron
783,46.27403,-42.713577,Human-Ex Neuron
784,19.649017,-5.4624577,Human-Ex Neuron
785,-14.9991455,33.987167,Human-Ex Neuron
786,-8.006054,26.30797,Human-Ex Neuron
787,31.284143,-24.673197,Human-Ex Neuron
788,10.125823,2.842737,Human-Ex Neuron
789,2.4525595,14.445094,Human-Ex Neuron
790,48.1359,-42.157005,Human-Ex Neuron
791,8.907962,2.2668648,Human-Ex Neuron
792,17.427795,-3.520928,Human-Ex Neuron
793,32.685154,-25.003492,Human-Ex Neuron
794,37.672573,-34.17929,Human-Ex Neuron
795,-21.170137,43.545097,Human-Ex Neuron
796,36.854397,-33.74011,Human-Ex Neuron
797,16.891357,-5.651564,Human-Ex Neuron
798,10.7344,-0.07516594,Human-Ex Neuron
799,23.172789,-11.904641,Human-Ex Neuron
800,1.6982449,6.985708,Human-Ex Neuron
801,24.83423,-15.591148,Human-Ex Neuron
802,10.686424,-2.9926038,Human-Ex Neuron
803,-16.420519,35.792484,Human-Ex Neuron
804,3.106563,6.097954,Human-Ex Neuron
805,21.717894,-9.705186,Human-Ex Neuron
806,11.607197,-0.56156385,Human-Ex Neuron
807,-5.974411,19.368067,Human-Ex Neuron
808,14.1041975,-4.848984,Human-Ex Neuron
809,-2.2476075,17.306046,Human-Ex Neuron
810,3.3124883,9.441163,Human-Ex Neuron
811,-1.9535544,14.979585,Human-Ex Neuron
812,-1.5951033,14.669425,Human-Ex Neuron
813,14.7306595,-4.31173,Human-Ex Neuron
814,20.313702,-7.0404544,Human-Ex Neuron
815,23.10857,-11.539903,Human-Ex Neuron
816,6.509514,0.19847494,Human-Ex Neuron
817,5.8649793,5.800332,Human-Ex Neuron
818,-18.223724,38.508377,Human-Ex Neuron
819,16.059164,-3.458319,Human-Ex Neuron
820,-1.6665531,11.536043,Human-Ex Neuron
821,-5.5940003,21.250368,Human-Ex Neuron
822,17.996405,57.443302,Mouse-Forebrain
823,43.798462,17.283607,Mouse-Forebrain
824,24.353214,66.94594,Mouse-Forebrain
825,30.184084,28.460392,Mouse-Forebrain
826,54.185303,-1.8024328,Mouse-Forebrain
827,12.219598,41.16197,Mouse-Forebrain
828,38.362247,10.317684,Mouse-Forebrain
829,34.5585,23.40014,Mouse-Forebrain
830,21.120554,32.887768,Mouse-Forebrain
831,43.056408,15.062343,Mouse-Forebrain
832,17.157745,59.274006,Mouse-Forebrain
833,11.033064,58.545498,Mouse-Forebrain
834,16.881798,61.289204,Mouse-Forebrain
835,9.700206,43.237213,Mouse-Forebrain
836,50.19951,1.4685233,Mouse-Forebrain
837,21.259375,34.89751,Mouse-Forebrain
838,37.38163,23.25111,Mouse-Forebrain
839,33.268257,24.594551,Mouse-Forebrain
840,22.83442,67.061714,Mouse-Forebrain
841,62.34628,-7.519838,Mouse-Forebrain
842,34.63237,17.4067,Mouse-Forebrain
843,36.394108,22.53413,Mouse-Forebrain
844,39.67304,10.546355,Mouse-Forebrain
845,9.320949,45.252247,Mouse-Forebrain
846,27.309643,67.62196,Mouse-Forebrain
847,32.992172,29.312614,Mouse-Forebrain
848,20.726017,33.28715,Mouse-Forebrain
849,9.509545,44.11682,Mouse-Forebrain
850,18.32037,37.207695,Mouse-Forebrain
851,35.31232,15.6358795,Mouse-Forebrain
852,72.68879,-4.3313575,Mouse-Forebrain
853,81.73716,4.096187,Mouse-Forebrain
854,25.798504,35.747475,Mouse-Forebrain
855,50.267498,2.7455025,Mouse-Forebrain
856,59.129967,-9.54305,Mouse-Forebrain
857,24.92337,66.91777,Mouse-Forebrain
858,9.495212,45.19593,Mouse-Forebrain
859,13.983492,54.348618,Mouse-Forebrain
860,43.208622,9.657733,Mouse-Forebrain
861,17.99736,64.34809,Mouse-Forebrain
862,24.055458,70.26385,Mouse-Forebrain
863,76.5268,-2.3747537,Mouse-Forebrain
864,21.622595,68.305016,Mouse-Forebrain
865,11.653351,58.694267,Mouse-Forebrain
866,45.6984,5.0147705,Mouse-Forebrain
867,80.36523,5.116648,Mouse-Forebrain
868,13.952712,61.34861,Mouse-Forebrain
869,23.151127,72.21879,Mouse-Forebrain
870,57.08645,-8.033822,Mouse-Forebrain
871,71.47395,-5.3034444,Mouse-Forebrain
872,19.175428,32.959446,Mouse-Forebrain
873,12.157061,40.131145,Mouse-Forebrain
874,69.90076,-6.6006193,Mouse-Forebrain
875,13.49687,40.733326,Mouse-Forebrain
876,17.103392,62.36466,Mouse-Forebrain
877,15.1777525,62.33178,Mouse-Forebrain
878,24.581104,37.288975,Mouse-Forebrain
879,34.849575,26.97278,Mouse-Forebrain
880,71.60419,-4.9729404,Mouse-Forebrain
881,22.040838,67.76447,Mouse-Forebrain
882,38.6511,19.247135,Mouse-Forebrain
883,47.888386,6.05314,Mouse-Forebrain
884,16.392563,64.98035,Mouse-Forebrain
885,34.22027,20.431204,Mouse-Forebrain
886,22.137268,26.30571,Mouse-Forebrain
887,31.533749,28.732723,Mouse-Forebrain
888,33.559647,29.467268,Mouse-Forebrain
889,10.691756,56.991306,Mouse-Forebrain
890,40.428616,9.397637,Mouse-Forebrain
891,15.850728,63.486897,Mouse-Forebrain
892,12.102467,61.52539,Mouse-Forebrain
893,14.148413,46.646973,Mouse-Forebrain
894,9.339234,42.601974,Mouse-Forebrain
895,16.608473,48.21018,Mouse-Forebrain
896,46.248566,0.69427973,Mouse-Forebrain
897,24.473516,30.999502,Mouse-Forebrain
898,17.841082,48.048702,Mouse-Forebrain
899,33.68246,25.235407,Mouse-Forebrain
900,35.950428,18.816877,Mouse-Forebrain
901,61.659794,-5.8008995,Mouse-Forebrain
902,14.633426,51.894196,Mouse-Forebrain
903,47.1911,5.7951713,Mouse-Forebrain
904,69.830185,-6.737377,Mouse-Forebrain
905,11.0512295,59.977997,Mouse-Forebrain
906,16.212166,29.73963,Mouse-Forebrain
907,11.874091,60.594788,Mouse-Forebrain
908,44.210495,7.270188,Mouse-Forebrain
909,74.105835,-3.7266266,Mouse-Forebrain
910,29.086372,65.568695,Mouse-Forebrain
911,12.88284,58.850407,Mouse-Forebrain
912,36.798565,24.06179,Mouse-Forebrain
913,12.140169,61.430653,Mouse-Forebrain
914,23.59637,69.967735,Mouse-Forebrain
915,9.724143,43.840252,Mouse-Forebrain
916,31.625877,19.97631,Mouse-Forebrain
917,43.9153,6.441592,Mouse-Forebrain
918,15.378592,62.0477,Mouse-Forebrain
919,23.19026,37.957203,Mouse-Forebrain
920,22.465029,67.973755,Mouse-Forebrain
921,37.48996,17.15327,Mouse-Forebrain
922,39.860996,20.363075,Mouse-Forebrain
923,43.582394,7.1626477,Mouse-Forebrain
924,15.354652,56.932674,Mouse-Forebrain
925,19.397856,32.11775,Mouse-Forebrain
926,15.820342,48.571087,Mouse-Forebrain
927,12.98422,47.91565,Mouse-Forebrain
928,38.541832,14.205504,Mouse-Forebrain
929,32.22191,22.387484,Mouse-Forebrain
930,15.462809,50.877007,Mouse-Forebrain
931,68.14862,-8.712218,Mouse-Forebrain
932,44.767952,17.319855,Mouse-Forebrain
933,62.25952,-6.916534,Mouse-Forebrain
934,71.05361,-6.4699326,Mouse-Forebrain
935,18.420841,64.73883,Mouse-Forebrain
936,45.168385,18.428562,Mouse-Forebrain
937,18.715893,57.9423,Mouse-Forebrain
938,42.132427,12.251024,Mouse-Forebrain
939,24.162092,26.997375,Mouse-Forebrain
940,47.16082,-0.23352791,Mouse-Forebrain
941,43.862106,11.303379,Mouse-Forebrain
942,11.708417,58.489635,Mouse-Forebrain
943,32.32945,25.524113,Mouse-Forebrain
944,18.088964,63.621326,Mouse-Forebrain
945,11.486432,44.489548,Mouse-Forebrain
946,19.946945,29.486195,Mouse-Forebrain
947,71.19622,-4.274171,Mouse-Forebrain
948,21.028963,33.2388,Mouse-Forebrain
949,56.363895,-4.2126245,Mouse-Forebrain
950,26.145655,31.357128,Mouse-Forebrain
951,16.542372,32.898037,Mouse-Forebrain
952,38.92449,18.35384,Mouse-Forebrain
953,82.33497,4.509156,Mouse-Forebrain
954,60.819427,-8.977832,Mouse-Forebrain
955,12.228541,57.071487,Mouse-Forebrain
956,80.150375,3.2099311,Mouse-Forebrain
957,79.88305,4.7747774,Mouse-Forebrain
958,38.06142,18.84182,Mouse-Forebrain
959,33.35327,23.138294,Mouse-Forebrain
960,61.092777,-6.806843,Mouse-Forebrain
961,28.625334,21.841833,Mouse-Forebrain
962,80.3964,3.0506315,Mouse-Forebrain
963,12.025817,42.740585,Mouse-Forebrain
964,13.224813,60.382114,Mouse-Forebrain
965,22.94246,29.950737,Mouse-Forebrain
966,46.154934,2.4315886,Mouse-Forebrain
967,20.580275,33.866776,Mouse-Forebrain
968,29.32856,64.824554,Mouse-Forebrain
969,40.90384,13.982863,Mouse-Forebrain
970,22.992174,71.89214,Mouse-Forebrain
971,42.429085,20.432058,Mouse-Forebrain
972,60.91926,-4.0737567,Mouse-Forebrain
973,24.53091,30.084255,Mouse-Forebrain
974,41.212692,11.821184,Mouse-Forebrain
975,11.472861,44.623463,Mouse-Forebrain
976,48.52467,5.569097,Mouse-Forebrain
977,38.59033,13.912552,Mouse-Forebrain
978,45.905445,-0.20979603,Mouse-Forebrain
979,32.11621,22.542612,Mouse-Forebrain
980,77.45925,-1.3003461,Mouse-Forebrain
981,12.672356,56.757362,Mouse-Forebrain
982,44.481606,14.551163,Mouse-Forebrain
983,11.955905,49.798374,Mouse-Forebrain
984,68.68992,-7.6115317,Mouse-Forebrain
985,26.997345,23.324436,Mouse-Forebrain
986,52.98524,-6.9231467,Mouse-Forebrain
987,37.101135,20.296278,Mouse-Forebrain
988,28.779276,20.731178,Mouse-Forebrain
989,81.79514,5.1415024,Mouse-Forebrain
990,31.199919,29.292791,Mouse-Forebrain
991,28.256266,35.975098,Mouse-Forebrain
992,32.834892,25.22609,Mouse-Forebrain
993,26.239155,28.851025,Mouse-Forebrain
994,54.158993,-4.8012857,Mouse-Forebrain
995,50.75929,3.8184211,Mouse-Forebrain
996,14.140466,42.1785,Mouse-Forebrain
997,29.645308,23.983282,Mouse-Forebrain
998,19.389002,28.365723,Mouse-Forebrain
999,60.423157,-7.4129405,Mouse-Forebrain
1000,45.090935,18.72251,Mouse-Forebrain
1001,81.10968,4.45913,Mouse-Forebrain
1002,42.722492,16.935305,Mouse-Forebrain
1003,58.60297,-8.386729,Mouse-Forebrain
1004,18.157057,47.226402,Mouse-Forebrain
1005,69.51041,-6.926325,Mouse-Forebrain
1006,17.777653,40.18378,Mouse-Forebrain
1007,44.173584,12.7337885,Mouse-Forebrain
1008,46.37799,-0.49306163,Mouse-Forebrain
1009,48.541336,2.7783518,Mouse-Forebrain
1010,18.301546,30.289019,Mouse-Forebrain
1011,53.298702,-1.2050147,Mouse-Forebrain
1012,44.67494,9.63625,Mouse-Forebrain
1013,24.383015,37.013935,Mouse-Forebrain
1014,26.288733,21.192509,Mouse-Forebrain
1015,77.73093,-1.036645,Mouse-Forebrain
1016,80.805176,3.811882,Mouse-Forebrain
1017,80.858376,2.920493,Mouse-Forebrain
1018,11.466141,45.45856,Mouse-Forebrain
1019,49.11791,4.9534907,Mouse-Forebrain
1020,10.052021,41.72693,Mouse-Forebrain
1021,17.398197,40.646873,Mouse-Forebrain
1022,32.21249,29.450682,Mouse-Forebrain
1023,62.432198,-9.79638,Mouse-Forebrain
1024,44.456177,2.8721058,Mouse-Forebrain
1025,55.53142,-8.65711,Mouse-Forebrain
1026,71.07979,-7.6236696,Mouse-Forebrain
1027,77.90418,-0.86982864,Mouse-Forebrain
1028,65.413704,-8.352868,Mouse-Forebrain
1029,19.763296,32.597347,Mouse-Forebrain
1030,27.533709,33.260723,Mouse-Forebrain
1031,79.556656,1.7482545,Mouse-Forebrain
1032,76.894424,-2.0175183,Mouse-Forebrain
1033,16.61299,29.386545,Mouse-Forebrain
1034,55.229034,-7.4129977,Mouse-Forebrain
1035,53.456142,-6.546325,Mouse-Forebrain
1036,81.25065,4.111609,Mouse-Forebrain
1037,44.925663,0.25697878,Mouse-Forebrain
1038,29.031715,35.480495,Mouse-Forebrain
1039,25.133543,31.714466,Mouse-Forebrain
1040,60.912014,-9.888223,Mouse-Forebrain
1041,81.72769,4.5078444,Mouse-Forebrain
1042,51.25589,-4.973098,Mouse-Forebrain
1043,79.28682,1.4316744,Mouse-Forebrain
1044,24.815527,29.563274,Mouse-Forebrain
1045,76.5665,-2.3377733,Mouse-Forebrain
1046,46.6512,-1.070297,Mouse-Forebrain
1047,59.236324,-6.898352,Mouse-Forebrain
1048,81.08659,2.1975656,Mouse-Forebrain
1049,25.267105,26.350409,Mouse-Forebrain
1050,34.635345,24.476337,Mouse-Forebrain
1051,79.7558,2.4200861,Mouse-Forebrain
1052,75.67297,-3.3253627,Mouse-Forebrain
1053,38.553852,14.225406,Mouse-Forebrain
1054,68.317604,-8.265593,Mouse-Forebrain
1055,32.55806,25.361942,Mouse-Forebrain
1056,40.60099,14.975489,Mouse-Forebrain
1057,82.15323,5.6673865,Mouse-Forebrain
1058,70.92379,-6.648218,Mouse-Forebrain
1059,24.141502,32.341976,Mouse-Forebrain
1060,42.00392,7.4704695,Mouse-Forebrain
1061,81.28679,3.9210517,Mouse-Forebrain
1062,79.15178,1.1757839,Mouse-Forebrain
1063,81.032036,4.4422493,Mouse-Forebrain
1064,41.986015,14.9051,Mouse-Forebrain
1065,60.523376,-8.712434,Mouse-Forebrain
1066,33.392582,29.283123,Mouse-Forebrain
1067,57.578064,-5.2035356,Mouse-Forebrain
1068,20.030197,37.40972,Mouse-Forebrain
1069,29.006813,35.407135,Mouse-Forebrain
1070,27.643454,25.633833,Mouse-Forebrain
1071,72.42046,-4.761486,Mouse-Forebrain
1072,72.59924,-6.624673,Mouse-Forebrain
1073,31.486208,28.340654,Mouse-Forebrain
1074,51.39419,-0.059913505,Mouse-Forebrain
1075,41.32179,13.080445,Mouse-Forebrain
1076,38.244316,13.869039,Mouse-Forebrain
1077,46.224926,13.008439,Mouse-Forebrain
1078,46.05697,13.0516815,Mouse-Forebrain
1079,57.849285,-7.6300836,Mouse-Forebrain
1080,82.29909,5.406303,Mouse-Forebrain
1081,31.909775,27.334332,Mouse-Forebrain
1082,44.19387,14.624597,Mouse-Forebrain
1083,26.529144,35.35133,Mouse-Forebrain
1084,38.015533,20.984303,Mouse-Forebrain
1085,26.975473,34.53632,Mouse-Forebrain
1086,29.024384,65.603485,Mouse-Forebrain
1087,34.998978,15.361799,Mouse-Forebrain
1088,71.62791,-6.0483847,Mouse-Forebrain
1089,43.076675,9.712646,Mouse-Forebrain
1090,60.952625,-6.5409565,Mouse-Forebrain
1091,62.635532,-10.115492,Mouse-Forebrain
1092,40.26307,15.671401,Mouse-Forebrain
1093,43.078667,7.5183334,Mouse-Forebrain
1094,20.541296,39.0158,Mouse-Forebrain
1095,55.16725,-4.809562,Mouse-Forebrain
1096,16.207407,39.439102,Mouse-Forebrain
1097,57.254616,-2.2301698,Mouse-Forebrain
1098,19.420252,30.364485,Mouse-Forebrain
1099,24.240427,37.3647,Mouse-Forebrain
1100,54.394947,-7.267296,Mouse-Forebrain
1101,12.924515,56.54035,Mouse-Forebrain
1102,27.624226,29.626217,Mouse-Forebrain
1103,19.384233,35.190174,Mouse-Forebrain
1104,56.27106,-7.0813894,Mouse-Forebrain
1105,78.30425,-0.18886298,Mouse-Forebrain
1106,51.11376,-5.0901403,Mouse-Forebrain
1107,29.424635,27.388428,Mouse-Forebrain
1108,26.040985,25.70118,Mouse-Forebrain
1109,77.31008,-1.5565928,Mouse-Forebrain
1110,11.600403,57.537666,Mouse-Forebrain
1111,80.59286,2.8219812,Mouse-Forebrain
1112,44.67285,15.025555,Mouse-Forebrain
1113,29.22394,65.11906,Mouse-Forebrain
1114,23.153933,68.382805,Mouse-Forebrain
1115,30.940535,27.407223,Mouse-Forebrain
1116,54.973095,-7.0137835,Mouse-Forebrain
1117,37.540836,19.182795,Mouse-Forebrain
1118,36.363155,23.405098,Mouse-Forebrain
1119,13.029264,57.443253,Mouse-Forebrain
1120,34.44594,15.2643795,Mouse-Forebrain
1121,11.432753,55.372364,Mouse-Forebrain
1122,54.200523,-8.236192,Mouse-Forebrain
1123,13.645183,41.265926,Mouse-Forebrain
1124,48.174076,2.6602316,Mouse-Forebrain
1125,45.472317,5.2547,Mouse-Forebrain
1126,75.28296,-3.8162496,Mouse-Forebrain
1127,16.59834,31.74877,Mouse-Forebrain
1128,42.09786,8.003827,Mouse-Forebrain
1129,25.296885,36.66463,Mouse-Forebrain
1130,28.58528,35.713,Mouse-Forebrain
1131,46.672115,5.386412,Mouse-Forebrain
1132,9.563826,42.87812,Mouse-Forebrain
1133,12.74834,60.77755,Mouse-Forebrain
1134,17.347883,57.396236,Mouse-Forebrain
1135,81.95449,4.0509634,Mouse-Forebrain
1136,11.4903755,46.633656,Mouse-Forebrain
1137,24.55421,22.976416,Mouse-Forebrain
1138,44.038643,16.458178,Mouse-Forebrain
1139,36.924038,19.620165,Mouse-Forebrain
1140,45.6998,6.5769677,Mouse-Forebrain
1141,78.38897,0.013048802,Mouse-Forebrain
1142,11.345558,56.986668,Mouse-Forebrain
1143,52.795918,-4.732967,Mouse-Forebrain
1144,19.526829,25.841175,Mouse-Forebrain
1145,13.803023,62.179115,Mouse-Forebrain
1146,61.836803,-9.389096,Mouse-Forebrain
1147,79.59411,1.8073796,Mouse-Forebrain
1148,52.78836,-3.0003173,Mouse-Forebrain
1149,27.194979,22.097696,Mouse-Forebrain
1150,31.016272,27.916077,Mouse-Forebrain
1151,52.253483,-7.683725,Mouse-Forebrain
